,price,action,amount,value,price_increase,value_return
20140811,5.09,N,0,38891.00,0.38,0.30
20140812,5.11,N,0,38937.00,0.38,0.30
20140813,5.12,N,0,38960.00,0.39,0.30
20140814,5.07,N,0,38845.00,0.37,0.29
20140815,5.16,N,0,39052.00,0.40,0.30
20140818,5.37,N,0,39535.00,0.46,0.32
20140819,5.34,N,0,39466.00,0.45,0.32
20140820,5.34,N,0,39466.00,0.45,0.32
20140821,5.35,N,0,39489.00,0.45,0.32
20140822,5.43,N,0,39673.00,0.47,0.32
20140825,5.37,N,0,39535.00,0.46,0.32
20140826,5.21,S,1100,39167.00,0.41,0.31
20140827,5.23,N,0,39191.00,0.42,0.31
20140828,5.15,N,0,39095.00,0.40,0.30
20140829,5.27,N,0,39239.00,0.43,0.31
20140901,5.37,N,0,39359.00,0.46,0.31
20140902,5.42,N,0,39419.00,0.47,0.31
20140903,5.42,N,0,39419.00,0.47,0.31
20140904,5.46,N,0,39467.00,0.48,0.32
20140905,5.48,N,0,39491.00,0.49,0.32
20140909,5.49,N,0,39503.00,0.49,0.32
20140910,5.49,N,0,39503.00,0.49,0.32
20140911,5.57,N,0,39599.00,0.51,0.32
20140912,5.71,N,0,39767.00,0.55,0.33
20140915,5.96,N,0,40067.00,0.62,0.34
20140916,5.87,S,600,39959.00,0.59,0.33
20140917,6.16,N,0,40133.00,0.67,0.34
20140918,6.47,N,0,40319.00,0.75,0.34
20140919,6.48,N,0,40325.00,0.76,0.34
20140922,6.27,S,300,40199.00,0.70,0.34
20140923,6.50,N,0,40268.00,0.76,0.34
20140924,6.71,N,0,40331.00,0.82,0.34
20140925,6.52,S,100,40274.00,0.77,0.34
20140926,6.77,N,0,40324.00,0.83,0.34
20140929,7.01,N,0,40372.00,0.90,0.35
20140930,7.01,N,0,40372.00,0.90,0.35
20141008,6.99,N,0,40368.00,0.89,0.35
20141009,6.80,N,0,40330.00,0.84,0.34
20141010,6.65,S,100,40300.00,0.80,0.34
20141013,6.55,N,0,40290.00,0.78,0.34
20141014,6.59,N,0,40294.00,0.79,0.34
20141015,6.55,N,0,40290.00,0.78,0.34
20141016,6.42,N,0,40277.00,0.74,0.34
20141017,6.44,N,0,40279.00,0.75,0.34
20141020,6.61,N,0,40296.00,0.79,0.34
20141021,6.61,N,0,40296.00,0.79,0.34
20141022,6.43,N,0,40278.00,0.74,0.34
20141023,6.45,N,0,40280.00,0.75,0.34
20141024,6.54,N,0,40289.00,0.77,0.34
20141027,6.73,N,0,40308.00,0.82,0.34
20141028,7.23,N,0,40358.00,0.96,0.35
20141029,7.42,N,0,40377.00,1.01,0.35
20141030,7.50,N,0,40385.00,1.03,0.35
20141031,7.59,N,0,40394.00,1.06,0.35
20141103,7.55,N,0,40390.00,1.05,0.35
20141104,7.46,N,0,40381.00,1.02,0.35
20141105,7.63,N,0,40398.00,1.07,0.35
20141106,7.65,N,0,40400.00,1.07,0.35
20141107,7.77,N,0,40412.00,1.11,0.35
20141110,7.91,N,0,40426.00,1.14,0.35
20141111,7.56,N,0,40391.00,1.05,0.35
20141112,7.44,N,0,40379.00,1.02,0.35
20141113,7.24,S,100,40359.00,0.96,0.35
20141114,7.27,N,0,40359.00,0.97,0.35
20141117,7.17,N,0,40359.00,0.94,0.35
20141118,7.04,N,0,40359.00,0.91,0.35
20141119,7.06,N,0,40359.00,0.91,0.35
20141120,7.09,N,0,40359.00,0.92,0.35
20141121,7.21,N,0,40359.00,0.95,0.35
20141124,7.32,N,0,40359.00,0.98,0.35
20141125,7.36,N,0,40359.00,0.99,0.35
20141126,7.30,N,0,40359.00,0.98,0.35
20141127,7.12,N,0,40359.00,0.93,0.35
20141128,7.13,N,0,40359.00,0.93,0.35
20141201,6.92,N,0,40359.00,0.88,0.35
20141202,7.04,N,0,40359.00,0.91,0.35
20141203,7.06,N,0,40359.00,0.91,0.35
20141204,7.08,N,0,40359.00,0.92,0.35
20141205,6.77,N,0,40359.00,0.83,0.35
20141208,6.72,N,0,40359.00,0.82,0.35
20141209,6.24,N,0,40359.00,0.69,0.35
20141210,6.48,N,0,40359.00,0.76,0.35
20141211,6.54,N,0,40359.00,0.77,0.35
20141212,6.59,N,0,40359.00,0.79,0.35
20141215,6.78,N,0,40359.00,0.84,0.35
20141216,6.71,N,0,40359.00,0.82,0.35
20141217,6.59,N,0,40359.00,0.79,0.35
20141218,6.47,N,0,40359.00,0.75,0.35
20141219,6.30,N,0,40359.00,0.71,0.35
20141222,6.00,N,0,40359.00,0.63,0.35
20141223,6.02,N,0,40359.00,0.63,0.35
20141224,6.36,B,700,40359.00,0.72,0.35
20141225,6.62,N,0,40541.00,0.79,0.35
20141226,6.71,N,0,40604.00,0.82,0.35
20141229,6.58,N,0,40513.00,0.78,0.35
20141230,6.47,N,0,40436.00,0.75,0.35
20141231,6.52,N,0,40471.00,0.77,0.35
20150105,6.59,N,0,40520.00,0.79,0.35
20150106,6.73,N,0,40618.00,0.82,0.35
20150107,6.72,N,0,40611.00,0.82,0.35
20150108,6.60,N,0,40527.00,0.79,0.35
20150109,6.53,N,0,40478.00,0.77,0.35
20150112,6.35,N,0,40352.00,0.72,0.35
20150113,6.48,N,0,40443.00,0.76,0.35
20150114,6.52,B,700,40471.00,0.77,0.35
20150115,6.62,N,0,40611.00,0.79,0.35
20150116,6.62,N,0,40611.00,0.79,0.35
20150119,6.56,N,0,40527.00,0.78,0.35
20150120,6.82,N,0,40891.00,0.85,0.36
20150121,6.93,N,0,41045.00,0.88,0.37
20150122,6.95,N,0,41073.00,0.88,0.37
20150123,6.89,N,0,40989.00,0.87,0.37
20150126,6.89,N,0,40989.00,0.87,0.37
20150127,6.91,N,0,41017.00,0.87,0.37
20150128,6.91,N,0,41017.00,0.87,0.37
20150129,6.74,N,0,40779.00,0.83,0.36
20150130,6.62,N,0,40611.00,0.79,0.35
20150202,6.60,N,0,40583.00,0.79,0.35
20150203,6.72,B,700,40751.00,0.82,0.36
20150204,6.57,S,700,40436.00,0.78,0.35
20150205,6.51,N,0,40352.00,0.76,0.35
20150206,6.37,N,0,40156.00,0.73,0.34
20150209,6.38,N,0,40170.00,0.73,0.34
20150210,6.49,N,0,40324.00,0.76,0.34
20150211,6.51,N,0,40352.00,0.76,0.35
20150212,6.58,B,700,40450.00,0.78,0.35
20150213,6.72,N,0,40744.00,0.82,0.36
20150216,6.83,N,0,40975.00,0.85,0.37
20150217,6.81,N,0,40933.00,0.85,0.36
20150225,6.76,N,0,40828.00,0.83,0.36
20150226,6.88,N,0,41080.00,0.86,0.37
20150227,6.98,N,0,41290.00,0.89,0.38
20150302,6.94,N,0,41206.00,0.88,0.37
20150303,7.09,N,0,41521.00,0.92,0.38
20150304,7.10,N,0,41542.00,0.92,0.38
20150305,7.02,N,0,41374.00,0.90,0.38
20150306,7.01,N,0,41353.00,0.90,0.38
20150323,7.71,N,0,42823.00,1.09,0.43
20150324,7.87,N,0,43159.00,1.13,0.44
20150325,7.83,N,0,43075.00,1.12,0.44
20150326,7.50,N,0,42382.00,1.03,0.41
20150327,7.58,N,0,42550.00,1.05,0.42
20150330,7.66,N,0,42718.00,1.08,0.42
20150331,7.59,N,0,42571.00,1.06,0.42
20150401,7.89,N,0,43201.00,1.14,0.44
20150402,8.39,N,0,44251.00,1.27,0.48
20150403,8.38,N,0,44230.00,1.27,0.47
20150407,8.53,N,0,44545.00,1.31,0.48
20150408,8.40,N,0,44272.00,1.28,0.48
20150409,8.08,S,700,43600.00,1.19,0.45
20150410,8.78,N,0,44580.00,1.38,0.49
20151112,9.66,N,0,45812.00,1.62,0.53
20151113,10.62,N,0,47156.00,1.88,0.57
20151116,11.68,N,0,48640.00,2.17,0.62
20151117,12.85,N,0,50278.00,2.48,0.68
20151118,14.13,N,0,52070.00,2.83,0.74
20151119,15.55,N,0,54058.00,3.21,0.80
20151120,17.10,N,0,56228.00,3.63,0.87
20151123,18.82,N,0,58636.00,4.10,0.95
20151124,19.61,N,0,59742.00,4.31,0.99
20151125,19.52,N,0,59616.00,4.29,0.99
20151126,20.10,N,0,60428.00,4.45,1.01
20151127,19.76,N,0,59952.00,4.36,1.00
20151130,18.89,N,0,58734.00,4.12,0.96
20151201,18.35,N,0,57978.00,3.97,0.93
20151202,17.27,N,0,56466.00,3.68,0.88
20151203,17.43,N,0,56690.00,3.72,0.89
20151204,17.31,N,0,56522.00,3.69,0.88
20151207,17.98,N,0,57460.00,3.87,0.92
20151208,18.52,N,0,58216.00,4.02,0.94
20151209,17.58,N,0,56900.00,3.76,0.90
20151210,17.68,N,0,57040.00,3.79,0.90
20151211,16.38,N,0,55220.00,3.44,0.84
20151214,17.03,N,0,56130.00,3.62,0.87
20151215,16.76,N,0,55752.00,3.54,0.86
20151216,17.22,N,0,56396.00,3.67,0.88
20151217,18.07,N,0,57586.00,3.90,0.92
20151218,17.70,N,0,57068.00,3.80,0.90
20151221,17.78,N,0,57180.00,3.82,0.91
20151222,18.50,N,0,58188.00,4.01,0.94
20151223,17.99,N,0,57474.00,3.88,0.92
20151224,16.94,N,0,56004.00,3.59,0.87
20151225,17.11,N,0,56242.00,3.64,0.87
20151228,17.09,N,0,56214.00,3.63,0.87
20151229,17.47,N,0,56746.00,3.73,0.89
20151230,17.61,N,0,56942.00,3.77,0.90
20151231,17.57,N,0,56886.00,3.76,0.90
20160104,15.81,N,0,54422.00,3.28,0.81
20160105,14.31,N,0,52322.00,2.88,0.74
20160106,14.78,N,0,52980.00,3.01,0.77
20160107,13.31,N,0,50922.00,2.61,0.70
20160108,13.31,N,0,50922.00,2.61,0.70
20160111,12.04,N,0,49144.00,2.26,0.64
20160112,12.60,N,0,49928.00,2.41,0.66
20160113,12.68,N,0,50040.00,2.44,0.67
20160114,13.78,N,0,51580.00,2.73,0.72
20160115,13.09,N,0,50614.00,2.55,0.69
20160126,12.79,N,0,50194.00,2.47,0.67
20160127,12.31,N,0,49522.00,2.34,0.65
20160128,11.99,N,0,49074.00,2.25,0.64
20160129,12.47,N,0,49746.00,2.38,0.66
20160201,11.66,N,0,48612.00,2.16,0.62
20160202,12.05,N,0,49158.00,2.27,0.64
20160203,12.00,N,0,49088.00,2.25,0.64
20160204,12.37,N,0,49606.00,2.35,0.65
20160205,13.01,N,0,50502.00,2.53,0.68
20160215,12.61,N,0,49942.00,2.42,0.66
20160216,13.25,N,0,50838.00,2.59,0.69
20160217,13.29,N,0,50894.00,2.60,0.70
20160218,13.06,N,0,50572.00,2.54,0.69
20160219,13.03,N,0,50530.00,2.53,0.68
20160222,13.58,N,0,51300.00,2.68,0.71
20160223,13.08,N,0,50600.00,2.54,0.69
20160224,13.21,N,0,50782.00,2.58,0.69
20160225,11.99,N,0,49074.00,2.25,0.64
20160226,11.60,N,0,48528.00,2.14,0.62
20160229,10.89,N,0,47534.00,1.95,0.58
20160301,11.27,N,0,48066.00,2.05,0.60
20160302,11.81,N,0,48822.00,2.20,0.63
20160303,11.81,N,0,48822.00,2.20,0.63
20160304,11.51,N,0,48402.00,2.12,0.61
20160307,11.88,N,0,48920.00,2.22,0.63
20160308,12.09,N,0,49214.00,2.28,0.64
20160309,12.23,N,0,49410.00,2.31,0.65
20160310,11.98,N,0,49060.00,2.25,0.64
20160311,11.99,B,400,49074.00,2.25,0.64
20160314,12.33,N,0,49686.00,2.34,0.66
20160315,12.24,N,0,49524.00,2.32,0.65
20160316,12.23,N,0,49506.00,2.31,0.65
20160317,12.49,N,0,49974.00,2.38,0.67
20160318,13.05,B,300,50982.00,2.54,0.70
20160321,14.35,N,0,53712.00,2.89,0.79
20160322,15.01,N,0,55098.00,3.07,0.84
20160323,15.18,N,0,55455.00,3.11,0.85
20160324,14.44,N,0,53901.00,2.91,0.80
20160325,14.47,N,0,53964.00,2.92,0.80
20160328,13.85,N,0,52662.00,2.75,0.76
20160329,13.24,N,0,51381.00,2.59,0.71
20160330,13.62,N,0,52179.00,2.69,0.74
20160331,13.79,N,0,52536.00,2.74,0.75
20160401,13.48,N,0,51885.00,2.65,0.73
20160405,14.83,N,0,54720.00,3.02,0.82
20160406,14.46,N,0,53943.00,2.92,0.80
20160407,14.28,N,0,53565.00,2.87,0.79
20160408,13.90,N,0,52767.00,2.77,0.76
20160411,14.21,N,0,53418.00,2.85,0.78
20160412,13.95,N,0,52872.00,2.78,0.76
20160413,14.46,N,0,53943.00,2.92,0.80
20160414,14.50,N,0,54027.00,2.93,0.80
20160415,14.58,N,0,54195.00,2.95,0.81
20160418,13.89,S,700,52746.00,2.76,0.76
20160419,13.92,N,0,52788.00,2.77,0.76
20160420,13.07,N,0,51598.00,2.54,0.72
20160421,13.12,N,0,51668.00,2.56,0.72
20160422,13.43,N,0,52102.00,2.64,0.74
20160425,13.33,N,0,51962.00,2.61,0.73
20160426,13.57,N,0,52298.00,2.68,0.74
20160427,13.28,N,0,51892.00,2.60,0.73
20160428,13.43,N,0,52102.00,2.64,0.74
20160429,13.41,N,0,52074.00,2.63,0.74
20160503,14.09,B,300,53026.00,2.82,0.77
20160504,13.92,N,0,52737.00,2.77,0.76
20160505,13.91,N,0,52720.00,2.77,0.76
20160506,13.08,N,0,51309.00,2.54,0.71
20160509,12.47,N,0,50272.00,2.38,0.68
20160510,12.59,N,0,50476.00,2.41,0.68
20160511,12.42,N,0,50187.00,2.37,0.67
20160512,12.50,B,400,50323.00,2.39,0.68
20160513,13.53,N,0,52486.00,2.67,0.75
20160516,13.41,N,0,52234.00,2.63,0.74
20160517,13.02,N,0,51415.00,2.53,0.71
20160518,12.70,N,0,50743.00,2.44,0.69
20160519,12.57,N,0,50470.00,2.41,0.68
20160520,12.45,N,0,50218.00,2.37,0.67
20160523,12.55,N,0,50428.00,2.40,0.68
20160524,12.84,B,300,51037.00,2.48,0.70
20160525,12.54,N,0,50317.00,2.40,0.68
20160526,12.49,N,0,50197.00,2.38,0.67
20160527,12.58,N,0,50413.00,2.41,0.68
20160530,12.31,N,0,49765.00,2.34,0.66
20160531,13.27,N,0,52069.00,2.60,0.74
20160601,13.14,N,0,51757.00,2.56,0.73
20160602,13.09,N,0,51637.00,2.55,0.72
20160603,13.37,N,0,52309.00,2.62,0.74
20160606,13.15,N,0,51781.00,2.56,0.73
20160607,13.18,N,0,51853.00,2.57,0.73
20160608,13.31,N,0,52165.00,2.61,0.74
20160613,12.42,N,0,50029.00,2.37,0.67
20160614,12.21,N,0,49525.00,2.31,0.65
20160615,12.43,N,0,50053.00,2.37,0.67
20160616,12.15,N,0,49381.00,2.29,0.65
20160617,12.30,B,400,49741.00,2.33,0.66
20160620,12.66,N,0,50749.00,2.43,0.69
20160621,12.56,N,0,50469.00,2.40,0.68
20160622,12.69,N,0,50833.00,2.44,0.69
20160623,12.39,N,0,49993.00,2.36,0.67
20160624,12.40,N,0,50021.00,2.36,0.67
20160627,12.85,B,300,51281.00,2.48,0.71
20160628,13.19,N,0,52335.00,2.57,0.74
20160629,12.95,N,0,51591.00,2.51,0.72
20160630,12.94,N,0,51560.00,2.51,0.72
20160701,12.82,N,0,51188.00,2.47,0.71
20160704,13.43,N,0,53079.00,2.64,0.77
20160705,14.01,N,0,54877.00,2.80,0.83
20160706,13.90,N,0,54536.00,2.77,0.82
20160707,13.81,N,0,54257.00,2.74,0.81
20160708,13.93,N,0,54629.00,2.78,0.82
20160711,13.86,N,0,54412.00,2.76,0.81
20160712,14.58,N,0,56644.00,2.95,0.89
20160713,14.69,N,0,56985.00,2.98,0.90
20160714,14.96,N,0,57822.00,3.05,0.93
20160715,14.65,N,0,56861.00,2.97,0.90
20160718,14.38,N,0,56024.00,2.90,0.87
20160719,14.87,N,0,57543.00,3.03,0.92
20160720,14.71,N,0,57047.00,2.99,0.90
20160721,14.66,N,0,56892.00,2.97,0.90
20160722,14.16,N,0,55342.00,2.84,0.84
20160725,14.19,N,0,55435.00,2.85,0.85
20160726,14.59,N,0,56675.00,2.95,0.89
20160727,13.63,N,0,53699.00,2.69,0.79
20160728,13.81,N,0,54257.00,2.74,0.81
20160729,13.50,N,0,53296.00,2.66,0.78
20160801,13.26,N,0,52552.00,2.59,0.75
20160802,13.52,N,0,53358.00,2.66,0.78
20160803,13.51,N,0,53327.00,2.66,0.78
20160804,13.62,N,0,53668.00,2.69,0.79
20160805,13.49,N,0,53265.00,2.66,0.78
20160808,13.78,N,0,54164.00,2.73,0.81
20160809,14.26,B,300,55652.00,2.86,0.86
20160810,14.23,N,0,55550.00,2.86,0.85
20160811,14.62,N,0,56876.00,2.96,0.90
20160812,14.74,N,0,57284.00,2.99,0.91
20160815,15.38,N,0,59460.00,3.17,0.98
20160816,15.73,N,0,60650.00,3.26,1.02
20160817,15.39,N,0,59494.00,3.17,0.98
20160818,14.95,N,0,57998.00,3.05,0.93
20160819,14.87,N,0,57726.00,3.03,0.92
20160822,14.53,N,0,56570.00,2.94,0.89
20160823,14.73,N,0,57250.00,2.99,0.91
20160824,14.46,N,0,56332.00,2.92,0.88
20160825,14.47,B,300,56366.00,2.92,0.88
20160826,14.79,N,0,57550.00,3.01,0.92
20160829,14.66,N,0,57069.00,2.97,0.90
20160830,14.55,N,0,56662.00,2.94,0.89
20160831,14.54,N,0,56625.00,2.94,0.89
20160901,14.29,N,0,55700.00,2.87,0.86
20160902,14.42,N,0,56181.00,2.91,0.87
20160905,14.44,N,0,56255.00,2.91,0.88
20160906,14.60,N,0,56847.00,2.96,0.89
20160907,14.47,N,0,56366.00,2.92,0.88
20160908,14.42,N,0,56181.00,2.91,0.87
20160909,14.39,N,0,56070.00,2.90,0.87
20160912,13.39,N,0,52370.00,2.63,0.75
20160913,13.31,N,0,52074.00,2.61,0.74
20160914,13.28,N,0,51963.00,2.60,0.73
20160919,13.42,N,0,52481.00,2.64,0.75
20160920,13.40,N,0,52407.00,2.63,0.75
20160921,13.61,N,0,53184.00,2.69,0.77
20160922,13.52,N,0,52851.00,2.66,0.76
20160923,13.52,N,0,52851.00,2.66,0.76
20160926,13.33,N,0,52148.00,2.61,0.74
20160927,13.39,N,0,52370.00,2.63,0.75
20160928,13.50,N,0,52777.00,2.66,0.76
20160929,13.76,N,0,53739.00,2.73,0.79
20160930,13.66,N,0,53369.00,2.70,0.78
20161010,13.91,N,0,54294.00,2.77,0.81
20161011,14.01,N,0,54664.00,2.80,0.82
20161012,14.34,N,0,55885.00,2.89,0.86
20161013,14.04,N,0,54775.00,2.80,0.83
20161014,13.91,N,0,54294.00,2.77,0.81
20161017,13.62,N,0,53221.00,2.69,0.77
20161018,14.00,N,0,54627.00,2.79,0.82
20161019,13.86,N,0,54109.00,2.76,0.80
20161020,14.34,N,0,55885.00,2.89,0.86
20161021,14.37,N,0,55996.00,2.89,0.87
20161024,14.60,N,0,56847.00,2.96,0.89
20161025,14.32,N,0,55811.00,2.88,0.86
20161026,14.11,N,0,55034.00,2.82,0.83
20161027,14.10,N,0,54997.00,2.82,0.83
20161028,14.18,N,0,55293.00,2.84,0.84
20161031,14.01,N,0,54664.00,2.80,0.82
20161101,14.54,N,0,56625.00,2.94,0.89
20161102,14.44,N,0,56255.00,2.91,0.88
20161103,14.68,N,0,57143.00,2.98,0.90
20161104,14.75,N,0,57402.00,3.00,0.91
20161107,15.64,N,0,60695.00,3.24,1.02
20161108,15.35,N,0,59622.00,3.16,0.99
20161109,15.09,N,0,58660.00,3.09,0.96
20161110,15.34,N,0,59585.00,3.16,0.99
20161111,15.67,N,0,60806.00,3.25,1.03
20161114,15.41,N,0,59844.00,3.18,0.99
20161115,15.14,N,0,58845.00,3.10,0.96
20161116,15.31,N,0,59474.00,3.15,0.98
20161117,15.10,S,1200,58697.00,3.09,0.96
20161118,15.11,N,0,58722.00,3.09,0.96
20161121,15.56,N,0,59847.00,3.22,0.99
20161122,17.12,N,0,63747.00,3.64,1.12
20161123,16.80,S,800,62947.00,3.55,1.10
20161124,17.87,N,0,64766.00,3.84,1.16
20161125,17.43,N,0,64018.00,3.72,1.13
20161128,17.03,N,0,63338.00,3.62,1.11
20161129,16.99,N,0,63270.00,3.60,1.11
20161130,17.43,N,0,64018.00,3.72,1.13
20161201,17.92,N,0,64851.00,3.86,1.16
20161202,17.79,N,0,64630.00,3.82,1.15
20161205,16.93,N,0,63168.00,3.59,1.11
20161206,17.20,N,0,63627.00,3.66,1.12
20161207,17.27,N,0,63746.00,3.68,1.12
20161208,16.73,S,500,62828.00,3.53,1.09
20161209,16.78,N,0,62888.00,3.55,1.10
20161212,15.22,N,0,61016.00,3.12,1.03
20161213,15.68,N,0,61568.00,3.25,1.05
20161214,15.54,N,0,61400.00,3.21,1.05
20161215,15.90,N,0,61832.00,3.31,1.06
20161216,15.92,N,0,61856.00,3.31,1.06
20161219,15.78,N,0,61688.00,3.28,1.06
20161220,15.76,N,0,61664.00,3.27,1.06
20161221,15.77,N,0,61676.00,3.27,1.06
20161222,15.50,N,0,61352.00,3.20,1.05
20161223,15.52,N,0,61376.00,3.21,1.05
20161226,15.83,N,0,61748.00,3.29,1.06
20161227,15.98,N,0,61928.00,3.33,1.06
20161228,16.11,N,0,62084.00,3.37,1.07
20161229,15.90,N,0,61832.00,3.31,1.06
20161230,16.12,N,0,62096.00,3.37,1.07
20170103,16.13,N,0,62108.00,3.37,1.07
20170104,16.09,N,0,62060.00,3.36,1.07
20170105,15.82,N,0,61736.00,3.29,1.06
20170106,15.22,N,0,61016.00,3.12,1.03
20170109,15.46,N,0,61304.00,3.19,1.04
20170110,15.41,N,0,61244.00,3.18,1.04
20170111,15.19,N,0,60980.00,3.12,1.03
20170112,15.21,N,0,61004.00,3.12,1.03
20170113,14.84,N,0,60560.00,3.02,1.02
20170331,13.36,N,0,58784.00,2.62,0.96
20170405,13.09,N,0,58460.00,2.55,0.95
20170406,12.77,N,0,58076.00,2.46,0.94
20170407,12.95,N,0,58292.00,2.51,0.94
20170410,12.65,N,0,57932.00,2.43,0.93
20170411,12.29,N,0,57500.00,2.33,0.92
20170412,12.23,N,0,57428.00,2.31,0.91
20170413,12.36,N,0,57584.00,2.35,0.92
20170414,12.25,N,0,57452.00,2.32,0.92
20170417,12.23,N,0,57428.00,2.31,0.91
20170418,12.37,N,0,57596.00,2.35,0.92
20170419,12.27,N,0,57476.00,2.33,0.92
20170420,12.43,B,400,57668.00,2.37,0.92
20170421,12.60,N,0,57940.00,2.41,0.93
20170424,12.64,N,0,58004.00,2.43,0.93
20170425,12.41,N,0,57636.00,2.36,0.92
20170426,12.22,N,0,57332.00,2.31,0.91
20170427,12.22,N,0,57332.00,2.31,0.91
20170428,12.21,N,0,57316.00,2.31,0.91
20170502,12.27,N,0,57412.00,2.33,0.91
20170503,12.27,N,0,57412.00,2.33,0.91
20170504,12.26,N,0,57396.00,2.32,0.91
20170505,12.21,N,0,57316.00,2.31,0.91
20170508,11.37,N,0,55972.00,2.08,0.87
20170509,11.38,N,0,55988.00,2.08,0.87
20170510,11.38,N,0,55988.00,2.08,0.87
20170511,11.37,N,0,55972.00,2.08,0.87
20170512,11.37,N,0,55972.00,2.08,0.87
20170515,11.06,N,0,55476.00,2.00,0.85
20170516,10.68,N,0,54868.00,1.89,0.83
20170517,10.68,N,0,54868.00,1.89,0.83
20170518,10.68,N,0,54868.00,1.89,0.83
20170519,10.66,N,0,54836.00,1.89,0.83
20170522,10.63,N,0,54788.00,1.88,0.83
20170523,10.60,N,0,54740.00,1.87,0.82
20170524,10.60,N,0,54740.00,1.87,0.82
20170525,10.73,N,0,54948.00,1.91,0.83
20170526,10.54,N,0,54644.00,1.86,0.82
20170531,10.55,N,0,54660.00,1.86,0.82
20170601,10.45,N,0,54500.00,1.83,0.82
20170602,10.47,N,0,54532.00,1.84,0.82
20170605,10.52,N,0,54612.00,1.85,0.82
20170606,10.62,N,0,54772.00,1.88,0.83
20170607,10.70,N,0,54900.00,1.90,0.83
20170608,11.34,N,0,55924.00,2.07,0.86
20170609,11.50,N,0,56180.00,2.12,0.87
20170612,11.83,N,0,56708.00,2.21,0.89
20170613,11.96,B,400,56916.00,2.24,0.90
20170614,12.38,N,0,57756.00,2.36,0.93
20170615,12.93,N,0,58856.00,2.50,0.96
20170616,12.65,N,0,58296.00,2.43,0.94
20170619,12.72,N,0,58436.00,2.45,0.95
20170620,12.44,N,0,57876.00,2.37,0.93
20170621,12.45,N,0,57896.00,2.37,0.93
20170622,12.44,N,0,57876.00,2.37,0.93
20170623,12.40,N,0,57796.00,2.36,0.93
20170626,12.41,N,0,57816.00,2.36,0.93
20170627,12.43,N,0,57856.00,2.37,0.93
20170628,12.60,N,0,58196.00,2.41,0.94
20170629,12.37,S,600,57736.00,2.35,0.92
20170630,12.21,N,0,57512.00,2.31,0.92
20170703,12.31,N,0,57652.00,2.34,0.92
20170704,12.16,N,0,57442.00,2.30,0.91
20170705,12.07,N,0,57316.00,2.27,0.91
20170706,12.28,N,0,57610.00,2.33,0.92
20170707,12.07,N,0,57316.00,2.27,0.91
20170710,11.91,N,0,57092.00,2.23,0.90
20170711,11.27,N,0,56196.00,2.05,0.87
20170712,11.31,N,0,56252.00,2.07,0.88
20170713,11.34,N,0,56294.00,2.07,0.88
20170714,11.63,N,0,56700.00,2.15,0.89
20170717,11.15,N,0,56028.00,2.02,0.87
20170718,11.32,N,0,56266.00,2.07,0.88
20170719,11.74,N,0,56854.00,2.18,0.90
20170720,11.51,N,0,56532.00,2.12,0.88
20170721,11.88,N,0,57050.00,2.22,0.90
20170724,11.92,N,0,57106.00,2.23,0.90
20170725,11.68,N,0,56770.00,2.17,0.89
20170726,11.57,N,0,56616.00,2.14,0.89
20170727,11.79,N,0,56924.00,2.20,0.90
20170728,11.68,N,0,56770.00,2.17,0.89
20170731,11.98,N,0,57190.00,2.25,0.91
20170801,12.20,N,0,57498.00,2.31,0.92
20170802,11.98,N,0,57190.00,2.25,0.91
20170803,12.35,B,400,57708.00,2.35,0.92
20170804,12.13,N,0,57312.00,2.29,0.91
20170807,12.40,B,400,57798.00,2.36,0.93
20170808,12.08,N,0,57094.00,2.27,0.90
20170809,11.98,N,0,56874.00,2.25,0.90
20170810,12.27,B,400,57512.00,2.33,0.92
20170811,11.81,N,0,56316.00,2.20,0.88
20170814,12.04,B,400,56914.00,2.26,0.90
20170815,11.91,N,0,56524.00,2.23,0.88
20170816,11.97,N,0,56704.00,2.24,0.89
20170817,11.73,N,0,55984.00,2.18,0.87
20170818,11.62,N,0,55654.00,2.15,0.86
20170821,12.01,N,0,56824.00,2.25,0.89
20170822,11.90,N,0,56494.00,2.22,0.88
20170823,11.91,N,0,56524.00,2.23,0.88
20170824,11.58,N,0,55534.00,2.14,0.85
20170825,11.78,N,0,56134.00,2.19,0.87
20170828,12.95,B,300,59644.00,2.51,0.99
20170829,14.25,N,0,63934.00,2.86,1.13
20170830,15.50,N,0,68059.00,3.20,1.27
20170831,16.42,N,0,71095.00,3.45,1.37
20170901,16.49,N,0,71326.00,3.47,1.38
20170904,17.63,N,0,75088.00,3.78,1.50
20170905,17.17,N,0,73570.00,3.65,1.45
20170906,17.12,N,0,73405.00,3.64,1.45
20170907,16.81,N,0,72382.00,3.56,1.41
20170908,17.17,N,0,73570.00,3.65,1.45
20170911,17.04,N,0,73141.00,3.62,1.44
20170912,17.58,N,0,74923.00,3.76,1.50
20170913,17.04,S,1100,73141.00,3.62,1.44
20170914,16.27,S,700,71447.00,3.41,1.38
20170915,16.18,N,0,71312.00,3.38,1.38
20170918,16.21,N,0,71357.00,3.39,1.38
20170919,16.40,N,0,71642.00,3.44,1.39
20170920,16.50,N,0,71792.00,3.47,1.39
20170921,15.94,N,0,70952.00,3.32,1.37
20170922,14.76,N,0,69182.00,3.00,1.31
20170925,14.51,N,0,68807.00,2.93,1.29
20170926,14.85,N,0,69317.00,3.02,1.31
20170927,14.77,N,0,69197.00,3.00,1.31
20170928,14.52,N,0,68822.00,2.93,1.29
