,price,action,amount,value,price_increase,value_return
20180830,5.21,N,0,16679.00,-0.78,-0.44
20180831,5.19,N,0,16631.00,-0.78,-0.45
20180903,5.18,N,0,16607.00,-0.78,-0.45
20180904,5.26,N,0,16799.00,-0.78,-0.44
20180905,5.14,N,0,16511.00,-0.79,-0.45
20180906,5.12,N,0,16463.00,-0.79,-0.45
20180907,5.15,N,0,16535.00,-0.79,-0.45
20180910,4.96,N,0,16079.00,-0.79,-0.46
20180911,4.99,N,0,16151.00,-0.79,-0.46
20180912,5.01,N,0,16199.00,-0.79,-0.46
20180913,5.07,N,0,16343.00,-0.79,-0.46
20180914,5.02,N,0,16223.00,-0.79,-0.46
20180917,5.01,N,0,16199.00,-0.79,-0.46
20180918,5.08,N,0,16367.00,-0.79,-0.45
20180919,5.10,N,0,16415.00,-0.79,-0.45
20180920,5.17,N,0,16583.00,-0.78,-0.45
20180921,5.27,B,0,16823.00,-0.78,-0.44
20180925,5.20,N,0,16655.00,-0.78,-0.44
20180926,5.28,B,0,16847.00,-0.78,-0.44
20180927,5.16,N,0,16559.00,-0.78,-0.45
20180928,5.23,N,0,16727.00,-0.78,-0.44
20181008,5.00,N,0,16175.00,-0.79,-0.46
20181009,5.03,N,0,16247.00,-0.79,-0.46
20181010,5.03,N,0,16247.00,-0.79,-0.46
20181011,4.54,N,0,15071.00,-0.81,-0.50
20181012,4.44,N,0,14831.00,-0.81,-0.51
20181015,4.37,N,0,14663.00,-0.82,-0.51
20181016,4.29,N,0,14471.00,-0.82,-0.52
20181017,4.34,N,0,14591.00,-0.82,-0.51
20181018,4.19,N,0,14231.00,-0.83,-0.53
20181019,4.29,N,0,14471.00,-0.82,-0.52
20181022,4.72,N,0,15503.00,-0.80,-0.48
20181023,4.64,N,0,15311.00,-0.81,-0.49
20181024,4.85,N,0,15815.00,-0.80,-0.47
20181025,5.33,B,0,16967.00,-0.78,-0.43
20181026,5.08,N,0,16367.00,-0.79,-0.45
20181029,5.04,N,0,16271.00,-0.79,-0.46
20181030,5.33,N,0,16967.00,-0.78,-0.43
20181031,5.18,N,0,16607.00,-0.78,-0.45
20181101,5.15,N,0,16535.00,-0.79,-0.45
20181102,5.24,N,0,16751.00,-0.78,-0.44
20181105,5.34,N,0,16991.00,-0.78,-0.43
20181106,5.20,N,0,16655.00,-0.78,-0.44
20181107,5.11,N,0,16439.00,-0.79,-0.45
20181108,5.05,N,0,16295.00,-0.79,-0.46
20181109,5.07,B,0,16343.00,-0.79,-0.46
20181112,5.18,N,0,16607.00,-0.78,-0.45
20181113,5.45,N,0,17255.00,-0.77,-0.42
20181114,5.34,N,0,16991.00,-0.78,-0.43
20181115,5.51,N,0,17399.00,-0.77,-0.42
20181116,5.90,N,0,18335.00,-0.75,-0.39
20181119,6.04,N,0,18671.00,-0.75,-0.38
20181120,5.72,S,800,17903.00,-0.76,-0.40
20181121,5.73,N,0,17919.00,-0.76,-0.40
20181122,5.67,N,0,17823.00,-0.76,-0.41
20181123,5.44,N,0,17455.00,-0.77,-0.42
20181126,5.43,N,0,17439.00,-0.77,-0.42
20181127,5.48,N,0,17519.00,-0.77,-0.42
20181128,5.68,N,0,17839.00,-0.76,-0.41
20181129,5.36,S,800,17327.00,-0.78,-0.42
20181130,5.45,N,0,17399.00,-0.77,-0.42
20181203,5.57,N,0,17495.00,-0.77,-0.42
20181204,5.70,N,0,17599.00,-0.76,-0.41
20181205,5.56,N,0,17487.00,-0.77,-0.42
20181206,5.39,N,0,17351.00,-0.78,-0.42
20181207,5.40,N,0,17359.00,-0.77,-0.42
20181210,5.28,N,0,17263.00,-0.78,-0.42
20181211,5.35,N,0,17319.00,-0.78,-0.42
20181212,5.56,N,0,17487.00,-0.77,-0.42
20181213,5.79,N,0,17671.00,-0.76,-0.41
20181214,5.61,N,0,17527.00,-0.77,-0.42
20181217,5.83,N,0,17703.00,-0.76,-0.41
20181218,5.78,N,0,17663.00,-0.76,-0.41
20181219,5.71,N,0,17607.00,-0.76,-0.41
20181220,5.94,N,0,17791.00,-0.75,-0.41
20181221,5.87,N,0,17735.00,-0.76,-0.41
20181224,5.68,N,0,17583.00,-0.76,-0.41
20181225,5.51,N,0,17447.00,-0.77,-0.42
20181226,5.41,N,0,17367.00,-0.77,-0.42
20181227,5.29,N,0,17271.00,-0.78,-0.42
20181228,5.42,N,0,17375.00,-0.77,-0.42
20190102,5.40,N,0,17359.00,-0.77,-0.42
20190103,5.57,N,0,17495.00,-0.77,-0.42
20190104,6.13,B,800,17943.00,-0.74,-0.40
20190107,6.27,N,0,18167.00,-0.74,-0.39
20190108,6.40,N,0,18375.00,-0.73,-0.39
20190109,6.35,N,0,18295.00,-0.74,-0.39
20190110,6.12,S,800,17927.00,-0.74,-0.40
20190111,6.18,N,0,17975.00,-0.74,-0.40
20190114,6.13,N,0,17935.00,-0.74,-0.40
20190115,6.29,N,0,18063.00,-0.74,-0.40
20190116,6.10,N,0,17911.00,-0.75,-0.40
20190117,6.02,N,0,17847.00,-0.75,-0.41
20190118,6.07,N,0,17887.00,-0.75,-0.40
20190121,6.08,N,0,17895.00,-0.75,-0.40
20190122,6.10,S,400,17911.00,-0.75,-0.40
20190123,6.06,N,0,17895.00,-0.75,-0.40
20190124,6.17,N,0,17939.00,-0.74,-0.40
20190125,6.02,N,0,17879.00,-0.75,-0.40
20190128,6.07,N,0,17899.00,-0.75,-0.40
20190129,5.80,N,0,17791.00,-0.76,-0.41
20190130,5.66,N,0,17735.00,-0.76,-0.41
20190131,5.54,N,0,17687.00,-0.77,-0.41
20190201,5.80,N,0,17791.00,-0.76,-0.41
20190211,5.91,N,0,17835.00,-0.75,-0.41
20190212,5.92,N,0,17839.00,-0.75,-0.41
20190213,6.13,N,0,17923.00,-0.74,-0.40
20190214,6.13,N,0,17923.00,-0.74,-0.40
20190215,6.08,N,0,17903.00,-0.75,-0.40
20190218,6.36,N,0,18015.00,-0.73,-0.40
20190219,6.30,N,0,17991.00,-0.74,-0.40
20190220,6.30,B,700,17991.00,-0.74,-0.40
20190221,6.38,N,0,18079.00,-0.73,-0.40
20190222,7.02,N,0,18783.00,-0.71,-0.37
20190225,7.72,N,0,19553.00,-0.68,-0.35
20190226,7.47,N,0,19278.00,-0.69,-0.36
20190227,7.47,N,0,19278.00,-0.69,-0.36
20190228,7.25,N,0,19036.00,-0.70,-0.37
20190301,7.60,N,0,19421.00,-0.68,-0.35
20190304,7.65,N,0,19476.00,-0.68,-0.35
20190305,7.63,N,0,19454.00,-0.68,-0.35
20190306,8.39,N,0,20290.00,-0.65,-0.32
20190307,8.68,N,0,20609.00,-0.64,-0.31
20190308,7.81,S,500,19652.00,-0.67,-0.34
20190311,7.93,N,0,19724.00,-0.67,-0.34
20190312,8.04,N,0,19790.00,-0.66,-0.34
20190313,7.84,N,0,19670.00,-0.67,-0.34
20190314,7.54,N,0,19490.00,-0.69,-0.35
20190315,7.60,N,0,19526.00,-0.68,-0.35
20190318,7.78,N,0,19634.00,-0.68,-0.35
20190319,7.77,N,0,19628.00,-0.68,-0.35
20190320,7.94,N,0,19730.00,-0.67,-0.34
20190321,8.03,N,0,19784.00,-0.66,-0.34
20190322,7.84,N,0,19670.00,-0.67,-0.34
20190325,7.50,N,0,19466.00,-0.69,-0.35
20190326,7.33,N,0,19364.00,-0.69,-0.35
20190327,7.41,N,0,19412.00,-0.69,-0.35
20190328,7.32,N,0,19358.00,-0.69,-0.35
20190329,7.86,N,0,19682.00,-0.67,-0.34
20190401,8.10,N,0,19826.00,-0.66,-0.34
20190402,8.01,N,0,19772.00,-0.67,-0.34
20190403,8.26,N,0,19922.00,-0.66,-0.34
