,price,action,amount,value,price_increase,value_return
20131226,12.02,N,0,38912.00,0.41,0.30
20131227,12.05,N,0,39005.00,0.41,0.30
20131230,11.86,N,0,38416.00,0.39,0.28
20131231,11.91,N,0,38571.00,0.39,0.29
20140102,12.16,N,0,39346.00,0.42,0.31
20140103,12.36,N,0,39966.00,0.45,0.33
20140106,11.88,N,0,38478.00,0.39,0.28
20140107,11.58,N,0,37548.00,0.36,0.25
20140108,11.83,N,0,38323.00,0.39,0.28
20140109,12.35,N,0,39935.00,0.45,0.33
20140110,12.12,N,0,39222.00,0.42,0.31
20140113,11.77,N,0,38137.00,0.38,0.27
20140114,12.44,B,0,40214.00,0.46,0.34
20140115,12.75,N,0,41175.00,0.49,0.37
20140116,12.33,N,0,39873.00,0.44,0.33
20140117,12.39,B,0,40059.00,0.45,0.34
20140120,12.96,N,0,41826.00,0.52,0.39
20140121,13.73,N,0,44213.00,0.61,0.47
20140122,13.78,N,0,44368.00,0.61,0.48
20140123,13.90,N,0,44740.00,0.63,0.49
20140124,14.84,N,0,47654.00,0.74,0.59
20140127,14.96,N,0,48026.00,0.75,0.60
20140128,15.07,N,0,48367.00,0.76,0.61
20140129,16.54,N,0,52924.00,0.94,0.76
20140130,15.64,N,0,50134.00,0.83,0.67
20140207,16.12,N,0,51622.00,0.89,0.72
20140210,15.69,N,0,50289.00,0.84,0.68
20140211,14.75,N,0,47375.00,0.73,0.58
20140212,14.98,N,0,48088.00,0.75,0.60
20140213,14.42,S,1000,46352.00,0.69,0.55
20140214,14.58,N,0,46688.00,0.71,0.56
20140217,15.15,N,0,47885.00,0.77,0.60
20140218,15.13,N,0,47843.00,0.77,0.59
20140219,14.46,N,0,46436.00,0.69,0.55
20140220,14.00,N,0,45470.00,0.64,0.52
20140221,14.33,N,0,46163.00,0.68,0.54
20140224,14.77,N,0,47087.00,0.73,0.57
20140225,16.01,N,0,49691.00,0.87,0.66
20140226,15.89,N,0,49439.00,0.86,0.65
20140227,17.48,N,0,52778.00,1.05,0.76
20140228,16.03,S,700,49733.00,0.88,0.66
20140303,16.10,N,0,49831.00,0.89,0.66
20140304,15.09,S,400,48417.00,0.77,0.61
20140305,15.15,N,0,48477.00,0.77,0.62
20140306,14.55,N,0,47877.00,0.70,0.60
20140307,14.43,N,0,47757.00,0.69,0.59
20140310,13.45,N,0,46777.00,0.57,0.56
20140311,13.51,N,0,46837.00,0.58,0.56
20140312,13.15,N,0,46477.00,0.54,0.55
20140313,13.57,N,0,46897.00,0.59,0.56
20140314,13.26,N,0,46587.00,0.55,0.55
20140317,13.93,N,0,47257.00,0.63,0.58
20140318,14.16,N,0,47487.00,0.66,0.58
20140319,13.93,N,0,47257.00,0.63,0.58
20140320,12.93,N,0,46257.00,0.51,0.54
20140321,13.03,N,0,46357.00,0.53,0.55
20140324,13.04,N,0,46367.00,0.53,0.55
20140325,13.00,N,0,46327.00,0.52,0.54
20140326,12.89,N,0,46217.00,0.51,0.54
20140327,13.07,N,0,46397.00,0.53,0.55
20140328,12.34,N,0,45667.00,0.44,0.52
20140331,11.92,N,0,45247.00,0.40,0.51
20140401,12.12,B,400,45447.00,0.42,0.51
20140402,11.89,N,0,45125.00,0.39,0.50
20140403,11.96,N,0,45223.00,0.40,0.51
20140404,12.25,N,0,45629.00,0.43,0.52
20140408,12.45,B,400,45909.00,0.46,0.53
20140409,12.50,N,0,45999.00,0.46,0.53
20140410,12.68,N,0,46323.00,0.48,0.54
20140411,12.43,N,0,45873.00,0.46,0.53
20140414,12.38,N,0,45783.00,0.45,0.53
20140415,12.34,N,0,45711.00,0.44,0.52
20140416,12.24,B,400,45531.00,0.43,0.52
20140417,12.35,N,0,45773.00,0.45,0.53
20140418,12.63,N,0,46389.00,0.48,0.55
20140421,12.24,N,0,45531.00,0.43,0.52
20140422,12.09,N,0,45201.00,0.42,0.51
20140423,12.09,N,0,45201.00,0.42,0.51
20140424,12.31,N,0,45685.00,0.44,0.52
20140425,12.23,N,0,45509.00,0.43,0.52
20140428,12.13,N,0,45289.00,0.42,0.51
20140429,11.99,N,0,44981.00,0.40,0.50
20140430,12.28,B,400,45619.00,0.44,0.52
20140505,12.17,N,0,45333.00,0.43,0.51
20140506,12.53,B,300,46269.00,0.47,0.54
20140507,12.18,N,0,45254.00,0.43,0.51
20140508,12.02,N,0,44790.00,0.41,0.49
20140509,11.57,N,0,43485.00,0.35,0.45
20140512,11.89,N,0,44413.00,0.39,0.48
20140513,11.68,N,0,43804.00,0.37,0.46
20140514,11.58,N,0,43514.00,0.36,0.45
20140515,11.02,N,0,41890.00,0.29,0.40
20140516,10.80,N,0,41252.00,0.26,0.38
20140519,10.87,N,0,41455.00,0.27,0.38
20140520,11.17,N,0,42325.00,0.31,0.41
20140521,11.56,N,0,43456.00,0.35,0.45
20140522,11.36,N,0,42876.00,0.33,0.43
20140523,12.02,N,0,44790.00,0.41,0.49
20140526,11.95,N,0,44587.00,0.40,0.49
20140527,12.03,N,0,44819.00,0.41,0.49
20140528,12.86,B,300,47226.00,0.51,0.57
20140529,12.68,N,0,46650.00,0.48,0.56
20140530,12.59,N,0,46362.00,0.47,0.55
20140603,12.19,N,0,45082.00,0.43,0.50
20140604,12.09,N,0,44762.00,0.42,0.49
20140605,12.21,N,0,45146.00,0.43,0.50
20140606,12.18,N,0,45050.00,0.43,0.50
20140609,11.95,N,0,44314.00,0.40,0.48
20140610,12.42,N,0,45818.00,0.45,0.53
20140611,12.44,N,0,45882.00,0.46,0.53
20140612,12.68,N,0,46650.00,0.48,0.56
20140613,12.94,N,0,47482.00,0.52,0.58
20140616,12.96,S,1000,47546.00,0.52,0.58
20140617,13.79,N,0,49372.00,0.61,0.65
20140618,13.31,S,700,48316.00,0.56,0.61
20140619,12.36,N,0,46891.00,0.45,0.56
20140620,12.60,N,0,47251.00,0.48,0.58
20140623,12.72,N,0,47431.00,0.49,0.58
20140624,13.01,N,0,47866.00,0.52,0.60
20140625,12.60,N,0,47251.00,0.48,0.58
20140626,13.14,N,0,48061.00,0.54,0.60
20140627,13.06,N,0,47941.00,0.53,0.60
20140630,13.20,N,0,48151.00,0.55,0.61
20140701,13.47,N,0,48556.00,0.58,0.62
20140702,13.26,N,0,48241.00,0.55,0.61
20140703,13.13,N,0,48046.00,0.54,0.60
20140704,13.20,N,0,48151.00,0.55,0.61
20140707,13.06,N,0,47941.00,0.53,0.60
20140708,13.32,N,0,48331.00,0.56,0.61
20140709,12.87,S,500,47656.00,0.51,0.59
20140710,12.42,N,0,47206.00,0.45,0.57
20140711,12.51,N,0,47296.00,0.46,0.58
20140714,12.63,N,0,47416.00,0.48,0.58
20140715,12.46,N,0,47246.00,0.46,0.57
20140716,12.52,N,0,47306.00,0.47,0.58
20140717,12.00,N,0,46786.00,0.41,0.56
20140718,11.88,N,0,46666.00,0.39,0.56
20140721,11.96,N,0,46746.00,0.40,0.56
20140722,12.07,N,0,46856.00,0.41,0.56
20140723,11.67,N,0,46456.00,0.37,0.55
20140724,11.81,N,0,46596.00,0.38,0.55
20140725,12.10,N,0,46886.00,0.42,0.56
20140728,12.24,N,0,47026.00,0.43,0.57
20140729,12.38,N,0,47166.00,0.45,0.57
20140730,12.53,N,0,47316.00,0.47,0.58
20140731,12.48,N,0,47266.00,0.46,0.58
20140801,12.21,N,0,46996.00,0.43,0.57
20140804,12.41,N,0,47196.00,0.45,0.57
20140805,12.62,N,0,47406.00,0.48,0.58
20140806,12.50,N,0,47286.00,0.46,0.58
20140807,12.57,N,0,47356.00,0.47,0.58
20140808,12.91,N,0,47696.00,0.51,0.59
20140811,12.92,N,0,47706.00,0.51,0.59
20140812,13.14,B,300,47926.00,0.54,0.60
20140813,12.90,N,0,47614.00,0.51,0.59
20140814,12.89,N,0,47601.00,0.51,0.59
20140815,13.32,N,0,48160.00,0.56,0.61
20140818,13.57,N,0,48485.00,0.59,0.62
20140819,13.87,N,0,48875.00,0.62,0.63
20140820,13.53,N,0,48433.00,0.58,0.61
20140821,13.62,N,0,48550.00,0.59,0.62
20140822,13.47,N,0,48355.00,0.58,0.61
20140825,13.19,N,0,47991.00,0.54,0.60
20140826,12.80,N,0,47484.00,0.50,0.58
20140827,12.96,N,0,47692.00,0.52,0.59
20140828,13.05,N,0,47809.00,0.53,0.59
20140829,13.35,N,0,48199.00,0.56,0.61
20140901,13.60,N,0,48524.00,0.59,0.62
20140902,13.75,N,0,48719.00,0.61,0.62
20140903,13.71,N,0,48667.00,0.61,0.62
20140904,13.64,N,0,48576.00,0.60,0.62
20140905,13.59,N,0,48511.00,0.59,0.62
20140909,13.78,N,0,48758.00,0.61,0.63
20140910,13.69,N,0,48641.00,0.60,0.62
20140911,15.06,N,0,50422.00,0.76,0.68
20140912,14.79,N,0,50071.00,0.73,0.67
20140915,14.98,N,0,50318.00,0.75,0.68
20140916,14.28,N,0,49408.00,0.67,0.65
20140917,14.35,N,0,49499.00,0.68,0.65
20140918,14.42,N,0,49590.00,0.69,0.65
20140919,14.61,N,0,49837.00,0.71,0.66
20140922,14.50,N,0,49694.00,0.70,0.66
20140923,14.50,N,0,49694.00,0.70,0.66
20140924,14.68,N,0,49928.00,0.72,0.66
20140925,14.72,N,0,49980.00,0.72,0.67
20140926,14.68,N,0,49928.00,0.72,0.66
20140929,14.74,N,0,50006.00,0.73,0.67
20140930,15.42,N,0,50890.00,0.81,0.70
20141008,15.39,N,0,50851.00,0.80,0.70
20141009,15.09,N,0,50461.00,0.77,0.68
20141010,14.76,S,400,50032.00,0.73,0.67
20141013,14.52,N,0,49816.00,0.70,0.66
20141014,14.57,N,0,49861.00,0.71,0.66
20141015,14.51,N,0,49807.00,0.70,0.66
20141016,13.97,N,0,49321.00,0.64,0.64
20141017,14.11,N,0,49447.00,0.65,0.65
20141020,14.47,N,0,49771.00,0.69,0.66
20141021,14.08,N,0,49420.00,0.65,0.65
20141022,13.93,N,0,49285.00,0.63,0.64
20141023,13.62,N,0,49006.00,0.59,0.63
20141024,13.67,N,0,49051.00,0.60,0.64
20141027,13.85,N,0,49213.00,0.62,0.64
20141028,14.12,N,0,49456.00,0.65,0.65
20141029,14.20,N,0,49528.00,0.66,0.65
20141030,13.99,N,0,49339.00,0.64,0.64
20141031,13.77,N,0,49141.00,0.61,0.64
20141103,13.99,B,300,49339.00,0.64,0.64
20141104,13.77,N,0,49075.00,0.61,0.64
20141105,13.52,N,0,48775.00,0.58,0.63
20141106,14.04,B,300,49399.00,0.64,0.65
20141107,14.14,N,0,49549.00,0.66,0.65
20141110,14.42,N,0,49969.00,0.69,0.67
20141111,13.72,N,0,48919.00,0.61,0.63
20141112,14.14,N,0,49549.00,0.66,0.65
20141113,13.86,N,0,49129.00,0.62,0.64
20141114,13.72,N,0,48919.00,0.61,0.63
20141117,13.77,N,0,48994.00,0.61,0.63
20141118,13.89,N,0,49174.00,0.63,0.64
20141119,14.94,B,300,50749.00,0.75,0.69
20141120,14.57,N,0,50083.00,0.71,0.67
20141121,14.76,N,0,50425.00,0.73,0.68
20141124,15.27,N,0,51343.00,0.79,0.71
20141125,15.24,N,0,51289.00,0.78,0.71
20141126,14.94,N,0,50749.00,0.75,0.69
20141127,15.05,N,0,50947.00,0.76,0.70
20141128,15.60,N,0,51937.00,0.83,0.73
20141201,15.47,N,0,51703.00,0.81,0.72
20141202,15.77,N,0,52243.00,0.85,0.74
20141203,16.35,N,0,53287.00,0.91,0.78
20141204,16.36,N,0,53305.00,0.92,0.78
20141205,15.64,S,600,52009.00,0.83,0.73
20141208,15.63,N,0,51997.00,0.83,0.73
20141209,14.68,S,400,50857.00,0.72,0.70
20141210,15.30,N,0,51353.00,0.79,0.71
20141211,16.10,N,0,51993.00,0.89,0.73
20141212,17.72,N,0,53289.00,1.07,0.78
20141215,18.01,N,0,53521.00,1.11,0.78
20141216,17.70,S,200,53273.00,1.07,0.78
20141217,18.15,N,0,53543.00,1.13,0.78
20141218,17.57,N,0,53195.00,1.06,0.77
20141219,17.18,N,0,52961.00,1.01,0.77
20141222,16.04,N,0,52277.00,0.88,0.74
20141223,15.92,N,0,52205.00,0.86,0.74
20141224,16.04,N,0,52277.00,0.88,0.74
20141225,16.63,N,0,52631.00,0.95,0.75
20141226,16.55,N,0,52583.00,0.94,0.75
20141229,16.15,S,300,52343.00,0.89,0.74
20141230,15.21,N,0,52061.00,0.78,0.74
20141231,15.47,N,0,52139.00,0.81,0.74
20150105,15.94,N,0,52280.00,0.87,0.74
20150106,16.52,N,0,52454.00,0.93,0.75
20150107,16.31,N,0,52391.00,0.91,0.75
20150108,16.14,N,0,52340.00,0.89,0.74
20150109,16.15,N,0,52343.00,0.89,0.74
20150112,16.14,N,0,52340.00,0.89,0.74
20150113,17.48,N,0,52742.00,1.05,0.76
20150114,17.04,N,0,52610.00,1.00,0.75
20150115,17.16,N,0,52646.00,1.01,0.75
20150116,18.22,N,0,52964.00,1.13,0.77
20150119,17.36,N,0,52706.00,1.03,0.76
20150120,19.09,B,200,53225.00,1.24,0.77
20150121,19.73,N,0,53545.00,1.31,0.78
20150122,19.64,N,0,53500.00,1.30,0.78
20150123,18.54,N,0,52950.00,1.17,0.77
20150126,19.00,N,0,53180.00,1.22,0.77
20150127,19.57,N,0,53465.00,1.29,0.78
20150128,19.30,N,0,53330.00,1.26,0.78
20150129,19.02,S,200,53190.00,1.23,0.77
20150130,18.20,N,0,52944.00,1.13,0.76
20150202,18.51,N,0,53037.00,1.17,0.77
20150203,19.36,N,0,53292.00,1.27,0.78
20150204,19.37,N,0,53295.00,1.27,0.78
20150205,20.69,N,0,53691.00,1.42,0.79
20150206,19.87,N,0,53445.00,1.33,0.78
20150209,19.53,N,0,53343.00,1.29,0.78
20150210,20.30,N,0,53574.00,1.38,0.79
20150211,20.50,N,0,53634.00,1.40,0.79
20150212,20.62,N,0,53670.00,1.41,0.79
20150213,20.55,N,0,53649.00,1.41,0.79
20150216,21.52,N,0,53940.00,1.52,0.80
20150217,21.00,N,0,53784.00,1.46,0.79
20150225,20.30,N,0,53574.00,1.38,0.79
20150226,20.52,N,0,53640.00,1.40,0.79
20150227,20.72,N,0,53700.00,1.43,0.79
20150302,21.15,N,0,53829.00,1.48,0.79
20150303,20.75,N,0,53709.00,1.43,0.79
20150304,21.63,N,0,53973.00,1.53,0.80
20150305,21.22,N,0,53850.00,1.48,0.80
20150306,20.53,N,0,53643.00,1.40,0.79
20150309,20.61,N,0,53667.00,1.41,0.79
20150310,20.51,N,0,53637.00,1.40,0.79
20150311,19.89,N,0,53451.00,1.33,0.78
20150312,20.32,N,0,53580.00,1.38,0.79
20150313,21.09,N,0,53811.00,1.47,0.79
20150316,21.61,N,0,53967.00,1.53,0.80
20150317,21.47,N,0,53925.00,1.51,0.80
20150318,23.63,N,0,54573.00,1.77,0.82
20150319,23.39,N,0,54501.00,1.74,0.82
20150320,24.40,N,0,54804.00,1.86,0.83
20150323,25.54,N,0,55146.00,1.99,0.84
20150324,28.05,N,0,55899.00,2.28,0.86
20150325,28.10,N,0,55914.00,2.29,0.86
20150326,26.74,N,0,55506.00,2.13,0.85
20150327,26.98,N,0,55578.00,2.16,0.85
20150330,26.80,N,0,55524.00,2.14,0.85
20150331,27.50,N,0,55734.00,2.22,0.86
20150401,27.62,N,0,55770.00,2.23,0.86
20150402,28.48,N,0,56028.00,2.33,0.87
20150403,28.09,N,0,55911.00,2.29,0.86
20150407,28.14,N,0,55926.00,2.30,0.86
20150408,26.81,S,100,55527.00,2.14,0.85
20150409,25.84,N,0,55333.00,2.03,0.84
20150410,26.80,N,0,55525.00,2.14,0.85
20150413,27.09,N,0,55583.00,2.17,0.85
20150414,26.39,N,0,55443.00,2.09,0.85
20150415,25.12,N,0,55189.00,1.94,0.84
20150416,25.73,N,0,55311.00,2.01,0.84
20150417,25.97,N,0,55359.00,2.04,0.85
20150420,25.31,N,0,55227.00,1.96,0.84
20150421,27.29,N,0,55623.00,2.20,0.85
20150422,27.68,N,0,55701.00,2.24,0.86
20150423,27.46,N,0,55657.00,2.22,0.86
20150424,29.20,N,0,56005.00,2.42,0.87
20150427,28.31,N,0,55827.00,2.31,0.86
20150428,26.00,N,0,55365.00,2.04,0.85
20150429,26.31,N,0,55427.00,2.08,0.85
20150430,26.28,N,0,55421.00,2.08,0.85
20150504,26.27,N,0,55419.00,2.08,0.85
20150505,25.31,N,0,55227.00,1.96,0.84
20150506,25.42,N,0,55249.00,1.98,0.84
20150507,25.46,N,0,55257.00,1.98,0.84
20150508,27.28,N,0,55621.00,2.19,0.85
20150511,28.41,B,100,55847.00,2.33,0.86
20150512,31.25,N,0,56699.00,2.66,0.89
20150513,31.54,N,0,56786.00,2.69,0.89
20150514,30.58,N,0,56498.00,2.58,0.88
20150515,31.69,N,0,56831.00,2.71,0.89
20150518,31.98,N,0,56918.00,2.74,0.90
20150519,31.80,N,0,56864.00,2.72,0.90
20150520,32.09,N,0,56951.00,2.76,0.90
20150521,34.06,N,0,57542.00,2.99,0.92
20150522,33.16,N,0,57272.00,2.88,0.91
20150525,33.05,N,0,57239.00,2.87,0.91
20150526,33.53,N,0,57383.00,2.93,0.91
20150527,32.87,N,0,57185.00,2.85,0.91
20150528,29.87,S,100,56285.00,2.50,0.88
20150529,30.11,N,0,56333.00,2.53,0.88
20150601,31.51,N,0,56613.00,2.69,0.89
20150602,34.35,N,0,57181.00,3.02,0.91
20150603,33.25,N,0,56961.00,2.89,0.90
20150604,31.99,N,0,56709.00,2.75,0.89
20150605,32.06,N,0,56723.00,2.75,0.89
20150608,31.32,N,0,56575.00,2.67,0.89
20150609,32.56,N,0,56823.00,2.81,0.89
20150610,32.85,N,0,56881.00,2.85,0.90
20150611,35.08,N,0,57327.00,3.11,0.91
20150612,34.49,N,0,57209.00,3.04,0.91
20150615,32.43,N,0,56797.00,2.80,0.89
20150616,30.49,N,0,56409.00,2.57,0.88
20150617,31.49,B,100,56609.00,2.69,0.89
20150618,29.36,N,0,55970.00,2.44,0.87
20150619,26.42,N,0,55088.00,2.09,0.84
20150623,26.02,N,0,54968.00,2.05,0.83
20150624,26.71,N,0,55175.00,2.13,0.84
20150625,24.58,N,0,54536.00,1.88,0.82
20150626,22.12,N,0,53798.00,1.59,0.79
20150629,19.91,N,0,53135.00,1.33,0.77
20150630,21.26,N,0,53540.00,1.49,0.78
20150701,19.23,N,0,52931.00,1.25,0.76
20150702,17.99,N,0,52559.00,1.11,0.75
20150703,16.19,N,0,52019.00,0.90,0.73
20150706,14.60,N,0,51542.00,0.71,0.72
20150707,13.14,N,0,51104.00,0.54,0.70
20150708,11.83,N,0,50711.00,0.39,0.69
20150709,13.01,N,0,51065.00,0.52,0.70
20150710,14.31,N,0,51455.00,0.68,0.72
20150713,15.74,B,300,51884.00,0.84,0.73
20150714,17.32,N,0,52832.00,1.03,0.76
20150715,15.58,N,0,51788.00,0.82,0.73
20150716,17.09,N,0,52694.00,1.00,0.76
20150717,18.18,N,0,53348.00,1.13,0.78
20150720,18.56,N,0,53576.00,1.17,0.79
20150721,18.37,N,0,53462.00,1.15,0.78
20150722,19.24,N,0,53984.00,1.25,0.80
20150723,19.83,N,0,54338.00,1.32,0.81
20150724,19.01,N,0,53846.00,1.23,0.79
20150727,17.11,N,0,52706.00,1.00,0.76
20150728,15.84,N,0,51944.00,0.85,0.73
20150729,17.05,N,0,52670.00,1.00,0.76
20150730,18.49,N,0,53534.00,1.17,0.78
20150731,17.96,N,0,53216.00,1.10,0.77
20150803,16.17,N,0,52142.00,0.89,0.74
20150804,17.79,N,0,53114.00,1.08,0.77
20150805,17.34,N,0,52844.00,1.03,0.76
20150806,17.83,N,0,53138.00,1.09,0.77
20150807,18.84,N,0,53744.00,1.21,0.79
20150810,20.06,N,0,54476.00,1.35,0.82
20150811,19.59,N,0,54194.00,1.29,0.81
20150812,18.87,N,0,53762.00,1.21,0.79
20150813,19.71,N,0,54266.00,1.31,0.81
20150814,19.73,N,0,54278.00,1.31,0.81
20150817,19.96,N,0,54416.00,1.34,0.81
20150818,17.97,N,0,53222.00,1.10,0.77
20150819,18.32,N,0,53432.00,1.15,0.78
20150820,18.48,N,0,53528.00,1.16,0.78
20150821,16.64,N,0,52424.00,0.95,0.75
20150824,14.98,N,0,51428.00,0.75,0.71
20150825,13.47,N,0,50522.00,0.58,0.68
20150826,13.00,N,0,50240.00,0.52,0.67
20150827,14.05,N,0,50870.00,0.65,0.70
20150828,15.30,N,0,51620.00,0.79,0.72
20150831,14.62,N,0,51212.00,0.71,0.71
20150901,13.79,N,0,50714.00,0.61,0.69
20150902,13.97,N,0,50822.00,0.64,0.69
20150907,14.27,N,0,51002.00,0.67,0.70
20150908,15.09,N,0,51494.00,0.77,0.72
20150909,15.43,N,0,51698.00,0.81,0.72
20150910,14.81,N,0,51326.00,0.73,0.71
20150911,15.03,N,0,51458.00,0.76,0.72
20150914,13.62,N,0,50612.00,0.59,0.69
20150915,12.26,N,0,49796.00,0.44,0.66
20150916,13.48,N,0,50528.00,0.58,0.68
20150917,13.21,N,0,50366.00,0.55,0.68
20150918,13.63,N,0,50618.00,0.60,0.69
20150921,14.46,N,0,51116.00,0.69,0.70
20150922,14.36,N,0,51056.00,0.68,0.70
20150923,14.41,N,0,51086.00,0.69,0.70
20150924,14.47,N,0,51122.00,0.69,0.70
20150925,13.58,N,0,50588.00,0.59,0.69
20150928,14.16,N,0,50936.00,0.66,0.70
20150929,13.66,N,0,50636.00,0.60,0.69
20150930,13.63,B,300,50618.00,0.60,0.69
20151008,14.48,N,0,51383.00,0.70,0.71
20151009,14.75,N,0,51626.00,0.73,0.72
20151012,15.11,N,0,51950.00,0.77,0.73
20151013,15.51,N,0,52310.00,0.82,0.74
20151014,15.72,N,0,52499.00,0.84,0.75
20151015,16.42,N,0,53129.00,0.92,0.77
20151016,16.89,N,0,53552.00,0.98,0.79
20151019,16.60,N,0,53291.00,0.94,0.78
20151020,17.39,N,0,54002.00,1.04,0.80
20151021,15.65,N,0,52436.00,0.83,0.75
20151022,17.22,N,0,53849.00,1.02,0.79
20151023,18.34,N,0,54857.00,1.15,0.83
20151026,18.20,N,0,54731.00,1.13,0.82
20151027,18.71,N,0,55190.00,1.19,0.84
20151028,17.45,S,300,54056.00,1.04,0.80
20151029,17.37,N,0,54008.00,1.03,0.80
20151030,17.65,N,0,54176.00,1.07,0.81
20151102,17.73,N,0,54224.00,1.08,0.81
20151103,17.72,N,0,54218.00,1.07,0.81
20151104,18.98,N,0,54974.00,1.22,0.83
20151105,18.55,N,0,54716.00,1.17,0.82
20151106,19.59,N,0,55340.00,1.29,0.84
20151109,19.65,N,0,55376.00,1.30,0.85
20151110,19.81,N,0,55472.00,1.32,0.85
20151111,19.91,N,0,55532.00,1.33,0.85
20151112,19.42,N,0,55238.00,1.27,0.84
20151113,19.46,N,0,55262.00,1.28,0.84
20151116,19.86,N,0,55502.00,1.33,0.85
20151117,19.42,N,0,55238.00,1.27,0.84
20151118,19.19,N,0,55100.00,1.25,0.84
20151119,19.76,N,0,55442.00,1.31,0.85
20151120,21.73,N,0,56624.00,1.54,0.89
20151123,22.47,N,0,57068.00,1.63,0.90
20151124,22.79,N,0,57260.00,1.67,0.91
20151125,23.13,S,200,57464.00,1.71,0.92
20151217,25.45,N,0,58392.00,1.98,0.95
20151218,27.99,N,0,59408.00,2.28,0.98
20151221,28.82,N,0,59740.00,2.37,0.99
20151222,30.39,N,0,60368.00,2.56,1.01
20151223,30.08,N,0,60244.00,2.52,1.01
20151224,30.46,N,0,60396.00,2.57,1.01
20151225,29.16,N,0,59876.00,2.41,1.00
20151228,29.98,N,0,60204.00,2.51,1.01
20151229,32.05,N,0,61032.00,2.75,1.03
20151230,31.91,N,0,60976.00,2.74,1.03
20151231,30.47,N,0,60400.00,2.57,1.01
20160104,27.43,S,200,59184.00,2.21,0.97
20160105,25.74,N,0,58846.00,2.01,0.96
20160106,26.26,N,0,58950.00,2.07,0.96
20160107,23.63,N,0,58424.00,1.77,0.95
20160108,24.61,N,0,58620.00,1.88,0.95
20160111,22.93,N,0,58284.00,1.69,0.94
20160112,24.53,N,0,58604.00,1.87,0.95
20160113,23.07,N,0,58312.00,1.70,0.94
20160114,24.06,N,0,58510.00,1.82,0.95
20160115,23.21,N,0,58340.00,1.72,0.94
20160118,23.69,N,0,58436.00,1.77,0.95
20160119,24.52,N,0,58602.00,1.87,0.95
20160120,24.05,N,0,58508.00,1.82,0.95
20160121,22.58,N,0,58214.00,1.64,0.94
20160122,20.71,N,0,57840.00,1.43,0.93
20160125,20.78,N,0,57854.00,1.43,0.93
20160126,19.06,N,0,57510.00,1.23,0.92
20160127,18.53,N,0,57404.00,1.17,0.91
20160128,16.68,N,0,57034.00,0.95,0.90
20160129,18.35,N,0,57368.00,1.15,0.91
20160201,17.75,N,0,57248.00,1.08,0.91
20160202,19.36,B,200,57570.00,1.27,0.92
20160203,19.39,N,0,57582.00,1.27,0.92
20160204,20.01,N,0,57830.00,1.34,0.93
20160205,20.21,N,0,57910.00,1.37,0.93
20160215,20.34,B,200,57962.00,1.38,0.93
20160216,21.50,N,0,58658.00,1.52,0.96
20160217,21.42,N,0,58610.00,1.51,0.95
20160218,20.79,N,0,58232.00,1.43,0.94
20160219,20.79,N,0,58232.00,1.43,0.94
20160222,21.26,N,0,58514.00,1.49,0.95
20160223,20.70,N,0,58178.00,1.42,0.94
20160224,20.08,N,0,57806.00,1.35,0.93
20160225,18.07,N,0,56600.00,1.12,0.89
20160226,17.46,N,0,56234.00,1.04,0.87
20160229,15.71,N,0,55184.00,0.84,0.84
20160301,15.95,N,0,55328.00,0.87,0.84
20160302,16.77,N,0,55820.00,0.96,0.86
20160303,17.17,N,0,56060.00,1.01,0.87
20160304,15.66,N,0,55154.00,0.83,0.84
20160307,16.25,N,0,55508.00,0.90,0.85
20160308,16.52,N,0,55670.00,0.93,0.86
20160309,15.95,N,0,55328.00,0.87,0.84
20160310,15.57,N,0,55100.00,0.82,0.84
20160311,15.47,N,0,55040.00,0.81,0.83
20160314,16.47,N,0,55640.00,0.93,0.85
20160315,16.18,N,0,55466.00,0.89,0.85
20160316,16.21,N,0,55484.00,0.90,0.85
20160317,17.21,N,0,56084.00,1.02,0.87
20160318,18.28,N,0,56726.00,1.14,0.89
20160321,18.78,N,0,57026.00,1.20,0.90
20160322,18.77,N,0,57020.00,1.20,0.90
20160323,19.24,N,0,57302.00,1.25,0.91
20160324,18.89,N,0,57092.00,1.21,0.90
20160325,18.59,N,0,56912.00,1.18,0.90
20160328,18.12,N,0,56630.00,1.12,0.89
20160329,17.49,N,0,56252.00,1.05,0.88
20160330,18.57,B,200,56900.00,1.17,0.90
20160331,18.38,N,0,56748.00,1.15,0.89
20160401,18.18,N,0,56588.00,1.13,0.89
20160405,19.99,N,0,58036.00,1.34,0.93
20160406,20.35,N,0,58324.00,1.38,0.94
20160407,20.23,N,0,58228.00,1.37,0.94
20160408,19.61,N,0,57732.00,1.30,0.92
20160411,20.07,N,0,58100.00,1.35,0.94
20160412,20.04,N,0,58076.00,1.35,0.94
20160413,20.69,N,0,58596.00,1.42,0.95
20160414,20.78,N,0,58668.00,1.43,0.96
20160415,20.30,N,0,58284.00,1.38,0.94
20160418,19.81,S,200,57892.00,1.32,0.93
20160419,19.90,N,0,57946.00,1.33,0.93
20160420,18.43,N,0,57064.00,1.16,0.90
20160421,17.80,N,0,56686.00,1.08,0.89
20160422,18.00,N,0,56806.00,1.11,0.89
20160425,18.08,N,0,56854.00,1.12,0.90
20160426,18.60,N,0,57166.00,1.18,0.91
20160427,18.05,N,0,56836.00,1.11,0.89
20160428,17.76,N,0,56662.00,1.08,0.89
20160429,17.48,N,0,56494.00,1.05,0.88
20160503,18.52,B,200,57118.00,1.17,0.90
20160504,18.53,N,0,57126.00,1.17,0.90
