,price,action,amount,value,price_increase,value_return
20170629,16.86,S,600,30513.00,-0.33,0.02
20170630,16.99,N,0,30669.00,-0.33,0.02
20170703,16.98,N,0,30657.00,-0.33,0.02
20170704,17.00,N,0,30681.00,-0.33,0.02
20170705,16.98,S,400,30657.00,-0.33,0.02
20170706,16.94,N,0,30625.00,-0.33,0.02
20170707,17.50,N,0,31073.00,-0.31,0.04
20170710,17.39,N,0,30985.00,-0.31,0.03
20170711,17.15,N,0,30793.00,-0.32,0.03
20170712,17.05,N,0,30713.00,-0.33,0.02
20170713,17.47,N,0,31049.00,-0.31,0.03
20170714,17.43,N,0,31017.00,-0.31,0.03
20170717,17.23,N,0,30857.00,-0.32,0.03
20170718,17.14,N,0,30785.00,-0.32,0.03
20170719,18.36,N,0,31761.00,-0.28,0.06
20170720,18.09,N,0,31545.00,-0.29,0.05
20170721,17.95,N,0,31433.00,-0.29,0.05
20170724,17.99,N,0,31465.00,-0.29,0.05
20170725,17.72,S,200,31249.00,-0.30,0.04
20170726,17.91,N,0,31363.00,-0.29,0.05
20170727,18.12,N,0,31489.00,-0.28,0.05
20170728,17.88,N,0,31345.00,-0.29,0.04
20170731,17.79,S,300,31291.00,-0.30,0.04
20170801,17.93,N,0,31333.00,-0.29,0.04
20170802,17.92,N,0,31330.00,-0.29,0.04
20170803,17.82,N,0,31300.00,-0.30,0.04
20170804,17.85,N,0,31309.00,-0.30,0.04
20170807,17.78,N,0,31288.00,-0.30,0.04
20170808,17.97,N,0,31345.00,-0.29,0.04
20170809,17.71,N,0,31267.00,-0.30,0.04
20170810,17.82,N,0,31300.00,-0.30,0.04
20170811,17.22,N,0,31120.00,-0.32,0.04
20170814,17.74,B,200,31276.00,-0.30,0.04
20170815,17.54,N,0,31176.00,-0.31,0.04
20170816,17.49,N,0,31151.00,-0.31,0.04
20170817,17.94,N,0,31376.00,-0.29,0.05
20170818,17.79,N,0,31301.00,-0.30,0.04
20170821,18.03,N,0,31421.00,-0.29,0.05
20170822,18.09,N,0,31451.00,-0.29,0.05
20170823,18.37,B,200,31591.00,-0.28,0.05
20170824,17.87,N,0,31241.00,-0.29,0.04
20170825,18.29,B,200,31535.00,-0.28,0.05
20170828,19.30,N,0,32444.00,-0.24,0.08
20170829,18.87,N,0,32057.00,-0.26,0.07
20170830,18.83,N,0,32021.00,-0.26,0.07
20170831,18.88,N,0,32066.00,-0.25,0.07
20170901,18.85,N,0,32039.00,-0.26,0.07
20170904,18.77,N,0,31967.00,-0.26,0.07
20170905,18.68,N,0,31886.00,-0.26,0.06
20170906,18.56,N,0,31778.00,-0.27,0.06
20170907,18.39,N,0,31625.00,-0.27,0.05
20170908,18.45,N,0,31679.00,-0.27,0.06
20170911,18.46,N,0,31688.00,-0.27,0.06
20170912,18.67,N,0,31877.00,-0.26,0.06
20170913,18.58,S,300,31796.00,-0.27,0.06
20170914,18.41,N,0,31694.00,-0.27,0.06
20170915,18.43,N,0,31706.00,-0.27,0.06
20170918,18.60,N,0,31808.00,-0.27,0.06
20170919,18.44,N,0,31712.00,-0.27,0.06
20170920,18.36,N,0,31664.00,-0.28,0.06
20170921,18.09,N,0,31502.00,-0.29,0.05
20170922,18.20,N,0,31568.00,-0.28,0.05
20170925,18.27,N,0,31610.00,-0.28,0.05
20170926,18.17,N,0,31550.00,-0.28,0.05
20170927,18.00,B,200,31448.00,-0.29,0.05
20170928,18.00,N,0,31448.00,-0.29,0.05
20170929,18.12,N,0,31544.00,-0.28,0.05
20171009,18.10,N,0,31528.00,-0.29,0.05
20171010,17.92,N,0,31384.00,-0.29,0.05
20171011,17.81,N,0,31296.00,-0.30,0.04
20171012,17.58,N,0,31112.00,-0.31,0.04
20171013,17.63,N,0,31152.00,-0.30,0.04
20171016,17.48,N,0,31032.00,-0.31,0.03
20171017,17.25,N,0,30848.00,-0.32,0.03
20171018,17.41,N,0,30976.00,-0.31,0.03
20171019,16.89,N,0,30560.00,-0.33,0.02
20171020,16.93,N,0,30592.00,-0.33,0.02
20171023,16.91,N,0,30576.00,-0.33,0.02
20171024,17.14,N,0,30760.00,-0.32,0.03
20171025,17.14,N,0,30760.00,-0.32,0.03
20171026,17.17,N,0,30784.00,-0.32,0.03
20171027,16.91,N,0,30576.00,-0.33,0.02
20171030,16.76,N,0,30456.00,-0.34,0.02
20171031,16.64,N,0,30360.00,-0.34,0.01
20171101,16.49,N,0,30240.00,-0.35,0.01
20171102,16.57,N,0,30304.00,-0.35,0.01
20171103,16.64,N,0,30360.00,-0.34,0.01
20171106,16.64,N,0,30360.00,-0.34,0.01
20171107,16.81,N,0,30496.00,-0.34,0.02
20171108,17.03,N,0,30672.00,-0.33,0.02
20171109,16.95,N,0,30608.00,-0.33,0.02
20171110,16.80,N,0,30488.00,-0.34,0.02
20171113,16.78,N,0,30472.00,-0.34,0.02
20171114,16.60,N,0,30328.00,-0.34,0.01
20171115,16.60,N,0,30328.00,-0.34,0.01
20171116,16.30,N,0,30088.00,-0.36,0.00
20171117,16.75,N,0,30448.00,-0.34,0.01
20171120,16.69,N,0,30400.00,-0.34,0.01
20171121,16.94,N,0,30600.00,-0.33,0.02
20171122,16.86,N,0,30536.00,-0.33,0.02
20171123,16.40,N,0,30168.00,-0.35,0.01
20171124,16.44,N,0,30200.00,-0.35,0.01
20171127,16.47,N,0,30224.00,-0.35,0.01
20171128,16.43,N,0,30192.00,-0.35,0.01
20171129,16.26,N,0,30056.00,-0.36,0.00
20171130,16.18,N,0,29992.00,-0.36,-0.00
20171201,16.17,N,0,29984.00,-0.36,-0.00
20171204,16.14,B,300,29960.00,-0.36,-0.00
20171205,16.51,N,0,30367.00,-0.35,0.01
20171206,16.48,N,0,30334.00,-0.35,0.01
20171207,16.38,N,0,30224.00,-0.35,0.01
20171208,16.21,N,0,30037.00,-0.36,0.00
20171211,16.15,N,0,29971.00,-0.36,-0.00
20171212,15.89,N,0,29685.00,-0.37,-0.01
20171213,15.91,N,0,29707.00,-0.37,-0.01
20171214,15.59,N,0,29355.00,-0.38,-0.02
20171215,15.57,N,0,29333.00,-0.39,-0.02
20171218,15.61,N,0,29377.00,-0.38,-0.02
20171219,15.63,N,0,29399.00,-0.38,-0.02
20171220,15.36,N,0,29102.00,-0.39,-0.03
20171221,15.13,N,0,28849.00,-0.40,-0.04
20171222,14.65,N,0,28321.00,-0.42,-0.06
20171225,14.14,N,0,27760.00,-0.44,-0.07
20171226,14.24,N,0,27870.00,-0.44,-0.07
20171227,14.12,N,0,27738.00,-0.44,-0.08
20171228,14.19,N,0,27815.00,-0.44,-0.07
20171229,14.19,N,0,27815.00,-0.44,-0.07
20180102,14.31,N,0,27947.00,-0.44,-0.07
20180103,14.49,N,0,28145.00,-0.43,-0.06
20180104,14.43,N,0,28079.00,-0.43,-0.06
20180105,14.43,N,0,28079.00,-0.43,-0.06
20180108,14.44,N,0,28090.00,-0.43,-0.06
20180109,14.30,N,0,27936.00,-0.44,-0.07
20180110,13.99,N,0,27595.00,-0.45,-0.08
20180111,13.99,N,0,27595.00,-0.45,-0.08
20180112,13.73,N,0,27309.00,-0.46,-0.09
20180115,13.09,N,0,26605.00,-0.48,-0.11
20180116,13.30,N,0,26836.00,-0.48,-0.11
20180117,13.78,N,0,27364.00,-0.46,-0.09
20180118,13.75,N,0,27331.00,-0.46,-0.09
20180119,15.13,N,0,28849.00,-0.40,-0.04
20180122,15.60,N,0,29366.00,-0.38,-0.02
20180123,15.56,N,0,29322.00,-0.39,-0.02
20180124,15.95,N,0,29751.00,-0.37,-0.01
20180125,15.29,N,0,29025.00,-0.40,-0.03
20180126,15.42,N,0,29168.00,-0.39,-0.03
20180129,15.12,N,0,28838.00,-0.40,-0.04
20180130,15.15,N,0,28871.00,-0.40,-0.04
20180131,14.35,N,0,27991.00,-0.43,-0.07
20180201,14.57,N,0,28233.00,-0.43,-0.06
20180202,14.26,N,0,27892.00,-0.44,-0.07
20180205,14.43,N,0,28079.00,-0.43,-0.06
20180206,14.43,S,300,28079.00,-0.43,-0.06
20180207,14.41,N,0,28063.00,-0.43,-0.06
20180208,14.34,N,0,28007.00,-0.43,-0.07
20180209,13.23,N,0,27119.00,-0.48,-0.10
20180212,13.09,N,0,27007.00,-0.48,-0.10
20180213,13.08,N,0,26999.00,-0.48,-0.10
20180214,13.14,N,0,27047.00,-0.48,-0.10
20180222,13.20,N,0,27095.00,-0.48,-0.10
20180223,13.16,B,300,27063.00,-0.48,-0.10
20180226,13.54,N,0,27481.00,-0.47,-0.08
20180227,13.51,N,0,27448.00,-0.47,-0.09
20180228,13.59,N,0,27536.00,-0.46,-0.08
20180301,13.62,N,0,27569.00,-0.46,-0.08
20180302,13.51,N,0,27448.00,-0.47,-0.09
20180305,13.57,N,0,27514.00,-0.46,-0.08
20180306,14.05,N,0,28042.00,-0.45,-0.07
20180307,13.75,N,0,27712.00,-0.46,-0.08
20180308,13.80,N,0,27767.00,-0.46,-0.07
20180309,13.99,N,0,27976.00,-0.45,-0.07
20180312,14.08,N,0,28075.00,-0.44,-0.06
20180313,13.84,N,0,27811.00,-0.45,-0.07
20180314,13.62,N,0,27569.00,-0.46,-0.08
20180315,13.66,N,0,27613.00,-0.46,-0.08
20180316,13.41,N,0,27338.00,-0.47,-0.09
20180319,13.49,N,0,27426.00,-0.47,-0.09
20180320,13.38,N,0,27305.00,-0.47,-0.09
20180321,14.32,N,0,28339.00,-0.43,-0.06
20180322,14.03,N,0,28020.00,-0.45,-0.07
20180323,13.04,N,0,26931.00,-0.49,-0.10
20180326,13.17,N,0,27074.00,-0.48,-0.10
20180327,13.41,N,0,27338.00,-0.47,-0.09
20180328,13.40,N,0,27327.00,-0.47,-0.09
20180329,14.00,N,0,27987.00,-0.45,-0.07
20180330,14.00,N,0,27987.00,-0.45,-0.07
20180402,14.00,N,0,27987.00,-0.45,-0.07
20180403,14.12,N,0,28119.00,-0.44,-0.06
20180404,13.92,N,0,27899.00,-0.45,-0.07
20180409,14.36,N,0,28383.00,-0.43,-0.05
20180410,14.48,N,0,28515.00,-0.43,-0.05
20180411,14.23,N,0,28240.00,-0.44,-0.06
20180412,14.00,N,0,27987.00,-0.45,-0.07
20180413,13.99,N,0,27976.00,-0.45,-0.07
20180416,13.84,N,0,27811.00,-0.45,-0.07
20180417,13.93,N,0,27910.00,-0.45,-0.07
20180418,14.14,B,300,28141.00,-0.44,-0.06
20180419,14.22,N,0,28253.00,-0.44,-0.06
20180420,13.35,N,0,27035.00,-0.47,-0.10
20180423,13.44,B,300,27161.00,-0.47,-0.09
20180424,13.70,N,0,27603.00,-0.46,-0.08
20180425,13.67,N,0,27552.00,-0.46,-0.08
20180426,13.24,N,0,26821.00,-0.48,-0.11
20180427,13.38,N,0,27059.00,-0.47,-0.10
20180502,13.46,B,300,27195.00,-0.47,-0.09
20180503,14.34,N,0,28955.00,-0.43,-0.03
20180504,14.46,N,0,29195.00,-0.43,-0.03
20180507,14.76,N,0,29795.00,-0.42,-0.01
20180508,14.84,N,0,29955.00,-0.41,-0.00
20180509,14.77,N,0,29815.00,-0.42,-0.01
20180510,14.85,N,0,29975.00,-0.41,-0.00
20180511,14.59,N,0,29455.00,-0.42,-0.02
20180514,15.02,N,0,30315.00,-0.41,0.01
20180515,14.85,N,0,29975.00,-0.41,-0.00
20180516,14.38,N,0,29035.00,-0.43,-0.03
20180517,14.43,B,0,29135.00,-0.43,-0.03
20180518,14.59,N,0,29455.00,-0.42,-0.02
20180521,14.64,N,0,29555.00,-0.42,-0.01
20180522,14.54,N,0,29355.00,-0.43,-0.02
20180523,14.46,N,0,29195.00,-0.43,-0.03
20180524,14.40,N,0,29075.00,-0.43,-0.03
20180525,14.48,N,0,29235.00,-0.43,-0.03
20180528,14.83,N,0,29935.00,-0.41,-0.00
20180529,14.63,N,0,29535.00,-0.42,-0.02
20180530,13.78,N,0,27835.00,-0.46,-0.07
20180531,13.97,N,0,28215.00,-0.45,-0.06
20180601,14.16,N,0,28595.00,-0.44,-0.05
20180604,14.03,N,0,28335.00,-0.45,-0.06
20180605,14.31,N,0,28895.00,-0.44,-0.04
20180606,14.53,N,0,29335.00,-0.43,-0.02
20180607,14.59,N,0,29455.00,-0.42,-0.02
20180608,14.65,N,0,29575.00,-0.42,-0.01
20180611,14.77,N,0,29815.00,-0.42,-0.01
20180612,14.79,N,0,29855.00,-0.42,-0.00
20180613,14.52,N,0,29315.00,-0.43,-0.02
20180614,15.00,B,0,30275.00,-0.41,0.01
20180615,14.71,N,0,29695.00,-0.42,-0.01
20180619,13.82,N,0,27915.00,-0.45,-0.07
20180620,13.68,N,0,27635.00,-0.46,-0.08
20180621,12.64,N,0,25555.00,-0.50,-0.15
20180622,12.68,N,0,25635.00,-0.50,-0.15
20180625,12.63,N,0,25535.00,-0.50,-0.15
20180626,12.59,N,0,25455.00,-0.50,-0.15
20180627,12.56,N,0,25395.00,-0.50,-0.15
20180628,12.67,N,0,25615.00,-0.50,-0.15
20180629,12.85,N,0,25975.00,-0.49,-0.13
20180702,12.55,N,0,25375.00,-0.50,-0.15
20180703,12.71,N,0,25695.00,-0.50,-0.14
20180704,12.49,N,0,25255.00,-0.51,-0.16
20180705,12.47,N,0,25215.00,-0.51,-0.16
20180706,12.55,N,0,25375.00,-0.50,-0.15
20180709,12.73,B,0,25735.00,-0.50,-0.14
20180710,12.72,N,0,25715.00,-0.50,-0.14
20180711,12.43,N,0,25135.00,-0.51,-0.16
20180712,12.64,N,0,25555.00,-0.50,-0.15
20180713,12.48,N,0,25235.00,-0.51,-0.16
20180716,12.45,N,0,25175.00,-0.51,-0.16
20180717,12.44,N,0,25155.00,-0.51,-0.16
20180718,12.41,N,0,25095.00,-0.51,-0.16
20180719,12.22,N,0,24715.00,-0.52,-0.18
20180720,12.44,N,0,25155.00,-0.51,-0.16
20180723,12.53,N,0,25335.00,-0.51,-0.16
20180724,12.68,N,0,25635.00,-0.50,-0.15
20180725,12.58,N,0,25435.00,-0.50,-0.15
20180726,12.51,N,0,25295.00,-0.51,-0.16
20180727,12.52,B,0,25315.00,-0.51,-0.16
20180730,12.33,N,0,24935.00,-0.51,-0.17
20180731,12.35,N,0,24975.00,-0.51,-0.17
20180801,12.21,N,0,24695.00,-0.52,-0.18
20180802,11.45,N,0,23175.00,-0.55,-0.23
20180803,11.43,N,0,23135.00,-0.55,-0.23
20180806,10.29,N,0,20855.00,-0.59,-0.30
20180807,10.28,N,0,20835.00,-0.59,-0.31
20180808,9.93,N,0,20135.00,-0.61,-0.33
20180809,10.05,N,0,20375.00,-0.60,-0.32
20180810,10.18,N,0,20635.00,-0.60,-0.31
20180813,10.07,N,0,20415.00,-0.60,-0.32
20180814,10.05,N,0,20375.00,-0.60,-0.32
20180815,9.82,N,0,19915.00,-0.61,-0.34
20180816,9.91,N,0,20095.00,-0.61,-0.33
20180817,9.70,N,0,19675.00,-0.62,-0.34
20180820,9.88,N,0,20035.00,-0.61,-0.33
20180821,9.90,N,0,20075.00,-0.61,-0.33
20180822,9.77,N,0,19815.00,-0.61,-0.34
20180823,9.88,N,0,20035.00,-0.61,-0.33
20180824,9.83,N,0,19935.00,-0.61,-0.34
20180827,9.94,N,0,20155.00,-0.61,-0.33
20180828,9.95,N,0,20175.00,-0.61,-0.33
20180829,9.88,N,0,20035.00,-0.61,-0.33
20180830,9.72,N,0,19715.00,-0.62,-0.34
20180831,10.00,N,0,20275.00,-0.61,-0.32
20180903,10.14,N,0,20555.00,-0.60,-0.31
20180904,10.19,N,0,20655.00,-0.60,-0.31
20180905,10.06,N,0,20395.00,-0.60,-0.32
20180906,10.05,N,0,20375.00,-0.60,-0.32
20180907,10.12,N,0,20515.00,-0.60,-0.32
20180910,9.83,N,0,19935.00,-0.61,-0.34
20180911,10.14,B,0,20555.00,-0.60,-0.31
20180912,10.23,N,0,20735.00,-0.60,-0.31
20180913,10.27,N,0,20815.00,-0.59,-0.31
20180914,10.32,N,0,20915.00,-0.59,-0.30
20180917,10.11,N,0,20495.00,-0.60,-0.32
20180918,10.32,N,0,20915.00,-0.59,-0.30
20180919,10.31,S,600,20895.00,-0.59,-0.30
20180920,10.23,N,0,20783.00,-0.60,-0.31
20180921,10.48,N,0,21133.00,-0.59,-0.30
20180925,10.46,N,0,21105.00,-0.59,-0.30
20180926,10.33,N,0,20923.00,-0.59,-0.30
20180927,10.18,N,0,20713.00,-0.60,-0.31
20180928,10.26,N,0,20825.00,-0.60,-0.31
20181008,9.78,N,0,20153.00,-0.61,-0.33
20181009,9.77,N,0,20139.00,-0.61,-0.33
20181010,9.81,N,0,20195.00,-0.61,-0.33
20181011,8.95,N,0,18991.00,-0.65,-0.37
20181012,8.56,N,0,18445.00,-0.66,-0.39
20181015,8.48,N,0,18333.00,-0.67,-0.39
20181016,8.56,N,0,18445.00,-0.66,-0.39
20181017,8.40,N,0,18221.00,-0.67,-0.39
20181018,8.23,N,0,17983.00,-0.68,-0.40
20181019,8.47,N,0,18319.00,-0.67,-0.39
20181022,9.32,N,0,19509.00,-0.63,-0.35
20181023,9.45,N,0,19691.00,-0.63,-0.34
20181024,10.01,B,400,20475.00,-0.60,-0.32
20181025,10.29,B,0,20979.00,-0.59,-0.30
20181026,9.96,N,0,20385.00,-0.61,-0.32
20181029,9.91,N,0,20295.00,-0.61,-0.32
20181030,10.41,B,0,21195.00,-0.59,-0.29
20181031,10.15,N,0,20727.00,-0.60,-0.31
20181101,10.04,N,0,20529.00,-0.60,-0.32
20181102,10.38,N,0,21141.00,-0.59,-0.30
20181105,10.45,N,0,21267.00,-0.59,-0.29
20181106,10.32,N,0,21033.00,-0.59,-0.30
20181107,10.10,N,0,20637.00,-0.60,-0.31
20181108,10.01,N,0,20475.00,-0.60,-0.32
20181109,10.08,B,0,20601.00,-0.60,-0.31
20181112,10.42,N,0,21213.00,-0.59,-0.29
20181113,10.68,N,0,21681.00,-0.58,-0.28
20181114,10.74,N,0,21789.00,-0.58,-0.27
20181115,11.02,N,0,22293.00,-0.57,-0.26
20181116,11.29,N,0,22779.00,-0.55,-0.24
20181119,11.52,N,0,23193.00,-0.55,-0.23
20181120,10.99,S,600,22239.00,-0.57,-0.26
20181121,11.00,N,0,22251.00,-0.57,-0.26
20181122,10.85,N,0,22071.00,-0.57,-0.26
20181123,10.38,N,0,21507.00,-0.59,-0.28
20181126,10.68,N,0,21867.00,-0.58,-0.27
20181127,10.60,N,0,21771.00,-0.58,-0.27
20181128,10.88,N,0,22107.00,-0.57,-0.26
20181129,10.41,S,400,21543.00,-0.59,-0.28
20181130,10.49,N,0,21607.00,-0.59,-0.28
20181203,10.71,N,0,21783.00,-0.58,-0.27
20181204,10.75,N,0,21815.00,-0.58,-0.27
20181205,10.45,N,0,21575.00,-0.59,-0.28
20181206,10.20,N,0,21375.00,-0.60,-0.29
20181207,10.22,N,0,21391.00,-0.60,-0.29
20181210,10.05,N,0,21255.00,-0.60,-0.29
20181211,10.08,N,0,21279.00,-0.60,-0.29
20181212,10.15,N,0,21335.00,-0.60,-0.29
20181213,10.24,N,0,21407.00,-0.60,-0.29
20181214,9.81,N,0,21063.00,-0.61,-0.30
20181217,10.01,N,0,21223.00,-0.60,-0.29
20181218,9.89,N,0,21127.00,-0.61,-0.30
20181219,9.91,N,0,21143.00,-0.61,-0.30
20181220,10.08,N,0,21279.00,-0.60,-0.29
20181221,9.83,N,0,21079.00,-0.61,-0.30
20181224,9.82,N,0,21071.00,-0.61,-0.30
20181225,9.47,N,0,20791.00,-0.63,-0.31
20181226,9.42,N,0,20751.00,-0.63,-0.31
20181227,9.41,N,0,20743.00,-0.63,-0.31
20181228,9.56,N,0,20863.00,-0.62,-0.30
20190102,9.48,N,0,20799.00,-0.63,-0.31
20190103,9.62,N,0,20911.00,-0.62,-0.30
20190104,10.42,N,0,21551.00,-0.59,-0.28
20190107,10.34,N,0,21487.00,-0.59,-0.28
20190108,10.31,N,0,21463.00,-0.59,-0.28
20190109,10.28,N,0,21439.00,-0.59,-0.29
20190110,10.06,N,0,21263.00,-0.60,-0.29
20190111,10.07,N,0,21271.00,-0.60,-0.29
20190114,9.98,N,0,21199.00,-0.61,-0.29
20190115,10.11,B,400,21303.00,-0.60,-0.29
20190116,9.94,N,0,21099.00,-0.61,-0.30
20190117,9.90,N,0,21051.00,-0.61,-0.30
20190118,10.04,N,0,21219.00,-0.60,-0.29
20190121,10.01,B,400,21183.00,-0.60,-0.29
20190122,9.82,S,500,20879.00,-0.61,-0.30
20190123,9.71,N,0,20758.00,-0.62,-0.31
20190124,9.80,N,0,20857.00,-0.61,-0.30
20190125,9.74,N,0,20791.00,-0.62,-0.31
20190128,9.68,N,0,20725.00,-0.62,-0.31
20190129,9.53,N,0,20560.00,-0.62,-0.31
20190130,9.51,B,500,20538.00,-0.62,-0.32
20190131,9.48,N,0,20490.00,-0.63,-0.32
20190201,9.74,N,0,20906.00,-0.62,-0.30
20190211,9.93,N,0,21210.00,-0.61,-0.29
20190212,9.98,N,0,21290.00,-0.61,-0.29
20190213,10.34,N,0,21866.00,-0.59,-0.27
20190214,10.36,N,0,21898.00,-0.59,-0.27
20190215,10.29,N,0,21786.00,-0.59,-0.27
20190218,11.32,B,400,23434.00,-0.55,-0.22
20190219,11.44,N,0,23674.00,-0.55,-0.21
20190220,11.55,N,0,23894.00,-0.54,-0.20
20190221,11.70,N,0,24194.00,-0.54,-0.19
20190222,12.87,N,0,26534.00,-0.49,-0.12
20190225,14.16,N,0,29114.00,-0.44,-0.03
20190226,13.70,N,0,28194.00,-0.46,-0.06
20190227,13.54,N,0,27874.00,-0.47,-0.07
20190228,13.13,S,600,27054.00,-0.48,-0.10
20190301,13.49,N,0,27558.00,-0.47,-0.08
20190304,13.59,N,0,27698.00,-0.46,-0.08
20190305,13.54,N,0,27628.00,-0.47,-0.08
20190306,14.20,N,0,28552.00,-0.44,-0.05
20190307,14.59,N,0,29098.00,-0.42,-0.03
20190308,13.13,S,400,27054.00,-0.48,-0.10
20190311,13.44,N,0,27364.00,-0.47,-0.09
20190312,13.67,N,0,27594.00,-0.46,-0.08
20190313,13.51,N,0,27434.00,-0.47,-0.09
20190314,13.30,N,0,27224.00,-0.48,-0.09
20190315,13.44,N,0,27364.00,-0.47,-0.09
20190318,13.86,N,0,27784.00,-0.45,-0.07
20190319,13.73,N,0,27654.00,-0.46,-0.08
20190320,13.93,N,0,27854.00,-0.45,-0.07
20190321,14.05,N,0,27974.00,-0.45,-0.07
20190322,13.82,N,0,27744.00,-0.45,-0.08
20190325,13.24,N,0,27164.00,-0.48,-0.09
20190326,13.03,N,0,26954.00,-0.49,-0.10
20190327,13.05,N,0,26974.00,-0.49,-0.10
20190328,12.90,N,0,26824.00,-0.49,-0.11
20190329,13.80,N,0,27724.00,-0.46,-0.08
20190401,13.92,B,300,27844.00,-0.45,-0.07
20190402,13.87,N,0,27779.00,-0.45,-0.07
20190403,14.47,N,0,28559.00,-0.43,-0.05
