,price,action,amount,value,price_increase,value_return
20180118,12.06,N,0,45592.00,0.72,0.52
20180119,11.98,N,0,45304.00,0.71,0.51
20180122,12.21,N,0,46132.00,0.74,0.54
20180123,12.17,N,0,45988.00,0.73,0.53
20180124,12.41,N,0,46852.00,0.77,0.56
20180125,12.29,N,0,46420.00,0.75,0.55
20180126,12.42,N,0,46888.00,0.77,0.56
20180129,12.03,N,0,45484.00,0.71,0.52
20180130,11.84,N,0,44800.00,0.69,0.49
20180131,11.48,N,0,43504.00,0.64,0.45
20180201,10.59,N,0,40300.00,0.51,0.34
20180202,10.72,N,0,40768.00,0.53,0.36
20180205,10.73,N,0,40804.00,0.53,0.36
20180206,9.84,N,0,37600.00,0.40,0.25
20180207,9.95,N,0,37996.00,0.42,0.27
20180208,10.18,N,0,38824.00,0.45,0.29
20180209,9.64,N,0,36880.00,0.37,0.23
20180212,10.09,N,0,38500.00,0.44,0.28
20180213,10.15,N,0,38716.00,0.45,0.29
20180214,10.16,N,0,38752.00,0.45,0.29
20180222,10.36,N,0,39472.00,0.48,0.32
20180223,10.41,N,0,39652.00,0.48,0.32
20180226,10.70,N,0,40696.00,0.52,0.36
20180227,10.81,N,0,41092.00,0.54,0.37
20180228,10.83,N,0,41164.00,0.54,0.37
20180301,11.88,N,0,44944.00,0.69,0.50
20180302,11.43,N,0,43324.00,0.63,0.44
20180305,12.07,N,0,45628.00,0.72,0.52
20180306,12.02,N,0,45448.00,0.71,0.51
20180307,11.73,N,0,44404.00,0.67,0.48
20180308,11.75,N,0,44476.00,0.67,0.48
20180309,12.05,B,0,45556.00,0.72,0.52
20180312,12.24,N,0,46240.00,0.74,0.54
20180313,12.39,N,0,46780.00,0.76,0.56
20180314,12.02,N,0,45448.00,0.71,0.51
20180315,12.10,N,0,45736.00,0.72,0.52
20180316,12.31,N,0,46492.00,0.75,0.55
20180319,12.20,N,0,46096.00,0.74,0.54
20180320,11.93,N,0,45124.00,0.70,0.50
20180321,11.73,N,0,44404.00,0.67,0.48
20180322,11.95,N,0,45196.00,0.70,0.51
20180323,10.76,N,0,40912.00,0.53,0.36
20180326,11.20,N,0,42496.00,0.60,0.42
20180327,11.75,N,0,44476.00,0.67,0.48
20180328,11.79,N,0,44620.00,0.68,0.49
20180329,11.89,N,0,44980.00,0.69,0.50
20180330,12.42,N,0,46888.00,0.77,0.56
20180402,12.68,N,0,47824.00,0.81,0.59
20180403,12.38,N,0,46744.00,0.76,0.56
20180404,12.07,N,0,45628.00,0.72,0.52
20180409,12.24,N,0,46240.00,0.74,0.54
20180410,12.13,N,0,45844.00,0.73,0.53
20180411,12.36,N,0,46672.00,0.76,0.56
20180412,12.01,N,0,45412.00,0.71,0.51
20180413,12.07,N,0,45628.00,0.72,0.52
20180416,12.40,N,0,46816.00,0.77,0.56
20180417,11.75,N,0,44476.00,0.67,0.48
20180418,12.31,N,0,46492.00,0.75,0.55
20180419,12.50,N,0,47176.00,0.78,0.57
20180420,13.14,N,0,49480.00,0.87,0.65
20180423,13.64,N,0,51280.00,0.94,0.71
20180424,14.09,N,0,52900.00,1.01,0.76
20180425,14.02,N,0,52648.00,1.00,0.75
20180426,13.73,N,0,51604.00,0.96,0.72
20180427,13.29,N,0,50020.00,0.89,0.67
20180502,13.31,N,0,50092.00,0.90,0.67
20180503,13.41,N,0,50452.00,0.91,0.68
20180504,12.94,N,0,48760.00,0.84,0.63
20180507,13.43,N,0,50524.00,0.91,0.68
20180508,13.32,N,0,50128.00,0.90,0.67
20180509,13.20,N,0,49696.00,0.88,0.66
20180510,13.07,S,1200,49228.00,0.86,0.64
20180511,12.48,N,0,47812.00,0.78,0.59
20180514,12.35,N,0,47500.00,0.76,0.58
20180515,12.67,N,0,48268.00,0.80,0.61
20180516,12.37,N,0,47548.00,0.76,0.58
20180517,12.43,N,0,47692.00,0.77,0.59
20180518,12.28,N,0,47332.00,0.75,0.58
20180521,12.51,N,0,47884.00,0.78,0.60
20180522,12.62,N,0,48148.00,0.80,0.60
20180523,13.03,N,0,49132.00,0.86,0.64
20180524,12.78,N,0,48532.00,0.82,0.62
20180525,12.09,N,0,46876.00,0.72,0.56
20180528,11.91,N,0,46444.00,0.70,0.55
20180529,11.49,N,0,45436.00,0.64,0.51
20180530,11.22,N,0,44788.00,0.60,0.49
20180531,11.35,N,0,45100.00,0.62,0.50
20180601,11.11,N,0,44524.00,0.58,0.48
20180604,11.28,N,0,44932.00,0.61,0.50
20180605,11.40,B,400,45220.00,0.62,0.51
20180606,11.38,N,0,45164.00,0.62,0.51
20180607,11.15,N,0,44520.00,0.59,0.48
20180608,10.94,N,0,43932.00,0.56,0.46
20180611,10.59,N,0,42952.00,0.51,0.43
20180612,10.76,N,0,43428.00,0.53,0.45
20180613,10.38,N,0,42364.00,0.48,0.41
20180614,10.48,N,0,42644.00,0.49,0.42
20180615,10.10,N,0,41580.00,0.44,0.39
20180619,9.17,N,0,38976.00,0.31,0.30
20180620,9.37,N,0,39536.00,0.33,0.32
20180621,9.18,N,0,39004.00,0.31,0.30
20180622,9.40,N,0,39620.00,0.34,0.32
20180625,9.38,N,0,39564.00,0.34,0.32
20180626,9.74,B,500,40572.00,0.39,0.35
20180627,9.66,N,0,40308.00,0.38,0.34
20180628,9.59,N,0,40077.00,0.37,0.34
20180629,10.04,N,0,41562.00,0.43,0.39
20180702,9.78,N,0,40704.00,0.39,0.36
20180703,10.21,N,0,42123.00,0.45,0.40
20180704,9.86,N,0,40968.00,0.40,0.37
20180705,9.62,N,0,40176.00,0.37,0.34
20180706,9.72,N,0,40506.00,0.38,0.35
20180709,9.91,N,0,41133.00,0.41,0.37
20180710,9.92,N,0,41166.00,0.41,0.37
20180711,9.50,N,0,39780.00,0.35,0.33
20180712,9.91,N,0,41133.00,0.41,0.37
20180713,9.99,N,0,41397.00,0.42,0.38
20180716,10.11,N,0,41793.00,0.44,0.39
20180717,10.11,N,0,41793.00,0.44,0.39
20180718,9.99,N,0,41397.00,0.42,0.38
20180719,10.10,N,0,41760.00,0.44,0.39
20180720,10.28,B,400,42354.00,0.46,0.41
20180723,10.35,N,0,42613.00,0.47,0.42
20180724,10.39,N,0,42761.00,0.48,0.43
20180725,10.37,N,0,42687.00,0.48,0.42
20180726,10.17,N,0,41947.00,0.45,0.40
20180727,10.10,N,0,41688.00,0.44,0.39
20180730,9.96,S,1200,41170.00,0.42,0.37
20180731,9.97,N,0,41195.00,0.42,0.37
20180801,9.88,N,0,40970.00,0.41,0.37
20180802,9.53,N,0,40095.00,0.36,0.34
20180803,9.44,N,0,39870.00,0.34,0.33
20180806,9.21,N,0,39295.00,0.31,0.31
20180807,9.47,N,0,39945.00,0.35,0.33
20180808,9.31,N,0,39545.00,0.33,0.32
20180809,9.69,N,0,40495.00,0.38,0.35
20180810,9.80,N,0,40770.00,0.40,0.36
20180813,10.00,B,500,41270.00,0.42,0.38
20180814,9.89,N,0,40940.00,0.41,0.36
20180815,9.65,N,0,40220.00,0.37,0.34
20180816,9.58,N,0,40010.00,0.36,0.33
20180817,9.31,N,0,39200.00,0.33,0.31
20180820,9.52,N,0,39830.00,0.36,0.33
20180821,9.54,N,0,39890.00,0.36,0.33
20180822,9.35,N,0,39320.00,0.33,0.31
20180823,9.41,N,0,39500.00,0.34,0.32
20180824,9.39,N,0,39440.00,0.34,0.31
20180827,9.54,N,0,39890.00,0.36,0.33
20180828,9.53,N,0,39860.00,0.36,0.33
20180829,9.46,N,0,39650.00,0.35,0.32
20180830,9.18,N,0,38810.00,0.31,0.29
20180831,9.12,N,0,38630.00,0.30,0.29
20180903,8.94,N,0,38090.00,0.27,0.27
20180904,9.10,B,500,38570.00,0.30,0.29
20180905,8.80,N,0,37520.00,0.25,0.25
20180906,8.82,N,0,37590.00,0.26,0.25
20180907,8.73,N,0,37275.00,0.24,0.24
20180910,8.11,N,0,35105.00,0.16,0.17
20180911,8.18,N,0,35350.00,0.17,0.18
20180912,8.19,N,0,35385.00,0.17,0.18
20180913,8.29,N,0,35735.00,0.18,0.19
20180914,8.17,N,0,35315.00,0.16,0.18
20180917,8.02,N,0,34790.00,0.14,0.16
20180918,8.23,N,0,35525.00,0.17,0.18
20180919,8.36,B,500,35980.00,0.19,0.20
20180920,8.30,N,0,35740.00,0.18,0.19
20180921,8.41,N,0,36180.00,0.20,0.21
20180925,8.35,N,0,35940.00,0.19,0.20
20180926,8.35,N,0,35940.00,0.19,0.20
20180927,8.27,N,0,35620.00,0.18,0.19
20180928,8.31,N,0,35780.00,0.18,0.19
20181008,7.99,N,0,34500.00,0.14,0.15
20181009,8.01,N,0,34580.00,0.14,0.15
20181010,8.02,N,0,34620.00,0.14,0.15
20181011,7.22,N,0,31420.00,0.03,0.05
20181012,7.05,N,0,30740.00,0.00,0.02
20181015,6.80,N,0,29740.00,-0.03,-0.01
20181016,6.65,N,0,29140.00,-0.05,-0.03
20181017,6.90,N,0,30140.00,-0.02,0.00
20181018,6.74,N,0,29500.00,-0.04,-0.02
20181019,6.93,N,0,30260.00,-0.01,0.01
20181022,7.25,N,0,31540.00,0.03,0.05
20181023,7.12,N,0,31020.00,0.01,0.03
20181024,7.08,N,0,30860.00,0.01,0.03
20181025,7.03,N,0,30660.00,0.00,0.02
20181026,7.04,N,0,30700.00,0.00,0.02
20181029,6.95,B,0,30340.00,-0.01,0.01
20181030,7.07,N,0,30820.00,0.01,0.03
20181031,7.13,N,0,31060.00,0.02,0.04
20181101,7.74,N,0,33500.00,0.10,0.12
20181102,7.81,N,0,33780.00,0.11,0.13
20181105,7.97,N,0,34420.00,0.14,0.15
20181106,8.02,N,0,34620.00,0.14,0.15
20181107,7.82,N,0,33820.00,0.11,0.13
20181108,8.19,N,0,35300.00,0.17,0.18
20181109,7.89,N,0,34100.00,0.12,0.14
20181112,8.09,N,0,34900.00,0.15,0.16
20181113,8.13,N,0,35060.00,0.16,0.17
20181114,8.19,N,0,35300.00,0.17,0.18
20181115,8.52,N,0,36620.00,0.21,0.22
20181116,9.00,N,0,38540.00,0.28,0.28
20181119,8.88,N,0,38060.00,0.26,0.27
20181120,8.67,N,0,37220.00,0.24,0.24
20181121,8.60,N,0,36940.00,0.23,0.23
20181122,8.53,N,0,36660.00,0.22,0.22
20181123,8.01,N,0,34580.00,0.14,0.15
20181126,7.92,N,0,34220.00,0.13,0.14
20181127,8.05,N,0,34740.00,0.15,0.16
20181128,8.18,N,0,35260.00,0.17,0.18
20181129,7.90,N,0,34140.00,0.13,0.14
20181130,7.88,N,0,34060.00,0.12,0.14
20181203,8.25,N,0,35540.00,0.18,0.18
20181204,8.27,N,0,35620.00,0.18,0.19
20181205,8.17,N,0,35220.00,0.16,0.17
20181206,7.96,N,0,34380.00,0.13,0.15
20181207,7.98,N,0,34460.00,0.14,0.15
20181210,7.89,N,0,34100.00,0.12,0.14
20181211,7.94,B,0,34300.00,0.13,0.14
20181212,7.94,N,0,34300.00,0.13,0.14
20181213,8.05,B,0,34740.00,0.15,0.16
20181214,7.75,N,0,33540.00,0.10,0.12
20181217,7.77,N,0,33620.00,0.11,0.12
20181218,7.66,N,0,33180.00,0.09,0.11
20181219,7.43,N,0,32260.00,0.06,0.08
20181220,7.50,N,0,32540.00,0.07,0.08
20181221,7.49,N,0,32500.00,0.07,0.08
20181224,7.61,B,0,32980.00,0.08,0.10
20181225,7.42,N,0,32220.00,0.06,0.07
20181226,7.44,N,0,32300.00,0.06,0.08
20181227,7.20,N,0,31340.00,0.03,0.04
20181228,7.21,N,0,31380.00,0.03,0.05
20190102,7.30,N,0,31740.00,0.04,0.06
20190103,7.26,N,0,31580.00,0.03,0.05
20190104,7.51,N,0,32580.00,0.07,0.09
20190107,7.77,B,0,33620.00,0.11,0.12
20190108,7.67,N,0,33220.00,0.09,0.11
20190109,7.69,N,0,33300.00,0.10,0.11
20190110,7.61,N,0,32980.00,0.08,0.10
20190111,7.74,N,0,33500.00,0.10,0.12
20190114,7.68,N,0,33260.00,0.09,0.11
20190115,7.99,B,0,34500.00,0.14,0.15
20190116,7.86,N,0,33980.00,0.12,0.13
20190117,7.77,N,0,33620.00,0.11,0.12
20190118,7.81,N,0,33780.00,0.11,0.13
20190121,7.77,N,0,33620.00,0.11,0.12
20190122,7.57,N,0,32820.00,0.08,0.09
20190123,7.51,N,0,32580.00,0.07,0.09
20190124,7.62,B,0,33020.00,0.09,0.10
20190125,7.53,N,0,32660.00,0.07,0.09
20190128,7.64,N,0,33100.00,0.09,0.10
20190129,7.33,N,0,31860.00,0.04,0.06
20190130,7.15,N,0,31140.00,0.02,0.04
20190131,7.00,N,0,30540.00,-0.00,0.02
20190201,7.21,N,0,31380.00,0.03,0.05
20190211,7.45,N,0,32340.00,0.06,0.08
20190212,7.52,N,0,32620.00,0.07,0.09
20190213,7.81,N,0,33780.00,0.11,0.13
20190214,7.85,N,0,33940.00,0.12,0.13
20190215,7.87,N,0,34020.00,0.12,0.13
20190218,8.14,N,0,35100.00,0.16,0.17
20190219,8.29,N,0,35700.00,0.18,0.19
20190220,8.19,N,0,35300.00,0.17,0.18
20190221,8.17,N,0,35220.00,0.16,0.17
20190222,8.47,N,0,36420.00,0.21,0.21
20190225,9.04,N,0,38700.00,0.29,0.29
20190226,9.50,N,0,40540.00,0.35,0.35
20190227,9.24,N,0,39500.00,0.32,0.32
20190228,9.10,N,0,38940.00,0.30,0.30
20190301,9.05,N,0,38740.00,0.29,0.29
20190304,9.23,N,0,39460.00,0.31,0.32
20190305,9.80,N,0,41740.00,0.40,0.39
20190306,9.82,N,0,41820.00,0.40,0.39
20190307,10.39,N,0,44100.00,0.48,0.47
20190308,10.82,N,0,45820.00,0.54,0.53
20190311,11.02,N,0,46620.00,0.57,0.55
20190312,11.40,N,0,48140.00,0.62,0.60
20190313,10.60,S,1300,44940.00,0.51,0.50
20190314,10.00,S,900,43320.00,0.42,0.44
20190315,10.08,N,0,43464.00,0.44,0.45
20190318,10.22,N,0,43716.00,0.46,0.46
20190319,10.83,N,0,44814.00,0.54,0.49
20190320,11.15,N,0,45390.00,0.59,0.51
20190321,11.29,N,0,45642.00,0.61,0.52
20190322,11.11,N,0,45318.00,0.58,0.51
20190325,11.18,N,0,45444.00,0.59,0.51
20190326,10.66,N,0,44508.00,0.52,0.48
20190327,10.49,N,0,44202.00,0.49,0.47
20190328,10.10,N,0,43500.00,0.44,0.45
20190329,10.42,N,0,44076.00,0.48,0.47
20190401,11.46,N,0,45948.00,0.63,0.53
20190402,11.18,N,0,45444.00,0.59,0.51
20190403,11.48,N,0,45984.00,0.64,0.53
