,price,action,amount,value,price_increase,value_return
20130814,9.98,N,0,45723.00,0.09,0.52
20130815,9.71,N,0,45453.00,0.06,0.52
20130816,10.42,N,0,46163.00,0.14,0.54
20130819,11.00,N,0,46743.00,0.20,0.56
20130820,10.97,N,0,46713.00,0.20,0.56
20130821,12.07,N,0,47813.00,0.32,0.59
20130822,13.28,N,0,49023.00,0.45,0.63
20130823,13.18,N,0,48923.00,0.44,0.63
20130826,13.18,N,0,48923.00,0.44,0.63
20130827,14.17,N,0,49913.00,0.55,0.66
20130828,13.16,N,0,48903.00,0.44,0.63
20130829,12.71,N,0,48453.00,0.39,0.62
20130830,11.52,N,0,47263.00,0.26,0.58
20130902,11.72,N,0,47463.00,0.28,0.58
20130903,12.89,N,0,48633.00,0.41,0.62
20130904,13.05,N,0,48793.00,0.43,0.63
20130905,13.26,N,0,49003.00,0.45,0.63
20130906,13.23,N,0,48973.00,0.45,0.63
20130909,12.83,N,0,48573.00,0.41,0.62
20130910,12.75,N,0,48493.00,0.40,0.62
20130911,12.46,N,0,48203.00,0.36,0.61
20130912,12.17,N,0,47913.00,0.33,0.60
20130913,12.89,N,0,48633.00,0.41,0.62
20130916,12.82,N,0,48563.00,0.40,0.62
20130917,12.85,N,0,48593.00,0.41,0.62
20130918,12.61,N,0,48353.00,0.38,0.61
20130923,12.96,N,0,48703.00,0.42,0.62
20130924,12.95,N,0,48693.00,0.42,0.62
20130925,12.50,N,0,48243.00,0.37,0.61
20130926,12.25,N,0,47993.00,0.34,0.60
20130927,12.09,N,0,47833.00,0.32,0.59
20130930,13.31,B,300,49053.00,0.46,0.64
20131008,14.64,N,0,50782.00,0.60,0.69
20131009,16.10,N,0,52680.00,0.76,0.76
20131010,17.25,N,0,54175.00,0.89,0.81
20131011,17.53,N,0,54539.00,0.92,0.82
20131014,17.93,N,0,55059.00,0.96,0.84
20131015,17.52,N,0,54526.00,0.92,0.82
20131016,16.22,N,0,52836.00,0.78,0.76
20131017,16.33,N,0,52979.00,0.79,0.77
20131018,17.82,N,0,54916.00,0.95,0.83
20131021,17.65,N,0,54695.00,0.93,0.82
20131022,16.38,N,0,53044.00,0.79,0.77
20131023,15.35,N,0,51705.00,0.68,0.72
20131024,15.82,N,0,52316.00,0.73,0.74
20131025,14.70,N,0,50860.00,0.61,0.70
20131028,14.85,N,0,51055.00,0.63,0.70
20131029,13.80,N,0,49690.00,0.51,0.66
20131030,13.95,N,0,49885.00,0.53,0.66
20131031,13.59,N,0,49417.00,0.49,0.65
20131101,13.15,N,0,48845.00,0.44,0.63
20131104,13.20,N,0,48910.00,0.45,0.63
20131105,14.52,N,0,50626.00,0.59,0.69
20131106,14.48,N,0,50574.00,0.59,0.69
20131107,13.97,N,0,49911.00,0.53,0.66
20131108,13.36,N,0,49118.00,0.46,0.64
20131111,13.60,N,0,49430.00,0.49,0.65
20131112,13.70,N,0,49560.00,0.50,0.65
20131113,13.84,N,0,49742.00,0.52,0.66
20131114,13.96,N,0,49898.00,0.53,0.66
20131115,14.48,N,0,50574.00,0.59,0.69
20131118,14.79,N,0,50977.00,0.62,0.70
20131119,15.20,N,0,51510.00,0.66,0.72
20131120,15.84,N,0,52342.00,0.73,0.74
20131121,15.87,N,0,52381.00,0.74,0.75
20131122,15.22,N,0,51536.00,0.67,0.72
20131125,14.90,N,0,51120.00,0.63,0.70
20131126,15.14,N,0,51432.00,0.66,0.71
20131127,15.33,N,0,51679.00,0.68,0.72
20131128,15.11,B,300,51393.00,0.65,0.71
20131129,15.06,N,0,51313.00,0.65,0.71
20131202,13.55,S,500,48897.00,0.48,0.63
20131203,13.61,N,0,48963.00,0.49,0.63
20131204,13.76,B,300,49128.00,0.51,0.64
20131205,13.61,N,0,48918.00,0.49,0.63
20131206,13.43,N,0,48666.00,0.47,0.62
20131209,13.57,N,0,48862.00,0.49,0.63
20131210,13.45,N,0,48694.00,0.47,0.62
20131211,13.29,N,0,48470.00,0.46,0.62
20131212,13.51,B,300,48778.00,0.48,0.63
20131213,13.54,N,0,48829.00,0.48,0.63
20131216,13.20,N,0,48251.00,0.45,0.61
20131217,13.04,N,0,47979.00,0.43,0.60
20131218,13.03,N,0,47962.00,0.43,0.60
20131219,12.94,N,0,47809.00,0.42,0.59
20131220,12.68,N,0,47367.00,0.39,0.58
20131223,12.46,N,0,46993.00,0.36,0.57
20131224,12.95,N,0,47826.00,0.42,0.59
20131225,13.31,N,0,48438.00,0.46,0.61
20131226,12.78,N,0,47537.00,0.40,0.58
20131227,13.09,N,0,48064.00,0.43,0.60
20131230,13.06,N,0,48013.00,0.43,0.60
20131231,12.96,N,0,47843.00,0.42,0.59
20140102,13.06,N,0,48013.00,0.43,0.60
20140103,13.50,N,0,48761.00,0.48,0.63
20140106,12.97,N,0,47860.00,0.42,0.60
20140107,13.10,N,0,48081.00,0.43,0.60
20140108,13.51,N,0,48778.00,0.48,0.63
20140109,13.54,N,0,48829.00,0.48,0.63
20140110,12.97,N,0,47860.00,0.42,0.60
20140113,12.46,N,0,46993.00,0.36,0.57
20140114,12.75,B,300,47486.00,0.40,0.58
20140115,13.00,N,0,47986.00,0.42,0.60
20140116,12.86,N,0,47706.00,0.41,0.59
20140117,12.76,N,0,47506.00,0.40,0.58
20140120,12.69,N,0,47366.00,0.39,0.58
20140121,13.03,N,0,48046.00,0.43,0.60
20140122,13.31,N,0,48606.00,0.46,0.62
20140123,13.66,N,0,49306.00,0.50,0.64
20140124,14.02,N,0,50026.00,0.54,0.67
20140127,14.68,N,0,51346.00,0.61,0.71
20140128,14.27,N,0,50526.00,0.56,0.68
20140129,14.76,N,0,51506.00,0.62,0.72
20140130,14.19,N,0,50366.00,0.55,0.68
20140207,14.80,N,0,51586.00,0.62,0.72
20140210,15.05,N,0,52086.00,0.65,0.74
20140211,14.77,N,0,51526.00,0.62,0.72
20140212,14.66,N,0,51306.00,0.61,0.71
20140213,14.34,N,0,50666.00,0.57,0.69
20140214,14.50,N,0,50986.00,0.59,0.70
20140217,15.38,N,0,52746.00,0.68,0.76
20140218,15.24,N,0,52466.00,0.67,0.75
20140219,15.32,N,0,52626.00,0.68,0.75
20140220,14.56,N,0,51106.00,0.59,0.70
20140221,15.27,N,0,52526.00,0.67,0.75
20140224,14.95,N,0,51886.00,0.64,0.73
20140225,14.78,N,0,51546.00,0.62,0.72
20140226,14.24,N,0,50466.00,0.56,0.68
20140227,14.35,N,0,50686.00,0.57,0.69
20140228,14.53,N,0,51046.00,0.59,0.70
20140303,14.65,N,0,51286.00,0.60,0.71
20140304,14.24,N,0,50466.00,0.56,0.68
20140305,14.27,N,0,50526.00,0.56,0.68
20140306,13.79,N,0,49566.00,0.51,0.65
20140307,13.51,N,0,49006.00,0.48,0.63
20140310,12.79,N,0,47566.00,0.40,0.59
20140311,12.67,N,0,47326.00,0.39,0.58
20140312,12.65,N,0,47286.00,0.39,0.58
20140313,12.82,N,0,47626.00,0.40,0.59
20140314,12.84,N,0,47666.00,0.41,0.59
20140317,13.23,N,0,48446.00,0.45,0.61
20140318,13.39,N,0,48766.00,0.47,0.63
20140319,13.19,N,0,48366.00,0.44,0.61
20140320,12.58,N,0,47146.00,0.38,0.57
20140321,12.80,N,0,47586.00,0.40,0.59
20140324,12.97,B,300,47926.00,0.42,0.60
20140325,13.06,N,0,48133.00,0.43,0.60
20140326,13.09,N,0,48202.00,0.43,0.61
20140327,13.92,N,0,50111.00,0.52,0.67
20140328,13.39,N,0,48892.00,0.47,0.63
20140331,12.69,N,0,47282.00,0.39,0.58
20140401,12.99,N,0,47972.00,0.42,0.60
20140402,12.82,N,0,47581.00,0.40,0.59
20140403,12.90,N,0,47765.00,0.41,0.59
20140404,12.98,N,0,47949.00,0.42,0.60
20140408,13.13,N,0,48294.00,0.44,0.61
20140409,13.30,N,0,48685.00,0.46,0.62
20140410,13.66,N,0,49513.00,0.50,0.65
20140411,13.49,N,0,49122.00,0.48,0.64
20140414,13.55,N,0,49260.00,0.48,0.64
20140415,13.32,N,0,48731.00,0.46,0.62
20140416,13.11,N,0,48248.00,0.44,0.61
20140417,13.21,N,0,48478.00,0.45,0.62
20140418,13.38,N,0,48869.00,0.47,0.63
20140421,13.23,N,0,48524.00,0.45,0.62
20140422,12.97,N,0,47926.00,0.42,0.60
20140423,12.85,N,0,47650.00,0.41,0.59
20140424,12.66,B,300,47213.00,0.39,0.57
20140425,12.44,N,0,46641.00,0.36,0.55
20140428,11.64,N,0,44561.00,0.27,0.49
20140429,11.76,N,0,44873.00,0.29,0.50
20140430,11.88,N,0,45185.00,0.30,0.51
20140505,12.11,N,0,45783.00,0.33,0.53
20140506,12.13,N,0,45835.00,0.33,0.53
20140507,11.84,N,0,45081.00,0.30,0.50
20140508,12.02,N,0,45549.00,0.32,0.52
20140509,11.88,N,0,45185.00,0.30,0.51
20140512,12.30,N,0,46277.00,0.35,0.54
20140513,12.13,N,0,45835.00,0.33,0.53
20140514,12.12,N,0,45809.00,0.33,0.53
20140515,11.86,N,0,45133.00,0.30,0.50
20140516,11.79,N,0,44951.00,0.29,0.50
20140519,11.73,N,0,44795.00,0.28,0.49
20140520,12.34,N,0,46381.00,0.35,0.55
20140521,13.57,B,300,49579.00,0.49,0.65
20140522,13.36,N,0,48970.00,0.46,0.63
20140523,14.45,N,0,52131.00,0.58,0.74
20140526,14.19,N,0,51377.00,0.55,0.71
20140527,14.10,N,0,51116.00,0.54,0.70
20140528,15.51,N,0,55205.00,0.70,0.84
20140529,17.06,N,0,59700.00,0.87,0.99
20140530,18.77,N,0,64659.00,1.06,1.16
20140603,18.55,N,0,64021.00,1.03,1.13
20140604,18.61,N,0,64195.00,1.04,1.14
20140605,18.07,N,0,62629.00,0.98,1.09
20140606,18.31,N,0,63325.00,1.01,1.11
20140609,18.59,N,0,64137.00,1.04,1.14
20140610,20.45,N,0,69531.00,1.24,1.32
20140611,20.64,N,0,70082.00,1.26,1.34
20140612,22.70,N,0,76056.00,1.49,1.54
20140613,22.70,N,0,76056.00,1.49,1.54
20140616,22.61,N,0,75795.00,1.48,1.53
20140617,23.61,N,0,78695.00,1.59,1.62
20140618,23.18,S,900,77448.00,1.54,1.58
20140619,20.89,N,0,72868.00,1.29,1.43
20140620,22.42,N,0,75928.00,1.46,1.53
20140623,22.67,N,0,76428.00,1.48,1.55
20140624,24.94,N,0,80968.00,1.73,1.70
20140625,24.15,N,0,79388.00,1.65,1.65
20140626,25.32,N,0,81728.00,1.77,1.72
20140627,24.84,N,0,80768.00,1.72,1.69
20140630,24.59,N,0,80268.00,1.69,1.68
20140701,24.54,N,0,80168.00,1.69,1.67
20140702,24.65,N,0,80388.00,1.70,1.68
20140703,23.65,S,600,78388.00,1.59,1.61
20140704,24.63,N,0,79760.00,1.70,1.66
20140707,24.55,N,0,79648.00,1.69,1.65
20140708,25.16,N,0,80502.00,1.76,1.68
20140709,24.24,N,0,79214.00,1.65,1.64
20140710,23.36,N,0,77982.00,1.56,1.60
20140711,22.88,N,0,77310.00,1.51,1.58
20140714,23.12,N,0,77646.00,1.53,1.59
20140715,22.37,N,0,76596.00,1.45,1.55
20140716,22.57,N,0,76876.00,1.47,1.56
20140717,21.28,N,0,75070.00,1.33,1.50
20140718,20.95,N,0,74608.00,1.29,1.49
20140721,21.13,N,0,74860.00,1.31,1.50
20140722,21.19,N,0,74944.00,1.32,1.50
20140723,20.35,N,0,73768.00,1.23,1.46
20140724,20.67,N,0,74216.00,1.26,1.47
20140725,22.63,B,200,76960.00,1.48,1.57
20140728,23.37,N,0,78144.00,1.56,1.60
20140729,23.73,N,0,78720.00,1.60,1.62
20140730,26.09,B,100,82496.00,1.86,1.75
20140731,25.74,N,0,81901.00,1.82,1.73
20140801,25.77,N,0,81952.00,1.82,1.73
20140804,25.49,N,0,81476.00,1.79,1.72
20140805,25.63,N,0,81714.00,1.81,1.72
20140806,25.32,N,0,81187.00,1.77,1.71
20140807,25.39,N,0,81306.00,1.78,1.71
20140808,26.93,N,0,83924.00,1.95,1.80
20140811,26.62,N,0,83397.00,1.92,1.78
20140812,26.61,N,0,83380.00,1.91,1.78
20140813,25.53,N,0,81544.00,1.80,1.72
20140814,25.60,N,0,81663.00,1.80,1.72
20140815,26.38,N,0,82989.00,1.89,1.77
20140818,26.11,N,0,82530.00,1.86,1.75
20140819,27.78,N,0,85369.00,2.04,1.85
20140820,26.75,N,0,83618.00,1.93,1.79
20140821,26.64,N,0,83431.00,1.92,1.78
20140822,26.61,N,0,83380.00,1.91,1.78
20140825,26.56,N,0,83295.00,1.91,1.78
20140826,25.34,N,0,81221.00,1.78,1.71
20140827,25.94,N,0,82241.00,1.84,1.74
20140828,25.94,N,0,82241.00,1.84,1.74
20140829,25.83,N,0,82054.00,1.83,1.74
20140901,26.72,N,0,83567.00,1.93,1.79
20140902,27.31,N,0,84570.00,1.99,1.82
20140903,26.83,N,0,83754.00,1.94,1.79
20140904,27.06,N,0,84145.00,1.96,1.80
20140905,26.75,N,0,83618.00,1.93,1.79
20140909,26.68,N,0,83499.00,1.92,1.78
20140910,26.74,N,0,83601.00,1.93,1.79
20140911,27.06,N,0,84145.00,1.96,1.80
20140912,27.08,N,0,84179.00,1.97,1.81
20140915,26.84,N,0,83771.00,1.94,1.79
20140916,25.31,S,500,81170.00,1.77,1.71
20140917,24.97,N,0,80762.00,1.73,1.69
20140918,24.48,N,0,80174.00,1.68,1.67
20140919,24.97,N,0,80762.00,1.73,1.69
20140922,24.85,N,0,80618.00,1.72,1.69
20140923,24.71,N,0,80450.00,1.71,1.68
20140924,24.86,N,0,80630.00,1.72,1.69
20140925,25.37,N,0,81242.00,1.78,1.71
20140926,25.06,N,0,80870.00,1.74,1.70
20140929,25.06,N,0,80870.00,1.74,1.70
20140930,25.24,N,0,81086.00,1.76,1.70
20141008,26.99,N,0,83186.00,1.96,1.77
20141009,26.41,N,0,82490.00,1.89,1.75
20141010,26.14,N,0,82166.00,1.86,1.74
20141013,25.46,N,0,81350.00,1.79,1.71
20141014,25.45,N,0,81338.00,1.79,1.71
20141015,25.29,N,0,81146.00,1.77,1.70
20141016,24.75,N,0,80498.00,1.71,1.68
20141017,24.30,N,0,79958.00,1.66,1.67
20141020,25.19,N,0,81026.00,1.76,1.70
20141021,24.39,N,0,80066.00,1.67,1.67
20141022,24.56,N,0,80270.00,1.69,1.68
20141023,23.97,N,0,79562.00,1.63,1.65
20141024,23.79,N,0,79346.00,1.61,1.64
20141027,23.96,N,0,79550.00,1.62,1.65
20141028,24.67,N,0,80402.00,1.70,1.68
20141029,24.81,B,200,80570.00,1.72,1.69
20141030,24.59,N,0,80262.00,1.69,1.68
20141031,24.15,N,0,79646.00,1.65,1.65
20141103,24.76,N,0,80500.00,1.71,1.68
20141104,24.31,N,0,79870.00,1.66,1.66
20141105,24.12,N,0,79604.00,1.64,1.65
20141106,24.75,B,200,80486.00,1.71,1.68
20141107,24.49,N,0,80070.00,1.68,1.67
20141110,24.66,N,0,80342.00,1.70,1.68
20141111,23.32,N,0,78198.00,1.55,1.61
20141112,23.77,N,0,78918.00,1.60,1.63
20141113,22.99,N,0,77670.00,1.52,1.59
20141114,23.04,N,0,77750.00,1.52,1.59
20141117,22.46,N,0,76822.00,1.46,1.56
20141118,22.51,N,0,76902.00,1.47,1.56
20141119,23.40,N,0,78326.00,1.56,1.61
20141120,22.89,N,0,77510.00,1.51,1.58
20141121,22.78,N,0,77334.00,1.50,1.58
20141124,22.99,N,0,77670.00,1.52,1.59
20141125,23.12,N,0,77878.00,1.53,1.60
20141126,22.96,N,0,77622.00,1.51,1.59
20141127,23.08,B,200,77814.00,1.53,1.59
20141128,23.60,N,0,78750.00,1.58,1.62
20141201,23.19,N,0,78012.00,1.54,1.60
20141202,24.28,N,0,79974.00,1.66,1.67
20141203,24.24,N,0,79902.00,1.65,1.66
20141204,24.55,B,200,80460.00,1.69,1.68
20141205,23.25,N,0,77860.00,1.55,1.60
20141208,23.24,N,0,77840.00,1.55,1.59
20141209,21.31,N,0,73980.00,1.33,1.47
20141210,21.90,N,0,75160.00,1.40,1.51
20141211,22.35,N,0,76060.00,1.45,1.54
20141212,22.50,N,0,76360.00,1.46,1.55
20141215,22.84,N,0,77040.00,1.50,1.57
20141216,22.32,N,0,76000.00,1.44,1.53
20141217,21.84,N,0,75040.00,1.39,1.50
20141218,22.23,N,0,75820.00,1.43,1.53
20141219,22.49,B,200,76340.00,1.46,1.54
20141222,20.57,N,0,72116.00,1.25,1.40
20141223,20.27,N,0,71456.00,1.22,1.38
20141224,20.47,N,0,71896.00,1.24,1.40
20141225,21.39,B,200,73920.00,1.34,1.46
20141226,21.44,N,0,74040.00,1.35,1.47
20141229,20.51,N,0,71808.00,1.25,1.39
20141230,20.25,N,0,71184.00,1.22,1.37
20141231,20.12,N,0,70872.00,1.20,1.36
20150105,20.64,N,0,72120.00,1.26,1.40
20150106,21.08,B,200,73176.00,1.31,1.44
20150107,21.41,N,0,74034.00,1.35,1.47
20150108,21.30,N,0,73748.00,1.33,1.46
20150109,22.24,N,0,76192.00,1.44,1.54
20150112,24.01,B,200,80794.00,1.63,1.69
20150624,26.41,N,0,87514.00,1.89,1.92
20150625,29.05,N,0,94906.00,2.18,2.16
20150626,31.96,N,0,103054.00,2.50,2.44
20150629,30.15,N,0,97986.00,2.30,2.27
20150630,31.15,N,0,100786.00,2.41,2.36
20150701,33.50,N,0,107366.00,2.67,2.58
20150702,30.15,N,0,97986.00,2.30,2.27
20150703,27.74,N,0,91238.00,2.04,2.04
20150706,25.14,N,0,83958.00,1.75,1.80
20150707,22.62,N,0,76902.00,1.48,1.56
20150713,24.88,N,0,83230.00,1.73,1.77
20150714,27.37,N,0,90202.00,2.00,2.01
20150715,24.63,N,0,82530.00,1.70,1.75
20150716,24.39,N,0,81858.00,1.67,1.73
20150717,26.56,N,0,87934.00,1.91,1.93
20150720,27.50,N,0,90566.00,2.01,2.02
20150721,28.35,N,0,92946.00,2.11,2.10
20150722,29.94,N,0,97398.00,2.28,2.25
20150723,30.07,N,0,97762.00,2.29,2.26
20150724,29.02,N,0,94822.00,2.18,2.16
20150727,26.12,N,0,86702.00,1.86,1.89
20150728,23.94,N,0,80598.00,1.62,1.69
20150729,25.68,N,0,85470.00,1.81,1.85
20150730,27.86,N,0,91574.00,2.05,2.05
20150731,25.65,N,0,85386.00,1.81,1.85
20150803,23.08,N,0,78190.00,1.53,1.61
20150804,25.39,N,0,84658.00,1.78,1.82
20150805,24.76,N,0,82894.00,1.71,1.76
20150806,26.13,N,0,86730.00,1.86,1.89
20150807,27.37,N,0,90202.00,2.00,2.01
20150810,28.65,N,0,93786.00,2.14,2.13
20150811,27.91,N,0,91714.00,2.06,2.06
20150812,27.41,N,0,90314.00,2.00,2.01
20150813,28.21,N,0,92554.00,2.09,2.09
20150814,28.35,N,0,92946.00,2.11,2.10
20150817,28.48,N,0,93310.00,2.12,2.11
20150818,25.63,N,0,85330.00,1.81,1.84
20150819,27.78,N,0,91350.00,2.04,2.04
20150820,28.42,N,0,93142.00,2.11,2.10
20150821,25.95,N,0,86226.00,1.84,1.87
20150824,23.35,N,0,78946.00,1.56,1.63
20150825,21.01,N,0,72394.00,1.30,1.41
20150826,18.91,N,0,66514.00,1.07,1.22
20150827,19.74,N,0,68838.00,1.16,1.29
20150828,21.21,N,0,72954.00,1.32,1.43
20150831,19.38,N,0,67830.00,1.12,1.26
20150901,17.45,N,0,62426.00,0.91,1.08
20150902,15.70,N,0,57526.00,0.72,0.92
20150907,16.09,N,0,58618.00,0.76,0.95
20150908,17.08,N,0,61390.00,0.87,1.05
20150909,18.46,N,0,65254.00,1.02,1.18
20150910,17.70,N,0,63126.00,0.94,1.10
20150911,19.47,N,0,68082.00,1.13,1.27
20150914,20.42,N,0,70742.00,1.24,1.36
20150915,18.38,N,0,65030.00,1.01,1.17
20150916,20.21,N,0,70154.00,1.21,1.34
20150917,21.13,N,0,72730.00,1.31,1.42
20150918,20.42,N,0,70742.00,1.24,1.36
20150921,21.11,N,0,72674.00,1.31,1.42
20150922,20.42,N,0,70742.00,1.24,1.36
20150923,20.77,N,0,71722.00,1.27,1.39
20150924,20.86,N,0,71974.00,1.28,1.40
20150925,18.99,N,0,66738.00,1.08,1.22
20150928,20.04,N,0,69678.00,1.19,1.32
20150929,18.82,N,0,66262.00,1.06,1.21
20150930,18.95,N,0,66626.00,1.08,1.22
20151008,19.96,B,200,69454.00,1.19,1.32
20151009,20.58,N,0,71314.00,1.25,1.38
20151012,21.55,N,0,74224.00,1.36,1.47
20151013,21.76,N,0,74854.00,1.38,1.50
20151014,20.99,N,0,72544.00,1.30,1.42
20151015,22.18,N,0,76114.00,1.43,1.54
20151016,22.01,N,0,75604.00,1.41,1.52
20151019,21.64,N,0,74494.00,1.37,1.48
20151020,22.51,N,0,77104.00,1.47,1.57
20151021,20.26,S,1000,70354.00,1.22,1.35
20151022,20.99,N,0,71814.00,1.30,1.39
20151023,21.59,N,0,73014.00,1.36,1.43
20151026,23.75,N,0,77334.00,1.60,1.58
20151027,24.57,N,0,78974.00,1.69,1.63
20151028,23.04,N,0,75914.00,1.52,1.53
20151029,23.90,N,0,77634.00,1.62,1.59
20151030,24.02,N,0,77874.00,1.63,1.60
20151102,24.64,N,0,79114.00,1.70,1.64
20151103,25.73,N,0,81294.00,1.82,1.71
20151104,26.93,N,0,83694.00,1.95,1.79
20151105,26.24,N,0,82314.00,1.87,1.74
20151106,26.47,N,0,82774.00,1.90,1.76
20151109,26.82,N,0,83474.00,1.94,1.78
20151110,26.95,N,0,83734.00,1.95,1.79
20151111,29.37,N,0,88574.00,2.22,1.95
20151112,28.98,N,0,87794.00,2.17,1.93
20151113,29.00,N,0,87834.00,2.18,1.93
20151116,29.75,N,0,89334.00,2.26,1.98
20151117,28.83,N,0,87494.00,2.16,1.92
20151118,28.18,N,0,86194.00,2.09,1.87
20151119,29.05,N,0,87934.00,2.18,1.93
20151120,29.83,N,0,89494.00,2.27,1.98
20151123,29.14,N,0,88114.00,2.19,1.94
20151124,30.96,N,0,91754.00,2.39,2.06
20151125,31.08,N,0,91994.00,2.40,2.07
20151126,31.60,N,0,93034.00,2.46,2.10
20151127,29.82,S,600,89474.00,2.27,1.98
20151130,31.89,N,0,92372.00,2.49,2.08
20151201,31.30,N,0,91546.00,2.43,2.05
20151202,29.54,N,0,89082.00,2.24,1.97
20151203,30.00,N,0,89726.00,2.29,1.99
20151204,30.34,N,0,90202.00,2.32,2.01
20151207,33.37,N,0,94444.00,2.65,2.15
20151208,35.16,N,0,96950.00,2.85,2.23
20151209,38.68,N,0,101878.00,3.24,2.40
20151210,42.55,N,0,107296.00,3.66,2.58
20151211,40.19,S,400,103992.00,3.40,2.47
20151214,40.91,N,0,104712.00,3.48,2.49
20151215,44.08,N,0,107882.00,3.83,2.60
20151216,44.06,N,0,107862.00,3.83,2.60
20151217,45.66,N,0,109462.00,4.00,2.65
20151218,43.15,N,0,106952.00,3.73,2.57
20151221,46.08,N,0,109882.00,4.05,2.66
20151222,50.69,N,0,114492.00,4.55,2.82
20151223,49.77,N,0,113572.00,4.45,2.79
20151224,48.87,N,0,112672.00,4.35,2.76
20151225,47.80,N,0,111602.00,4.24,2.72
20151228,52.54,N,0,116342.00,4.75,2.88
20151229,52.55,N,0,116352.00,4.76,2.88
20151230,51.76,N,0,115562.00,4.67,2.85
20151231,50.76,N,0,114562.00,4.56,2.82
20160104,45.68,N,0,109482.00,4.00,2.65
20160105,41.97,N,0,105772.00,3.60,2.53
20160106,43.85,N,0,107652.00,3.80,2.59
20160107,39.47,N,0,103272.00,3.32,2.44
20160108,38.20,N,0,102002.00,3.18,2.40
20160111,34.81,N,0,98612.00,2.81,2.29
20160112,37.21,N,0,101012.00,3.08,2.37
20160113,35.72,N,0,99522.00,2.91,2.32
20160114,39.29,N,0,103092.00,3.30,2.44
20160115,38.60,N,0,102402.00,3.23,2.41
20160118,42.03,N,0,105832.00,3.60,2.53
20160119,43.49,N,0,107292.00,3.76,2.58
20160120,42.24,N,0,106042.00,3.63,2.53
20160121,38.52,N,0,102322.00,3.22,2.41
20160122,39.21,N,0,103012.00,3.29,2.43
20160125,38.70,N,0,102502.00,3.24,2.42
20160126,34.86,N,0,98662.00,2.82,2.29
20160127,34.89,N,0,98692.00,2.82,2.29
20160128,31.40,N,0,95202.00,2.44,2.17
20160129,31.09,N,0,94892.00,2.41,2.16
20160201,28.31,N,0,92112.00,2.10,2.07
20160202,31.15,B,100,94952.00,2.41,2.17
20160203,31.30,N,0,95117.00,2.43,2.17
20160204,31.79,N,0,95656.00,2.48,2.19
20160205,30.27,N,0,93984.00,2.32,2.13
20160215,29.66,N,0,93313.00,2.25,2.11
20160216,32.63,N,0,96580.00,2.57,2.22
20160217,34.23,N,0,98340.00,2.75,2.28
20160218,33.82,B,100,97889.00,2.70,2.26
20160219,34.12,B,100,98249.00,2.74,2.27
20160222,35.54,N,0,100095.00,2.89,2.34
20160223,34.25,N,0,98418.00,2.75,2.28
20160224,33.45,N,0,97378.00,2.66,2.25
20160225,30.10,N,0,93023.00,2.30,2.10
20160226,28.90,N,0,91463.00,2.17,2.05
20160229,26.00,N,0,87693.00,1.85,1.92
20160301,26.50,N,0,88343.00,1.90,1.94
20160302,27.85,N,0,90098.00,2.05,2.00
20160303,30.63,N,0,93712.00,2.35,2.12
20160304,27.59,N,0,89760.00,2.02,1.99
20160307,28.32,N,0,90709.00,2.10,2.02
20160308,28.60,N,0,91073.00,2.13,2.04
20160309,27.24,N,0,89305.00,1.98,1.98
20160310,26.35,N,0,88148.00,1.89,1.94
20160311,25.93,N,0,87602.00,1.84,1.92
20160314,28.52,N,0,90969.00,2.12,2.03
20160315,27.96,N,0,90241.00,2.06,2.01
20160316,27.45,N,0,89578.00,2.01,1.99
20160317,29.46,N,0,92191.00,2.23,2.07
20160318,31.94,N,0,95415.00,2.50,2.18
20160321,32.76,N,0,96481.00,2.59,2.22
20160322,32.06,N,0,95571.00,2.51,2.19
20160323,33.05,N,0,96858.00,2.62,2.23
20160324,32.19,N,0,95740.00,2.53,2.19
20160325,32.52,N,0,96169.00,2.56,2.21
20160328,32.64,N,0,96325.00,2.58,2.21
20160329,31.61,N,0,94986.00,2.46,2.17
20160330,33.26,B,100,97131.00,2.64,2.24
20160331,33.02,N,0,96795.00,2.62,2.23
20160401,33.62,N,0,97635.00,2.68,2.25
20160405,34.54,N,0,98923.00,2.78,2.30
20160406,34.04,N,0,98223.00,2.73,2.27
20160407,32.40,N,0,95927.00,2.55,2.20
20160408,31.73,N,0,94989.00,2.48,2.17
20160411,32.24,N,0,95703.00,2.53,2.19
20160412,33.45,N,0,97397.00,2.66,2.25
20160413,33.22,N,0,97075.00,2.64,2.24
20160414,33.61,N,0,97621.00,2.68,2.25
20160415,33.15,N,0,96977.00,2.63,2.23
20160418,31.84,N,0,95143.00,2.49,2.17
20160419,32.05,N,0,95437.00,2.51,2.18
20160420,30.69,N,0,93533.00,2.36,2.12
20160421,29.34,N,0,91643.00,2.21,2.05
20160422,29.70,N,0,92147.00,2.25,2.07
20160425,29.07,N,0,91265.00,2.18,2.04
20160426,29.60,N,0,92007.00,2.24,2.07
20160427,29.17,N,0,91405.00,2.19,2.05
20160428,29.42,N,0,91755.00,2.22,2.06
20160429,28.89,N,0,91013.00,2.16,2.03
20160503,30.16,N,0,92791.00,2.30,2.09
20160504,29.90,N,0,92427.00,2.27,2.08
20160505,30.40,N,0,93127.00,2.33,2.10
20160506,28.19,N,0,90033.00,2.09,2.00
20160509,26.41,N,0,87541.00,1.89,1.92
20160510,26.60,N,0,87807.00,1.91,1.93
20160511,26.08,N,0,87079.00,1.86,1.90
20160512,26.33,N,0,87429.00,1.88,1.91
20160513,26.09,N,0,87093.00,1.86,1.90
