,price,action,amount,value,price_increase,value_return
20130506,4.10,N,0,21421.00,-0.48,-0.29
20130507,4.16,N,0,21715.00,-0.48,-0.28
20130508,4.10,N,0,21421.00,-0.48,-0.29
20130509,4.10,N,0,21421.00,-0.48,-0.29
20130510,4.06,N,0,21225.00,-0.49,-0.29
20130513,4.06,N,0,21225.00,-0.49,-0.29
20130514,3.95,N,0,20686.00,-0.50,-0.31
20130515,3.99,N,0,20882.00,-0.50,-0.30
20130516,4.04,N,0,21127.00,-0.49,-0.30
20130517,4.08,N,0,21323.00,-0.49,-0.29
20130520,4.17,N,0,21764.00,-0.48,-0.27
20130521,4.24,N,0,22107.00,-0.47,-0.26
20130522,4.17,N,0,21764.00,-0.48,-0.27
20130523,4.30,N,0,22401.00,-0.46,-0.25
20130524,4.42,N,0,22989.00,-0.44,-0.23
20130527,4.40,N,0,22891.00,-0.45,-0.24
20130528,4.35,N,0,22646.00,-0.45,-0.25
20130529,4.38,N,0,22793.00,-0.45,-0.24
20130530,4.33,N,0,22548.00,-0.46,-0.25
20130531,4.26,N,0,22205.00,-0.46,-0.26
20130603,4.27,N,0,22254.00,-0.46,-0.26
20130604,4.13,S,1600,21568.00,-0.48,-0.28
20130605,4.15,N,0,21634.00,-0.48,-0.28
20130606,4.07,N,0,21370.00,-0.49,-0.29
20130607,3.98,N,0,21073.00,-0.50,-0.30
20130613,3.88,N,0,20743.00,-0.51,-0.31
20130614,3.92,N,0,20875.00,-0.51,-0.30
20130617,3.87,N,0,20710.00,-0.51,-0.31
20130618,3.89,N,0,20776.00,-0.51,-0.31
20130619,3.85,N,0,20644.00,-0.52,-0.31
20130620,3.69,N,0,20116.00,-0.54,-0.33
20130621,3.62,N,0,19885.00,-0.54,-0.34
20130624,3.41,N,0,19192.00,-0.57,-0.36
20130625,3.35,N,0,18994.00,-0.58,-0.37
20130626,3.36,N,0,19027.00,-0.58,-0.37
20130627,3.27,N,0,18730.00,-0.59,-0.38
20130628,3.20,N,0,18499.00,-0.60,-0.38
20130701,3.28,N,0,18763.00,-0.59,-0.37
20130702,3.41,B,1400,19192.00,-0.57,-0.36
20130703,3.40,N,0,19145.00,-0.57,-0.36
20130704,3.41,N,0,19192.00,-0.57,-0.36
20130705,3.40,N,0,19145.00,-0.57,-0.36
20130708,3.22,N,0,18299.00,-0.59,-0.39
20130709,3.22,N,0,18299.00,-0.59,-0.39
20130710,3.34,N,0,18863.00,-0.58,-0.37
20130711,3.45,N,0,19380.00,-0.57,-0.35
20130712,3.45,N,0,19380.00,-0.57,-0.35
20130715,3.54,N,0,19803.00,-0.55,-0.34
20130716,3.55,N,0,19850.00,-0.55,-0.34
20130717,3.49,N,0,19568.00,-0.56,-0.35
20130718,3.52,N,0,19709.00,-0.56,-0.34
20130719,3.54,N,0,19803.00,-0.55,-0.34
20130722,3.49,N,0,19568.00,-0.56,-0.35
20130723,3.60,N,0,20085.00,-0.55,-0.33
20130724,3.74,B,0,20743.00,-0.53,-0.31
20130725,3.60,N,0,20085.00,-0.55,-0.33
20130726,3.58,N,0,19991.00,-0.55,-0.33
20130729,3.52,N,0,19709.00,-0.56,-0.34
20130730,3.49,N,0,19568.00,-0.56,-0.35
20130731,3.51,N,0,19662.00,-0.56,-0.34
20130801,3.59,N,0,20038.00,-0.55,-0.33
20130802,3.96,N,0,21777.00,-0.50,-0.27
20130805,3.94,N,0,21683.00,-0.50,-0.28
20130806,3.93,N,0,21636.00,-0.51,-0.28
20130807,3.91,N,0,21542.00,-0.51,-0.28
20130808,3.84,N,0,21213.00,-0.52,-0.29
20130809,3.83,N,0,21166.00,-0.52,-0.29
20130812,3.95,N,0,21730.00,-0.50,-0.28
20130813,3.95,N,0,21730.00,-0.50,-0.28
20130814,3.99,N,0,21918.00,-0.50,-0.27
20130815,3.89,N,0,21448.00,-0.51,-0.29
20130816,3.76,N,0,20837.00,-0.53,-0.31
20130819,3.92,N,0,21589.00,-0.51,-0.28
20130820,3.88,N,0,21401.00,-0.51,-0.29
20130821,3.95,N,0,21730.00,-0.50,-0.28
20130822,4.03,N,0,22106.00,-0.49,-0.26
20130823,3.96,N,0,21777.00,-0.50,-0.27
20130826,4.09,N,0,22388.00,-0.49,-0.25
20130827,4.12,N,0,22529.00,-0.48,-0.25
20130828,4.20,N,0,22905.00,-0.47,-0.24
20130829,4.14,N,0,22623.00,-0.48,-0.25
20130830,4.12,N,0,22529.00,-0.48,-0.25
20130902,4.06,N,0,22247.00,-0.49,-0.26
20130903,4.20,N,0,22905.00,-0.47,-0.24
20130904,4.19,N,0,22858.00,-0.47,-0.24
20130905,4.26,N,0,23187.00,-0.46,-0.23
20130906,4.34,N,0,23563.00,-0.45,-0.21
20130909,4.32,N,0,23469.00,-0.46,-0.22
20130910,4.48,N,0,24221.00,-0.44,-0.19
20130911,4.39,N,0,23798.00,-0.45,-0.21
20130912,4.39,N,0,23798.00,-0.45,-0.21
20130913,4.25,S,1500,23140.00,-0.47,-0.23
20130916,4.19,N,0,22948.00,-0.47,-0.24
20130917,4.03,N,0,22436.00,-0.49,-0.25
20130918,4.11,N,0,22692.00,-0.48,-0.24
20130923,4.16,N,0,22852.00,-0.48,-0.24
20130924,4.30,N,0,23300.00,-0.46,-0.22
20130925,4.53,N,0,24036.00,-0.43,-0.20
20130926,4.26,N,0,23172.00,-0.46,-0.23
20130927,4.32,N,0,23364.00,-0.46,-0.22
20130930,4.45,N,0,23780.00,-0.44,-0.21
20131008,4.51,N,0,23972.00,-0.43,-0.20
20131009,4.59,N,0,24228.00,-0.42,-0.19
20131010,4.59,N,0,24228.00,-0.42,-0.19
20131011,4.85,N,0,25060.00,-0.39,-0.16
20131014,4.81,N,0,24932.00,-0.39,-0.17
20131015,4.83,N,0,24996.00,-0.39,-0.17
20131016,4.57,N,0,24164.00,-0.43,-0.19
20131017,4.55,N,0,24100.00,-0.43,-0.20
20131018,4.64,N,0,24388.00,-0.42,-0.19
20131021,4.84,N,0,25028.00,-0.39,-0.17
20131022,4.76,N,0,24772.00,-0.40,-0.17
20131023,4.59,N,0,24228.00,-0.42,-0.19
20131024,4.55,N,0,24100.00,-0.43,-0.20
20131025,4.46,N,0,23812.00,-0.44,-0.21
20131028,4.52,N,0,24004.00,-0.43,-0.20
20131029,4.35,N,0,23460.00,-0.45,-0.22
20131030,4.38,N,0,23556.00,-0.45,-0.21
20131031,4.31,N,0,23332.00,-0.46,-0.22
20131101,4.28,N,0,23236.00,-0.46,-0.23
20131104,4.30,N,0,23300.00,-0.46,-0.22
20131105,4.36,N,0,23492.00,-0.45,-0.22
20131106,4.28,B,1100,23236.00,-0.46,-0.23
20131107,4.18,N,0,22806.00,-0.47,-0.24
20131108,4.05,N,0,22247.00,-0.49,-0.26
20131111,4.06,N,0,22290.00,-0.49,-0.26
20131112,4.07,N,0,22333.00,-0.49,-0.26
20131113,4.02,N,0,22118.00,-0.49,-0.26
20131114,4.02,N,0,22118.00,-0.49,-0.26
20131115,4.21,B,1100,22935.00,-0.47,-0.24
20131118,4.33,N,0,23583.00,-0.46,-0.21
20131119,4.31,N,0,23475.00,-0.46,-0.22
20131120,4.33,N,0,23583.00,-0.46,-0.21
20131121,4.28,N,0,23313.00,-0.46,-0.22
20131122,4.32,N,0,23529.00,-0.46,-0.22
20131125,4.48,N,0,24393.00,-0.44,-0.19
20131126,4.61,B,0,25095.00,-0.42,-0.16
20131127,4.62,N,0,25149.00,-0.42,-0.16
20131128,4.74,N,0,25797.00,-0.40,-0.14
20131129,4.75,N,0,25851.00,-0.40,-0.14
20131202,4.46,N,0,24285.00,-0.44,-0.19
20131203,4.65,N,0,25311.00,-0.42,-0.16
20131204,4.74,N,0,25797.00,-0.40,-0.14
20131205,4.91,N,0,26715.00,-0.38,-0.11
20131206,4.89,N,0,26607.00,-0.38,-0.11
20131209,5.18,N,0,28173.00,-0.35,-0.06
20131210,5.70,N,0,30981.00,-0.28,0.03
20131211,5.72,N,0,31089.00,-0.28,0.04
20131212,5.87,N,0,31899.00,-0.26,0.06
20131213,5.82,N,0,31629.00,-0.27,0.05
20131216,5.45,S,1800,29631.00,-0.31,-0.01
20131217,5.36,N,0,29307.00,-0.33,-0.02
20131218,5.45,N,0,29631.00,-0.31,-0.01
20131219,5.26,S,1200,28947.00,-0.34,-0.04
20131220,5.26,N,0,28947.00,-0.34,-0.04
20131223,5.40,N,0,29283.00,-0.32,-0.02
20131224,5.34,N,0,29139.00,-0.33,-0.03
20131225,5.40,N,0,29283.00,-0.32,-0.02
20131226,5.53,N,0,29595.00,-0.30,-0.01
20131227,5.59,N,0,29739.00,-0.30,-0.01
20131230,5.54,N,0,29619.00,-0.30,-0.01
20131231,5.53,N,0,29595.00,-0.30,-0.01
20140102,5.45,N,0,29403.00,-0.31,-0.02
20140103,5.22,N,0,28851.00,-0.34,-0.04
20140106,4.93,N,0,28155.00,-0.38,-0.06
20140107,4.95,N,0,28203.00,-0.38,-0.06
20140108,4.88,N,0,28035.00,-0.39,-0.07
20140109,4.87,N,0,28011.00,-0.39,-0.07
20140110,4.72,N,0,27651.00,-0.41,-0.08
20140113,4.75,N,0,27723.00,-0.40,-0.08
20140114,4.85,N,0,27963.00,-0.39,-0.07
20140115,4.89,N,0,28059.00,-0.38,-0.06
20140116,4.86,N,0,27987.00,-0.39,-0.07
20140117,4.79,N,0,27819.00,-0.40,-0.07
20140120,4.67,N,0,27531.00,-0.41,-0.08
20140121,4.70,N,0,27603.00,-0.41,-0.08
20140122,4.91,B,1000,28107.00,-0.38,-0.06
20140123,4.86,N,0,27937.00,-0.39,-0.07
20140124,5.00,N,0,28413.00,-0.37,-0.05
20140127,5.03,N,0,28515.00,-0.37,-0.05
20140128,5.07,N,0,28651.00,-0.36,-0.04
20140129,5.03,N,0,28515.00,-0.37,-0.05
20140130,5.26,N,0,29297.00,-0.34,-0.02
20140207,5.57,N,0,30351.00,-0.30,0.01
20140210,5.59,N,0,30419.00,-0.30,0.01
20140211,5.69,N,0,30759.00,-0.28,0.03
20140212,5.62,N,0,30521.00,-0.29,0.02
20140213,5.49,N,0,30079.00,-0.31,0.00
20140214,5.57,N,0,30351.00,-0.30,0.01
20140217,5.62,N,0,30521.00,-0.29,0.02
20140218,5.69,N,0,30759.00,-0.28,0.03
20140219,5.86,N,0,31337.00,-0.26,0.04
20140220,5.66,N,0,30657.00,-0.29,0.02
20140221,5.43,S,1100,29875.00,-0.32,-0.00
20140224,5.54,N,0,30128.00,-0.30,0.00
20140225,5.71,N,0,30519.00,-0.28,0.02
20140226,5.90,N,0,30956.00,-0.26,0.03
20140227,5.72,N,0,30542.00,-0.28,0.02
20140228,5.85,N,0,30841.00,-0.26,0.03
20140303,6.36,N,0,32014.00,-0.20,0.07
20140304,6.21,N,0,31669.00,-0.22,0.06
20140305,6.10,N,0,31416.00,-0.23,0.05
20140306,6.09,N,0,31393.00,-0.23,0.05
20140307,6.04,N,0,31278.00,-0.24,0.04
20140310,5.88,N,0,30910.00,-0.26,0.03
20140311,5.95,N,0,31071.00,-0.25,0.04
20140312,5.66,S,700,30404.00,-0.29,0.01
20140313,5.67,N,0,30420.00,-0.29,0.01
20140314,5.76,N,0,30564.00,-0.28,0.02
20140317,6.04,N,0,31012.00,-0.24,0.03
20140318,6.00,N,0,30948.00,-0.25,0.03
20140319,6.08,N,0,31076.00,-0.24,0.04
20140320,5.90,N,0,30788.00,-0.26,0.03
20140321,6.41,N,0,31604.00,-0.19,0.05
20140324,6.52,N,0,31780.00,-0.18,0.06
20140325,6.74,N,0,32132.00,-0.15,0.07
20140326,6.65,N,0,31988.00,-0.16,0.07
20140327,7.02,N,0,32580.00,-0.12,0.09
20140328,7.27,N,0,32980.00,-0.09,0.10
20140331,6.55,N,0,31828.00,-0.18,0.06
20140401,6.57,N,0,31860.00,-0.17,0.06
20140402,6.42,N,0,31620.00,-0.19,0.05
20140403,6.48,N,0,31716.00,-0.18,0.06
20140404,6.76,N,0,32164.00,-0.15,0.07
20140408,6.82,N,0,32260.00,-0.14,0.08
20140409,7.26,N,0,32964.00,-0.09,0.10
20140410,7.35,N,0,33108.00,-0.08,0.10
20140411,7.45,N,0,33268.00,-0.06,0.11
20140414,7.49,N,0,33332.00,-0.06,0.11
20140415,7.18,N,0,32836.00,-0.10,0.09
20140416,7.26,N,0,32964.00,-0.09,0.10
20140417,7.37,N,0,33140.00,-0.07,0.10
20140418,7.60,N,0,33508.00,-0.04,0.12
20140421,7.20,N,0,32868.00,-0.09,0.10
20140422,7.14,N,0,32772.00,-0.10,0.09
20140423,6.94,S,800,32452.00,-0.13,0.08
20140424,6.94,N,0,32452.00,-0.13,0.08
20140425,6.51,N,0,32108.00,-0.18,0.07
20140428,6.22,N,0,31876.00,-0.22,0.06
20140429,6.48,N,0,32084.00,-0.18,0.07
20140430,6.72,B,700,32276.00,-0.15,0.08
20140505,6.80,N,0,32396.00,-0.14,0.08
20140506,6.80,N,0,32396.00,-0.14,0.08
20140507,7.05,B,700,32771.00,-0.11,0.09
20140508,7.07,N,0,32815.00,-0.11,0.09
20140509,6.92,N,0,32485.00,-0.13,0.08
20140512,7.01,N,0,32683.00,-0.12,0.09
20140513,6.88,N,0,32397.00,-0.13,0.08
20140514,6.69,N,0,31979.00,-0.16,0.07
20140515,6.54,N,0,31649.00,-0.18,0.05
20140516,6.66,N,0,31913.00,-0.16,0.06
20140519,6.63,N,0,31847.00,-0.17,0.06
20140520,6.46,N,0,31473.00,-0.19,0.05
20140521,6.31,N,0,31143.00,-0.21,0.04
20140522,6.32,N,0,31165.00,-0.21,0.04
20140523,6.34,N,0,31209.00,-0.20,0.04
20140526,6.42,N,0,31385.00,-0.19,0.05
20140527,6.27,N,0,31055.00,-0.21,0.04
20140528,6.33,N,0,31187.00,-0.20,0.04
20140529,6.52,N,0,31605.00,-0.18,0.05
20140530,6.55,N,0,31671.00,-0.18,0.06
20140603,6.42,N,0,31385.00,-0.19,0.05
20140604,6.21,N,0,30923.00,-0.22,0.03
20140605,6.28,N,0,31077.00,-0.21,0.04
20140606,6.23,N,0,30967.00,-0.22,0.03
20140609,5.96,N,0,30373.00,-0.25,0.01
20140610,6.01,N,0,30483.00,-0.24,0.02
20140611,6.13,N,0,30747.00,-0.23,0.02
20140612,5.95,N,0,30351.00,-0.25,0.01
20140613,6.02,N,0,30505.00,-0.24,0.02
20140616,6.02,N,0,30505.00,-0.24,0.02
20140617,5.95,N,0,30351.00,-0.25,0.01
20140618,5.72,N,0,29845.00,-0.28,-0.01
20140619,5.55,N,0,29471.00,-0.30,-0.02
20140620,5.59,N,0,29559.00,-0.30,-0.01
20140623,5.74,N,0,29889.00,-0.28,-0.00
20140624,5.77,N,0,29955.00,-0.27,-0.00
20140625,5.65,N,0,29691.00,-0.29,-0.01
20140626,5.73,N,0,29867.00,-0.28,-0.00
20140627,5.75,N,0,29911.00,-0.28,-0.00
20140630,5.83,N,0,30087.00,-0.27,0.00
20140701,5.97,N,0,30395.00,-0.25,0.01
20140702,5.93,N,0,30307.00,-0.25,0.01
20140703,6.11,N,0,30703.00,-0.23,0.02
20140704,6.21,N,0,30923.00,-0.22,0.03
20140707,6.13,N,0,30747.00,-0.23,0.02
20140708,6.02,N,0,30505.00,-0.24,0.02
20140709,5.80,N,0,30021.00,-0.27,0.00
20140710,5.77,N,0,29955.00,-0.27,-0.00
20140711,5.96,N,0,30373.00,-0.25,0.01
20140714,6.00,N,0,30461.00,-0.25,0.02
20140715,5.97,N,0,30395.00,-0.25,0.01
20140716,6.00,B,800,30461.00,-0.25,0.02
20140717,6.03,N,0,30551.00,-0.24,0.02
20140718,6.09,N,0,30731.00,-0.23,0.02
20140721,6.16,N,0,30941.00,-0.23,0.03
20140722,6.24,N,0,31181.00,-0.22,0.04
20140723,6.21,N,0,31091.00,-0.22,0.04
20140724,6.23,N,0,31151.00,-0.22,0.04
20140725,6.24,N,0,31181.00,-0.22,0.04
20140728,6.21,N,0,31091.00,-0.22,0.04
20140729,6.19,N,0,31031.00,-0.22,0.03
20140730,6.20,N,0,31061.00,-0.22,0.04
20140731,6.36,N,0,31541.00,-0.20,0.05
20140801,6.19,N,0,31031.00,-0.22,0.03
20140804,6.23,N,0,31151.00,-0.22,0.04
20140805,6.20,N,0,31061.00,-0.22,0.04
20140806,6.26,N,0,31241.00,-0.21,0.04
20140807,6.20,S,1000,31061.00,-0.22,0.04
20140808,6.31,N,0,31281.00,-0.21,0.04
20140811,6.33,N,0,31321.00,-0.20,0.04
20140812,6.43,N,0,31521.00,-0.19,0.05
20140813,6.51,N,0,31681.00,-0.18,0.06
20140814,6.37,N,0,31401.00,-0.20,0.05
20140815,6.44,N,0,31541.00,-0.19,0.05
20140818,6.49,N,0,31641.00,-0.18,0.05
20140819,6.58,N,0,31821.00,-0.17,0.06
20140820,6.48,N,0,31621.00,-0.18,0.05
20140821,6.41,N,0,31481.00,-0.19,0.05
20140822,6.57,N,0,31801.00,-0.17,0.06
20140825,6.66,N,0,31981.00,-0.16,0.07
20140826,6.39,S,600,31441.00,-0.20,0.05
20140827,6.43,N,0,31497.00,-0.19,0.05
20140828,6.27,N,0,31273.00,-0.21,0.04
20140829,6.32,N,0,31343.00,-0.21,0.04
20140901,6.42,N,0,31483.00,-0.19,0.05
20140902,6.53,N,0,31637.00,-0.18,0.05
20140903,6.65,N,0,31805.00,-0.16,0.06
20140904,6.67,N,0,31833.00,-0.16,0.06
20140905,6.71,N,0,31889.00,-0.16,0.06
20140909,6.68,N,0,31847.00,-0.16,0.06
20140910,6.74,N,0,31931.00,-0.15,0.06
20140911,6.98,N,0,32267.00,-0.12,0.08
20140912,6.93,N,0,32197.00,-0.13,0.07
20140915,7.11,N,0,32449.00,-0.11,0.08
20140916,6.80,N,0,32015.00,-0.14,0.07
20140917,6.90,N,0,32155.00,-0.13,0.07
20140918,6.90,N,0,32155.00,-0.13,0.07
20140919,6.88,N,0,32127.00,-0.13,0.07
20140922,6.71,S,700,31889.00,-0.16,0.06
20140923,6.80,N,0,31952.00,-0.14,0.07
20140924,6.85,N,0,31987.00,-0.14,0.07
20140925,6.81,N,0,31959.00,-0.14,0.07
20140926,6.89,N,0,32015.00,-0.13,0.07
20140929,6.94,N,0,32050.00,-0.13,0.07
20140930,7.03,N,0,32113.00,-0.12,0.07
20141008,7.04,N,0,32120.00,-0.11,0.07
20141009,6.95,N,0,32057.00,-0.13,0.07
20141010,6.83,N,0,31973.00,-0.14,0.07
20141013,6.83,N,0,31973.00,-0.14,0.07
20141014,6.73,N,0,31903.00,-0.15,0.06
20141015,6.86,N,0,31994.00,-0.14,0.07
20141016,6.81,S,300,31959.00,-0.14,0.07
20141017,6.62,N,0,31883.00,-0.17,0.06
20141020,6.70,B,700,31915.00,-0.16,0.06
20141021,6.56,N,0,31761.00,-0.17,0.06
20141022,6.41,N,0,31596.00,-0.19,0.05
20141023,6.22,N,0,31387.00,-0.22,0.05
20141024,6.20,N,0,31365.00,-0.22,0.05
20141027,6.31,N,0,31486.00,-0.21,0.05
20141028,6.44,N,0,31629.00,-0.19,0.05
20141029,6.60,N,0,31805.00,-0.17,0.06
20141030,6.56,N,0,31761.00,-0.17,0.06
20141031,6.51,N,0,31706.00,-0.18,0.06
20141103,6.55,N,0,31750.00,-0.18,0.06
20141104,6.48,N,0,31673.00,-0.18,0.06
20141105,6.48,N,0,31673.00,-0.18,0.06
20141106,6.56,N,0,31761.00,-0.17,0.06
20141107,6.45,N,0,31640.00,-0.19,0.05
20141110,6.52,N,0,31717.00,-0.18,0.06
20141111,6.24,N,0,31409.00,-0.22,0.05
20141112,6.38,N,0,31563.00,-0.20,0.05
20141113,6.28,N,0,31453.00,-0.21,0.05
20141114,6.21,N,0,31376.00,-0.22,0.05
20141117,6.28,N,0,31453.00,-0.21,0.05
20141118,6.37,N,0,31552.00,-0.20,0.05
20141119,6.43,N,0,31618.00,-0.19,0.05
20141120,6.46,N,0,31651.00,-0.19,0.06
20141121,6.47,N,0,31662.00,-0.19,0.06
20141124,6.51,N,0,31706.00,-0.18,0.06
20141125,6.68,B,700,31893.00,-0.16,0.06
20141126,6.64,N,0,31821.00,-0.16,0.06
20141127,6.67,N,0,31875.00,-0.16,0.06
20141128,6.64,N,0,31821.00,-0.16,0.06
20141201,6.50,N,0,31569.00,-0.18,0.05
20141202,6.55,N,0,31659.00,-0.18,0.06
20141203,6.74,B,700,32001.00,-0.15,0.07
20141204,6.76,N,0,32051.00,-0.15,0.07
20141205,6.55,N,0,31526.00,-0.18,0.05
20141208,6.60,N,0,31651.00,-0.17,0.06
20141209,6.28,S,800,30851.00,-0.21,0.03
20141210,6.44,N,0,31123.00,-0.19,0.04
20141211,6.54,B,700,31293.00,-0.18,0.04
20141212,6.58,N,0,31389.00,-0.17,0.05
20141215,6.77,N,0,31845.00,-0.15,0.06
20141216,6.70,N,0,31677.00,-0.16,0.06
20141217,6.83,N,0,31989.00,-0.14,0.07
20141218,7.28,N,0,33069.00,-0.08,0.10
20141219,7.10,N,0,32637.00,-0.11,0.09
20141222,6.59,N,0,31413.00,-0.17,0.05
20141223,6.57,N,0,31365.00,-0.17,0.05
20141224,6.79,N,0,31893.00,-0.15,0.06
20141225,6.83,N,0,31989.00,-0.14,0.07
20141226,6.87,N,0,32085.00,-0.14,0.07
20141229,7.14,N,0,32733.00,-0.10,0.09
20141230,6.88,N,0,32109.00,-0.13,0.07
20141231,6.82,N,0,31965.00,-0.14,0.07
20150105,6.93,N,0,32229.00,-0.13,0.07
20150106,6.95,N,0,32277.00,-0.13,0.08
20150107,6.86,N,0,32061.00,-0.14,0.07
20150108,7.01,N,0,32421.00,-0.12,0.08
20150109,6.72,N,0,31725.00,-0.15,0.06
20150112,6.41,N,0,30981.00,-0.19,0.03
20150113,6.46,N,0,31101.00,-0.19,0.04
20150114,6.39,B,700,30933.00,-0.20,0.03
20150115,6.47,N,0,31181.00,-0.19,0.04
20150116,6.51,N,0,31305.00,-0.18,0.04
20150119,6.20,N,0,30344.00,-0.22,0.01
20150120,6.41,N,0,30995.00,-0.19,0.03
20150121,6.57,N,0,31491.00,-0.17,0.05
20150122,6.63,N,0,31677.00,-0.17,0.06
20150123,6.80,N,0,32204.00,-0.14,0.07
20150126,7.07,N,0,33041.00,-0.11,0.10
20150127,7.00,N,0,32824.00,-0.12,0.09
20150128,7.00,N,0,32824.00,-0.12,0.09
20150129,7.29,N,0,33723.00,-0.08,0.12
20150130,7.00,N,0,32824.00,-0.12,0.09
20150202,7.16,N,0,33320.00,-0.10,0.11
20150203,7.38,N,0,34002.00,-0.07,0.13
20150204,7.70,N,0,34994.00,-0.03,0.17
20150205,7.62,N,0,34746.00,-0.04,0.16
20150206,7.36,N,0,33940.00,-0.07,0.13
20150209,7.12,N,0,33196.00,-0.10,0.11
20150210,7.25,N,0,33599.00,-0.09,0.12
20150211,7.34,N,0,33878.00,-0.08,0.13
20150212,7.34,N,0,33878.00,-0.08,0.13
20150213,7.46,N,0,34250.00,-0.06,0.14
20150216,7.62,N,0,34746.00,-0.04,0.16
20150217,7.67,N,0,34901.00,-0.04,0.16
20150225,7.44,S,1000,34188.00,-0.06,0.14
20150226,7.57,N,0,34461.00,-0.05,0.15
20150227,7.87,N,0,35091.00,-0.01,0.17
20150302,8.07,N,0,35511.00,0.02,0.18
20150303,7.85,N,0,35049.00,-0.01,0.17
20150304,8.15,N,0,35679.00,0.03,0.19
20150305,8.18,N,0,35742.00,0.03,0.19
20150306,8.03,N,0,35427.00,0.01,0.18
20150309,8.18,N,0,35742.00,0.03,0.19
20150310,8.43,N,0,36267.00,0.06,0.21
20150311,8.40,N,0,36204.00,0.06,0.21
20150312,8.26,N,0,35910.00,0.04,0.20
20150313,8.29,N,0,35973.00,0.04,0.20
20150316,8.43,N,0,36267.00,0.06,0.21
20150317,8.37,N,0,36141.00,0.05,0.20
20150318,8.43,N,0,36267.00,0.06,0.21
20150319,8.63,N,0,36687.00,0.09,0.22
20150320,8.87,N,0,37191.00,0.12,0.24
20150323,8.92,N,0,37296.00,0.12,0.24
20150324,8.70,N,0,36834.00,0.09,0.23
20150325,8.94,N,0,37338.00,0.12,0.24
20150326,8.76,S,700,36960.00,0.10,0.23
20150327,8.71,N,0,36890.00,0.10,0.23
20150330,8.72,N,0,36904.00,0.10,0.23
20150331,8.72,N,0,36904.00,0.10,0.23
20150401,8.83,N,0,37058.00,0.11,0.24
20150402,9.14,N,0,37492.00,0.15,0.25
20150403,9.16,N,0,37520.00,0.15,0.25
20150407,9.49,N,0,37982.00,0.19,0.27
20150408,9.19,N,0,37562.00,0.16,0.25
20150409,9.49,N,0,37982.00,0.19,0.27
20150410,9.60,N,0,38136.00,0.21,0.27
20150413,10.07,N,0,38794.00,0.27,0.29
20150807,10.09,N,0,38822.00,0.27,0.29
20150810,11.10,N,0,40236.00,0.40,0.34
20150811,12.21,N,0,41790.00,0.54,0.39
20150812,12.95,N,0,42826.00,0.63,0.43
20150813,14.25,N,0,44646.00,0.79,0.49
20150814,13.62,N,0,43764.00,0.71,0.46
20150817,13.71,N,0,43890.00,0.72,0.46
20150818,12.34,S,400,41972.00,0.55,0.40
20150819,12.12,N,0,41752.00,0.52,0.39
20150820,11.07,N,0,40702.00,0.39,0.36
20150821,10.11,N,0,39742.00,0.27,0.32
20150824,9.11,N,0,38742.00,0.15,0.29
20150825,8.20,N,0,37832.00,0.03,0.26
20150826,7.60,N,0,37232.00,-0.04,0.24
20150827,8.27,N,0,37902.00,0.04,0.26
20150828,8.90,B,500,38532.00,0.12,0.28
20150831,8.01,N,0,37197.00,0.01,0.24
20150901,7.21,N,0,35997.00,-0.09,0.20
20150902,6.60,N,0,35082.00,-0.17,0.17
20150907,6.87,N,0,35487.00,-0.14,0.18
20150908,7.56,N,0,36522.00,-0.05,0.22
20150909,7.85,N,0,36957.00,-0.01,0.23
20150910,7.90,N,0,37032.00,-0.01,0.23
20150911,8.45,N,0,37857.00,0.06,0.26
20150914,8.67,N,0,38187.00,0.09,0.27
20150915,7.81,N,0,36897.00,-0.02,0.23
20150916,8.52,N,0,37962.00,0.07,0.27
20150917,8.13,N,0,37377.00,0.02,0.25
20150918,8.03,N,0,37227.00,0.01,0.24
20150921,8.20,N,0,37482.00,0.03,0.25
20150922,8.18,N,0,37452.00,0.03,0.25
20150923,7.95,N,0,37107.00,0.00,0.24
20150924,8.10,N,0,37332.00,0.02,0.24
20150925,7.95,N,0,37107.00,0.00,0.24
20150928,8.03,N,0,37227.00,0.01,0.24
20150929,7.68,N,0,36702.00,-0.03,0.22
20150930,7.68,N,0,36702.00,-0.03,0.22
20151008,8.00,B,600,37182.00,0.01,0.24
20151009,8.09,N,0,37371.00,0.02,0.25
20151012,8.42,N,0,38064.00,0.06,0.27
20151013,8.72,B,500,38694.00,0.10,0.29
20151014,8.31,N,0,37628.00,0.05,0.25
20151015,8.59,N,0,38356.00,0.08,0.28
20151027,9.45,N,0,40592.00,0.19,0.35
20151028,10.22,N,0,42594.00,0.29,0.42
20151029,9.77,N,0,41424.00,0.23,0.38
20151030,9.39,N,0,40436.00,0.18,0.35
20151102,9.47,N,0,40644.00,0.19,0.35
20151103,9.32,N,0,40254.00,0.17,0.34
20151104,9.67,N,0,41164.00,0.22,0.37
20151105,9.62,N,0,41034.00,0.21,0.37
20151106,9.81,N,0,41528.00,0.23,0.38
20151109,10.11,N,0,42308.00,0.27,0.41
20151110,9.90,N,0,41762.00,0.25,0.39
20151111,10.01,N,0,42048.00,0.26,0.40
20151112,9.84,N,0,41606.00,0.24,0.39
20151113,10.12,N,0,42334.00,0.27,0.41
20151116,10.69,N,0,43816.00,0.34,0.46
20151117,10.36,N,0,42958.00,0.30,0.43
20151118,10.25,N,0,42672.00,0.29,0.42
20151119,10.35,N,0,42932.00,0.30,0.43
