,price,action,amount,value,price_increase,value_return
20130624,4.41,N,0,22503.00,-0.65,-0.25
20130625,4.35,N,0,22317.00,-0.65,-0.26
20130626,4.39,N,0,22441.00,-0.65,-0.25
20130627,4.29,N,0,22131.00,-0.66,-0.26
20130628,4.27,N,0,22069.00,-0.66,-0.26
20130701,4.36,N,0,22348.00,-0.65,-0.26
20130702,4.51,N,0,22813.00,-0.64,-0.24
20130703,4.54,N,0,22906.00,-0.64,-0.24
20130704,4.63,N,0,23185.00,-0.63,-0.23
20130705,4.56,N,0,22968.00,-0.64,-0.23
20130708,4.25,N,0,22007.00,-0.66,-0.27
20130709,4.29,N,0,22131.00,-0.66,-0.26
20130710,4.72,N,0,23464.00,-0.62,-0.22
20130711,4.77,N,0,23619.00,-0.62,-0.21
20130712,4.82,N,0,23774.00,-0.62,-0.21
20130715,4.83,N,0,23805.00,-0.62,-0.21
20130716,4.80,N,0,23712.00,-0.62,-0.21
20130717,4.62,N,0,23154.00,-0.63,-0.23
20130718,4.64,N,0,23216.00,-0.63,-0.23
20130719,4.36,N,0,22348.00,-0.65,-0.26
20130722,4.48,N,0,22720.00,-0.64,-0.24
20130723,4.60,N,0,23092.00,-0.63,-0.23
20130724,4.58,N,0,23030.00,-0.64,-0.23
20130725,4.71,N,0,23433.00,-0.62,-0.22
20130726,4.63,B,1000,23185.00,-0.63,-0.23
20130729,4.42,N,0,22324.00,-0.65,-0.26
20130730,4.46,N,0,22488.00,-0.64,-0.25
20130731,4.49,N,0,22611.00,-0.64,-0.25
20130801,4.59,N,0,23021.00,-0.63,-0.23
20130802,4.62,N,0,23144.00,-0.63,-0.23
20130805,4.74,N,0,23636.00,-0.62,-0.21
20130806,4.97,N,0,24579.00,-0.60,-0.18
20130807,4.81,N,0,23923.00,-0.62,-0.20
20130808,4.86,N,0,24128.00,-0.61,-0.20
20130809,4.91,N,0,24333.00,-0.61,-0.19
20130812,5.03,N,0,24825.00,-0.60,-0.17
20130813,5.14,N,0,25276.00,-0.59,-0.16
20130814,5.14,N,0,25276.00,-0.59,-0.16
20130815,5.05,N,0,24907.00,-0.60,-0.17
20130816,4.84,N,0,24046.00,-0.61,-0.20
20130819,5.14,N,0,25276.00,-0.59,-0.16
20130820,5.10,N,0,25112.00,-0.59,-0.16
20130821,5.10,N,0,25112.00,-0.59,-0.16
20130822,5.29,N,0,25891.00,-0.58,-0.14
20130823,5.15,N,0,25317.00,-0.59,-0.16
20130826,5.67,N,0,27449.00,-0.55,-0.09
20130827,5.99,N,0,28761.00,-0.52,-0.04
20130828,6.46,N,0,30688.00,-0.49,0.02
20130829,6.34,N,0,30196.00,-0.49,0.01
20130830,6.51,N,0,30893.00,-0.48,0.03
20130902,6.12,S,1300,29294.00,-0.51,-0.02
20130903,6.24,N,0,29630.00,-0.50,-0.01
20130904,6.49,N,0,30330.00,-0.48,0.01
20130905,6.22,N,0,29574.00,-0.50,-0.01
20130906,6.84,N,0,31310.00,-0.45,0.04
20130909,6.77,N,0,31114.00,-0.46,0.04
20130910,6.96,N,0,31646.00,-0.45,0.05
20130911,6.85,S,900,31338.00,-0.45,0.04
20130912,6.76,N,0,31167.00,-0.46,0.04
20130913,6.49,N,0,30654.00,-0.48,0.02
20130916,6.51,N,0,30692.00,-0.48,0.02
20130917,6.08,N,0,29875.00,-0.52,-0.00
20130918,6.17,N,0,30046.00,-0.51,0.00
20130923,6.30,N,0,30293.00,-0.50,0.01
20130924,6.51,N,0,30692.00,-0.48,0.02
20130925,6.71,N,0,31072.00,-0.47,0.04
20130926,6.07,N,0,29856.00,-0.52,-0.00
20130927,5.79,N,0,29324.00,-0.54,-0.02
20130930,5.93,N,0,29590.00,-0.53,-0.01
20131008,6.02,N,0,29761.00,-0.52,-0.01
20131009,6.23,N,0,30160.00,-0.50,0.01
20131010,6.07,N,0,29856.00,-0.52,-0.00
20131011,6.34,B,700,30369.00,-0.49,0.01
20131014,6.35,N,0,30395.00,-0.49,0.01
20131015,6.26,B,700,30161.00,-0.50,0.01
20131016,5.88,S,1100,28907.00,-0.53,-0.04
20131017,5.87,N,0,28885.00,-0.53,-0.04
20131018,5.87,N,0,28885.00,-0.53,-0.04
20131021,6.09,N,0,29369.00,-0.51,-0.02
20131022,5.95,N,0,29061.00,-0.53,-0.03
20131023,5.86,N,0,28863.00,-0.53,-0.04
20131024,5.85,N,0,28841.00,-0.53,-0.04
20131025,5.56,N,0,28203.00,-0.56,-0.06
20131028,5.61,N,0,28313.00,-0.55,-0.06
20131029,5.36,N,0,27763.00,-0.57,-0.07
20131030,5.37,N,0,27785.00,-0.57,-0.07
20131031,5.19,N,0,27389.00,-0.59,-0.09
20131101,5.15,N,0,27301.00,-0.59,-0.09
20131104,5.21,N,0,27433.00,-0.58,-0.09
20131105,5.31,N,0,27653.00,-0.58,-0.08
20131106,5.23,N,0,27477.00,-0.58,-0.08
20131107,5.11,N,0,27213.00,-0.59,-0.09
20131108,5.15,N,0,27301.00,-0.59,-0.09
20131111,5.10,N,0,27191.00,-0.59,-0.09
20131112,5.19,N,0,27389.00,-0.59,-0.09
20131113,4.96,N,0,26883.00,-0.60,-0.10
20131114,5.00,N,0,26971.00,-0.60,-0.10
20131115,5.16,N,0,27323.00,-0.59,-0.09
20131118,5.30,N,0,27631.00,-0.58,-0.08
20131119,5.55,N,0,28181.00,-0.56,-0.06
20131120,5.50,N,0,28071.00,-0.56,-0.06
20131121,5.45,N,0,27961.00,-0.57,-0.07
20131122,5.34,N,0,27719.00,-0.57,-0.08
20131125,5.54,N,0,28159.00,-0.56,-0.06
20131126,5.46,N,0,27983.00,-0.56,-0.07
20131127,5.56,N,0,28203.00,-0.56,-0.06
20131128,5.57,N,0,28225.00,-0.56,-0.06
20131129,5.59,N,0,28269.00,-0.55,-0.06
20131202,5.26,N,0,27543.00,-0.58,-0.08
20131203,5.38,N,0,27807.00,-0.57,-0.07
20131204,5.56,N,0,28203.00,-0.56,-0.06
20131205,5.63,N,0,28357.00,-0.55,-0.05
20131206,5.72,N,0,28555.00,-0.54,-0.05
20131209,5.94,N,0,29039.00,-0.53,-0.03
20131210,6.20,N,0,29611.00,-0.51,-0.01
20131211,6.50,N,0,30271.00,-0.48,0.01
20131212,6.39,N,0,30029.00,-0.49,0.00
20131213,6.19,N,0,29589.00,-0.51,-0.01
20131216,5.90,S,700,28951.00,-0.53,-0.03
20131217,5.88,N,0,28921.00,-0.53,-0.04
20131218,5.94,N,0,29011.00,-0.53,-0.03
20131219,5.73,N,0,28696.00,-0.54,-0.04
20131220,5.76,S,700,28741.00,-0.54,-0.04
20131223,5.56,N,0,28581.00,-0.56,-0.05
20131224,5.52,N,0,28549.00,-0.56,-0.05
20131225,5.56,N,0,28581.00,-0.56,-0.05
20131226,5.42,N,0,28469.00,-0.57,-0.05
20131227,5.64,N,0,28645.00,-0.55,-0.05
20131230,5.90,N,0,28853.00,-0.53,-0.04
20131231,6.01,N,0,28941.00,-0.52,-0.04
20140102,5.94,N,0,28885.00,-0.53,-0.04
20140103,5.72,N,0,28709.00,-0.54,-0.04
20140106,5.53,N,0,28557.00,-0.56,-0.05
20140107,5.55,N,0,28573.00,-0.56,-0.05
20140108,5.43,N,0,28477.00,-0.57,-0.05
20140109,5.41,N,0,28461.00,-0.57,-0.05
20140110,5.36,N,0,28421.00,-0.57,-0.05
20140113,5.20,N,0,28293.00,-0.59,-0.06
20140114,5.30,N,0,28373.00,-0.58,-0.05
20140115,5.27,N,0,28349.00,-0.58,-0.06
20140116,5.32,N,0,28389.00,-0.58,-0.05
20140117,5.15,N,0,28253.00,-0.59,-0.06
20140120,5.15,N,0,28253.00,-0.59,-0.06
20140121,5.22,N,0,28309.00,-0.58,-0.06
20140122,5.39,B,900,28445.00,-0.57,-0.05
20140123,5.36,N,0,28394.00,-0.57,-0.05
20140124,5.45,B,900,28547.00,-0.57,-0.05
20140127,5.43,N,0,28495.00,-0.57,-0.05
20140128,5.49,N,0,28651.00,-0.56,-0.04
20140129,5.48,N,0,28625.00,-0.56,-0.05
20140130,6.02,B,800,30029.00,-0.52,0.00
20140207,6.12,N,0,30369.00,-0.51,0.01
20140210,6.18,N,0,30573.00,-0.51,0.02
20140211,6.08,N,0,30233.00,-0.52,0.01
20140212,6.12,N,0,30369.00,-0.51,0.01
20140213,6.21,N,0,30675.00,-0.51,0.02
20140214,6.23,N,0,30743.00,-0.50,0.02
20140217,6.32,N,0,31049.00,-0.50,0.03
20140218,6.26,N,0,30845.00,-0.50,0.03
20140219,6.56,N,0,31865.00,-0.48,0.06
20140220,6.15,N,0,30471.00,-0.51,0.02
20140221,6.05,N,0,30131.00,-0.52,0.00
20140224,6.09,N,0,30267.00,-0.51,0.01
20140225,5.74,N,0,29077.00,-0.54,-0.03
20140226,5.75,N,0,29111.00,-0.54,-0.03
20140227,5.68,N,0,28873.00,-0.55,-0.04
20140228,5.83,N,0,29383.00,-0.54,-0.02
20140303,6.24,N,0,30777.00,-0.50,0.03
20140304,6.17,N,0,30539.00,-0.51,0.02
20140305,6.18,N,0,30573.00,-0.51,0.02
20140306,6.41,N,0,31355.00,-0.49,0.05
20140307,6.61,N,0,32035.00,-0.47,0.07
20140310,6.26,N,0,30845.00,-0.50,0.03
20140311,6.52,N,0,31729.00,-0.48,0.06
20140312,6.90,N,0,33021.00,-0.45,0.10
20140313,6.80,N,0,32681.00,-0.46,0.09
20140314,6.49,N,0,31627.00,-0.48,0.05
20140317,6.75,N,0,32511.00,-0.46,0.08
20140318,6.60,N,0,32001.00,-0.47,0.07
20140319,6.82,N,0,32749.00,-0.46,0.09
20140320,6.35,N,0,31151.00,-0.49,0.04
20140321,6.49,N,0,31627.00,-0.48,0.05
20140324,6.50,N,0,31661.00,-0.48,0.06
20140325,7.00,N,0,33361.00,-0.44,0.11
20140326,6.85,N,0,32851.00,-0.45,0.10
20140327,6.91,N,0,33055.00,-0.45,0.10
20140328,7.04,N,0,33497.00,-0.44,0.12
20140331,6.38,N,0,31253.00,-0.49,0.04
20140401,6.42,N,0,31389.00,-0.49,0.05
20140402,6.51,N,0,31695.00,-0.48,0.06
20140403,6.47,N,0,31559.00,-0.48,0.05
20140404,6.55,N,0,31831.00,-0.48,0.06
20140408,6.59,N,0,31967.00,-0.47,0.07
20140409,6.77,N,0,32579.00,-0.46,0.09
20140410,6.76,N,0,32545.00,-0.46,0.08
20140411,6.71,S,1100,32375.00,-0.47,0.08
20140414,6.79,N,0,32559.00,-0.46,0.09
20140415,6.77,N,0,32513.00,-0.46,0.08
20140416,6.67,N,0,32283.00,-0.47,0.08
20140417,6.78,B,700,32536.00,-0.46,0.08
20140418,6.78,N,0,32536.00,-0.46,0.08
20140421,6.57,N,0,31906.00,-0.48,0.06
20140422,6.79,B,700,32566.00,-0.46,0.09
20140423,6.76,N,0,32455.00,-0.46,0.08
20140424,6.83,N,0,32714.00,-0.46,0.09
20140425,6.48,S,1200,31419.00,-0.48,0.05
20140428,5.94,N,0,30069.00,-0.53,0.00
20140429,6.00,N,0,30219.00,-0.52,0.01
20140430,6.15,N,0,30594.00,-0.51,0.02
20140505,6.25,N,0,30844.00,-0.50,0.03
20140506,6.19,N,0,30694.00,-0.51,0.02
20140507,6.13,N,0,30544.00,-0.51,0.02
20140508,6.13,N,0,30544.00,-0.51,0.02
20140509,6.03,N,0,30294.00,-0.52,0.01
20140512,6.23,N,0,30794.00,-0.50,0.03
20140513,6.19,N,0,30694.00,-0.51,0.02
20140514,6.14,N,0,30569.00,-0.51,0.02
20140515,5.95,N,0,30094.00,-0.53,0.00
20140516,5.97,N,0,30144.00,-0.52,0.00
20140519,5.94,N,0,30069.00,-0.53,0.00
20140520,5.93,N,0,30044.00,-0.53,0.00
20140521,5.97,N,0,30144.00,-0.52,0.00
20140522,5.99,N,0,30194.00,-0.52,0.01
20140523,6.05,N,0,30344.00,-0.52,0.01
20140526,6.08,N,0,30419.00,-0.52,0.01
20140527,6.09,N,0,30444.00,-0.51,0.01
20140528,6.20,N,0,30719.00,-0.51,0.02
20140529,6.22,N,0,30769.00,-0.50,0.03
20140530,6.13,N,0,30544.00,-0.51,0.02
20140603,6.14,N,0,30569.00,-0.51,0.02
20140604,6.10,B,800,30469.00,-0.51,0.02
20140605,6.06,N,0,30337.00,-0.52,0.01
20140606,6.19,N,0,30766.00,-0.51,0.03
20140609,6.07,N,0,30370.00,-0.52,0.01
20140610,6.10,N,0,30469.00,-0.51,0.02
20140611,6.14,N,0,30601.00,-0.51,0.02
20140612,6.10,N,0,30469.00,-0.51,0.02
20140613,6.15,B,800,30634.00,-0.51,0.02
20140616,6.19,N,0,30798.00,-0.51,0.03
20140617,6.04,N,0,30183.00,-0.52,0.01
20140618,6.03,N,0,30142.00,-0.52,0.00
20140619,5.88,N,0,29527.00,-0.53,-0.02
20140620,5.91,N,0,29650.00,-0.53,-0.01
20140623,5.85,N,0,29404.00,-0.53,-0.02
20140624,5.81,N,0,29240.00,-0.54,-0.03
20140625,6.09,B,800,30388.00,-0.51,0.01
20140626,6.23,N,0,31074.00,-0.50,0.04
20140627,6.05,N,0,30192.00,-0.52,0.01
20140630,6.00,N,0,29947.00,-0.52,-0.00
20140701,6.04,N,0,30143.00,-0.52,0.00
20140702,6.04,N,0,30143.00,-0.52,0.00
20140703,6.08,N,0,30339.00,-0.52,0.01
20140704,6.11,N,0,30486.00,-0.51,0.02
20140707,6.14,N,0,30633.00,-0.51,0.02
20140708,6.17,N,0,30780.00,-0.51,0.03
20140709,5.98,N,0,29849.00,-0.52,-0.01
20140710,6.05,N,0,30192.00,-0.52,0.01
20140711,6.29,B,0,31368.00,-0.50,0.05
20141118,6.91,N,0,34406.00,-0.45,0.15
20141119,7.61,N,0,37836.00,-0.39,0.26
20141120,8.37,N,0,41560.00,-0.33,0.39
20141121,9.21,N,0,45676.00,-0.27,0.52
20141124,10.12,N,0,50135.00,-0.19,0.67
20141125,11.14,N,0,55133.00,-0.11,0.84
20141126,12.25,N,0,60572.00,-0.02,1.02
20141127,13.48,N,0,66599.00,0.07,1.22
20141128,14.83,N,0,73214.00,0.18,1.44
20141201,16.31,N,0,80466.00,0.30,1.68
20141202,17.94,N,0,88453.00,0.43,1.95
20141203,19.74,N,0,97273.00,0.57,2.24
20141204,21.71,N,0,106926.00,0.73,2.56
20141205,23.88,N,0,117559.00,0.90,2.92
20141208,26.27,N,0,129270.00,1.09,3.31
20141209,23.65,S,1600,116432.00,0.88,2.88
20141210,25.62,N,0,122933.00,1.04,3.10
20141211,26.62,N,0,126233.00,1.12,3.21
20141212,25.52,N,0,122603.00,1.03,3.09
20141215,25.31,N,0,121910.00,1.02,3.06
20141216,27.16,N,0,128015.00,1.16,3.27
20141217,25.21,N,0,121580.00,1.01,3.05
20141218,22.79,N,0,113594.00,0.82,2.79
20141219,22.67,N,0,113198.00,0.81,2.77
20141222,21.97,N,0,110888.00,0.75,2.70
20141223,22.18,N,0,111581.00,0.77,2.72
20141224,22.11,N,0,111350.00,0.76,2.71
20141225,22.45,N,0,112472.00,0.79,2.75
20141226,24.09,N,0,117884.00,0.92,2.93
20141229,22.49,S,1100,112604.00,0.79,2.75
20150107,24.74,N,0,117554.00,0.97,2.92
20150108,23.99,N,0,115904.00,0.91,2.86
20150109,22.47,N,0,112560.00,0.79,2.75
20150112,20.89,N,0,109084.00,0.66,2.64
20150113,21.06,N,0,109458.00,0.68,2.65
20150114,20.80,N,0,108886.00,0.66,2.63
20150115,21.59,N,0,110624.00,0.72,2.69
20150116,22.28,N,0,112142.00,0.78,2.74
20150119,20.05,N,0,107236.00,0.60,2.57
20150120,20.14,N,0,107434.00,0.60,2.58
20150121,21.32,N,0,110030.00,0.70,2.67
20150122,21.77,N,0,111020.00,0.73,2.70
20150123,21.96,N,0,111438.00,0.75,2.71
20150126,22.27,N,0,112120.00,0.77,2.74
20150127,21.85,N,0,111196.00,0.74,2.71
20150128,22.07,N,0,111680.00,0.76,2.72
20150129,21.54,N,0,110514.00,0.72,2.68
20150130,20.69,N,0,108644.00,0.65,2.62
20150202,19.43,N,0,105872.00,0.55,2.53
20150203,20.04,N,0,107214.00,0.60,2.57
20150204,19.78,N,0,106642.00,0.58,2.55
20150205,19.47,N,0,105960.00,0.55,2.53
20150206,19.78,N,0,106642.00,0.58,2.55
20150209,20.81,N,0,108908.00,0.66,2.63
20150210,20.85,N,0,108996.00,0.66,2.63
20150211,20.79,N,0,108864.00,0.66,2.63
20150212,21.01,N,0,109348.00,0.67,2.64
20150213,22.05,B,200,111636.00,0.76,2.72
20150216,22.42,N,0,112524.00,0.79,2.75
20150217,22.27,N,0,112164.00,0.77,2.74
20150225,21.51,N,0,110340.00,0.71,2.68
20150226,22.40,N,0,112476.00,0.78,2.75
20150227,22.16,N,0,111900.00,0.77,2.73
20150302,21.99,N,0,111492.00,0.75,2.72
20150303,20.95,N,0,108996.00,0.67,2.63
20150304,20.79,N,0,108612.00,0.66,2.62
20150305,20.65,N,0,108276.00,0.65,2.61
20150306,20.66,N,0,108300.00,0.65,2.61
20150309,20.39,N,0,107652.00,0.62,2.59
20150310,21.27,N,0,109764.00,0.69,2.66
20150311,21.07,N,0,109284.00,0.68,2.64
20150312,21.39,B,200,110052.00,0.70,2.67
20150313,21.48,N,0,110286.00,0.71,2.68
20150316,21.90,N,0,111378.00,0.75,2.71
20150317,24.08,N,0,117046.00,0.92,2.90
20150318,25.06,N,0,119594.00,1.00,2.99
20150319,24.51,N,0,118164.00,0.95,2.94
20150320,25.48,N,0,120686.00,1.03,3.02
20150323,25.90,N,0,121778.00,1.06,3.06
20150324,25.39,N,0,120452.00,1.02,3.02
20150325,25.62,N,0,121050.00,1.04,3.04
20150326,25.77,N,0,121440.00,1.05,3.05
20150327,25.95,N,0,121908.00,1.07,3.06
20150330,26.65,N,0,123728.00,1.12,3.12
20150331,26.19,N,0,122532.00,1.09,3.08
20150401,26.35,N,0,122948.00,1.10,3.10
20150402,25.88,N,0,121726.00,1.06,3.06
20150403,26.24,N,0,122662.00,1.09,3.09
20150407,27.08,N,0,124846.00,1.16,3.16
20150408,29.79,N,0,131892.00,1.37,3.40
20150409,30.28,N,0,133166.00,1.41,3.44
20150410,30.39,N,0,133452.00,1.42,3.45
20150413,29.59,S,800,131372.00,1.36,3.38
20150414,28.65,N,0,129680.00,1.28,3.32
20150415,26.70,N,0,126170.00,1.13,3.21
20150416,27.38,N,0,127394.00,1.18,3.25
20150417,27.37,N,0,127376.00,1.18,3.25
20150420,26.71,N,0,126188.00,1.13,3.21
20150421,27.95,N,0,128420.00,1.23,3.28
20150422,29.51,N,0,131228.00,1.35,3.37
20150423,29.27,N,0,130796.00,1.33,3.36
20150424,27.88,N,0,128294.00,1.22,3.28
20150427,29.60,N,0,131390.00,1.36,3.38
20150428,28.73,N,0,129824.00,1.29,3.33
20150429,29.48,N,0,131174.00,1.35,3.37
20150430,28.47,N,0,129356.00,1.27,3.31
20150504,27.69,N,0,127952.00,1.21,3.27
20150505,26.74,N,0,126242.00,1.13,3.21
20150506,26.86,N,0,126458.00,1.14,3.22
20150507,27.01,N,0,126728.00,1.15,3.22
20150508,27.34,N,0,127322.00,1.18,3.24
20150511,28.14,N,0,128762.00,1.24,3.29
20150512,30.16,N,0,132398.00,1.40,3.41
20150513,29.17,N,0,130616.00,1.32,3.35
20150514,28.71,N,0,129788.00,1.29,3.33
20150515,27.55,N,0,127700.00,1.20,3.26
20150518,27.73,N,0,128024.00,1.21,3.27
20150519,29.06,B,100,130418.00,1.32,3.35
20150520,28.95,N,0,130209.00,1.31,3.34
20150521,29.73,N,0,131691.00,1.37,3.39
20150522,30.82,N,0,133762.00,1.46,3.46
20150525,32.31,N,0,136593.00,1.57,3.55
20150526,33.13,N,0,138151.00,1.64,3.61
20150527,32.35,N,0,136669.00,1.58,3.56
20150528,29.12,S,600,130532.00,1.32,3.35
20150529,28.94,N,0,130298.00,1.31,3.34
20150601,30.08,N,0,131780.00,1.40,3.39
20150602,29.88,N,0,131520.00,1.38,3.38
20150603,31.58,N,0,133730.00,1.52,3.46
20150604,34.75,N,0,137851.00,1.77,3.60
20150605,36.92,N,0,140672.00,1.94,3.69
20150720,33.23,S,400,135875.00,1.65,3.53
20150721,29.91,N,0,132887.00,1.38,3.43
20150722,28.40,N,0,131528.00,1.26,3.38
20150723,28.48,N,0,131600.00,1.27,3.39
20150724,26.81,N,0,130097.00,1.14,3.34
20150727,24.12,N,0,127676.00,0.92,3.26
20150728,21.71,N,0,125507.00,0.73,3.18
20150729,21.48,N,0,125300.00,0.71,3.18
20150730,21.81,N,0,125597.00,0.74,3.19
20150731,20.13,N,0,124085.00,0.60,3.14
20150803,18.95,N,0,123023.00,0.51,3.10
20150804,20.84,N,0,124724.00,0.66,3.16
20150805,20.91,N,0,124787.00,0.67,3.16
20150806,19.72,N,0,123716.00,0.57,3.12
20150807,20.39,N,0,124319.00,0.62,3.14
20150810,22.43,N,0,126155.00,0.79,3.21
20150811,22.41,N,0,126137.00,0.79,3.20
20150812,22.88,N,0,126560.00,0.82,3.22
20150813,23.02,N,0,126686.00,0.83,3.22
20150814,24.43,N,0,127955.00,0.95,3.27
20150817,25.63,N,0,129035.00,1.04,3.30
20150818,23.07,N,0,126731.00,0.84,3.22
20150819,22.40,N,0,126128.00,0.78,3.20
20150820,20.18,N,0,124130.00,0.61,3.14
20150821,19.44,N,0,123464.00,0.55,3.12
20150824,17.49,N,0,121709.00,0.39,3.06
20150825,15.75,N,0,120143.00,0.25,3.00
20150826,14.18,N,0,118730.00,0.13,2.96
20150827,14.90,N,0,119378.00,0.19,2.98
20150828,16.30,N,0,120638.00,0.30,3.02
20150831,14.83,N,0,119315.00,0.18,2.98
20150901,13.57,N,0,118181.00,0.08,2.94
20150902,12.41,N,0,117137.00,-0.01,2.90
20150907,12.97,N,0,117641.00,0.03,2.92
20150908,14.14,N,0,118694.00,0.13,2.96
20150909,14.69,N,0,119189.00,0.17,2.97
20150910,14.17,N,0,118721.00,0.13,2.96
20150911,14.04,N,0,118604.00,0.12,2.95
20150914,12.63,N,0,117335.00,0.01,2.91
20150915,11.73,N,0,116525.00,-0.07,2.88
20150916,12.90,N,0,117578.00,0.03,2.92
20150917,12.86,N,0,117542.00,0.02,2.92
20150918,13.34,N,0,117974.00,0.06,2.93
20150921,13.76,N,0,118352.00,0.10,2.95
20150922,14.37,N,0,118901.00,0.15,2.96
20150923,13.71,N,0,118307.00,0.09,2.94
20150924,13.95,N,0,118523.00,0.11,2.95
20150925,13.30,N,0,117938.00,0.06,2.93
20150928,13.78,N,0,118370.00,0.10,2.95
20150929,13.72,N,0,118316.00,0.09,2.94
20150930,14.40,N,0,118928.00,0.15,2.96
20151008,15.03,B,300,119495.00,0.20,2.98
20151009,15.51,N,0,120071.00,0.24,3.00
20151012,16.43,N,0,121175.00,0.31,3.04
20151013,16.32,N,0,121043.00,0.30,3.03
20151014,15.42,N,0,119963.00,0.23,3.00
20151015,16.16,N,0,120851.00,0.29,3.03
20151016,16.68,N,0,121475.00,0.33,3.05
20151019,17.24,N,0,122147.00,0.37,3.07
20151020,17.27,N,0,122183.00,0.38,3.07
20151021,15.65,N,0,120239.00,0.25,3.01
20151022,16.16,N,0,120851.00,0.29,3.03
20151023,16.52,N,0,121283.00,0.32,3.04
20151026,16.81,N,0,121631.00,0.34,3.05
20151027,16.43,N,0,121175.00,0.31,3.04
20151028,15.71,N,0,120311.00,0.25,3.01
20151029,15.93,N,0,120575.00,0.27,3.02
20151030,17.52,N,0,122483.00,0.40,3.08
20151102,17.84,S,400,122867.00,0.42,3.10
20151103,18.83,N,0,123659.00,0.50,3.12
20151104,20.72,N,0,125171.00,0.65,3.17
20151105,22.79,N,0,126827.00,0.82,3.23
20151106,25.06,N,0,128643.00,1.00,3.29
20151109,25.51,N,0,129003.00,1.03,3.30
20151110,25.53,N,0,129019.00,1.03,3.30
20151111,25.98,N,0,129379.00,1.07,3.31
20151112,24.96,S,200,128563.00,0.99,3.29
20151113,25.26,N,0,128743.00,1.01,3.29
20151116,25.13,N,0,128665.00,1.00,3.29
20151117,27.64,N,0,130171.00,1.20,3.34
20151118,24.88,S,200,128515.00,0.98,3.28
20151119,24.88,N,0,128515.00,0.98,3.28
20151120,24.34,S,200,128299.00,0.94,3.28
20151123,23.48,N,0,128127.00,0.87,3.27
20151124,24.53,N,0,128337.00,0.95,3.28
20151125,25.12,N,0,128455.00,1.00,3.28
20151126,26.15,N,0,128661.00,1.08,3.29
20151127,23.54,N,0,128139.00,0.88,3.27
20151130,24.17,N,0,128265.00,0.93,3.28
20151201,23.26,N,0,128083.00,0.85,3.27
20151202,24.89,N,0,128409.00,0.98,3.28
20151203,24.53,N,0,128337.00,0.95,3.28
20151204,23.83,N,0,128197.00,0.90,3.27
20151207,23.64,N,0,128159.00,0.88,3.27
20151208,23.92,N,0,128215.00,0.91,3.27
20151209,23.64,N,0,128159.00,0.88,3.27
20151210,24.06,N,0,128243.00,0.92,3.27
20151211,24.81,N,0,128393.00,0.98,3.28
20151214,27.29,B,100,128889.00,1.17,3.30
20151215,28.73,N,0,129321.00,1.29,3.31
20151216,28.45,N,0,129237.00,1.27,3.31
20151217,28.88,N,0,129366.00,1.30,3.31
20151218,28.05,N,0,129117.00,1.24,3.30
20151221,28.08,N,0,129126.00,1.24,3.30
20151222,28.78,N,0,129336.00,1.29,3.31
20151223,28.76,N,0,129330.00,1.29,3.31
20151224,26.76,N,0,128730.00,1.13,3.29
20151225,26.98,N,0,128796.00,1.15,3.29
20151228,25.45,N,0,128337.00,1.03,3.28
20151229,25.88,N,0,128466.00,1.06,3.28
20151230,25.77,S,100,128433.00,1.05,3.28
20151231,25.31,N,0,128341.00,1.02,3.28
20160104,22.79,N,0,127837.00,0.82,3.26
20160105,22.84,N,0,127847.00,0.82,3.26
20160106,23.04,N,0,127887.00,0.84,3.26
20160107,20.76,N,0,127431.00,0.65,3.25
20160108,21.93,N,0,127665.00,0.75,3.26
20160111,19.96,N,0,127271.00,0.59,3.24
20160112,20.65,N,0,127409.00,0.65,3.25
20160113,20.99,N,0,127477.00,0.67,3.25
20160114,22.01,N,0,127681.00,0.75,3.26
20160115,21.14,N,0,127507.00,0.68,3.25
20160118,21.15,N,0,127509.00,0.69,3.25
20160119,21.96,N,0,127671.00,0.75,3.26
20160120,22.32,N,0,127743.00,0.78,3.26
20160121,20.49,N,0,127377.00,0.63,3.25
20160122,20.54,N,0,127387.00,0.64,3.25
20160125,20.45,N,0,127369.00,0.63,3.25
20160126,18.41,N,0,126961.00,0.47,3.23
20160127,17.55,N,0,126789.00,0.40,3.23
20160128,17.27,N,0,126733.00,0.38,3.22
20160129,18.20,N,0,126919.00,0.45,3.23
20160201,17.49,N,0,126777.00,0.39,3.23
20160202,17.90,N,0,126859.00,0.43,3.23
20160203,17.77,N,0,126833.00,0.42,3.23
20160204,17.97,N,0,126873.00,0.43,3.23
20160205,17.33,N,0,126745.00,0.38,3.22
20160215,16.58,N,0,126595.00,0.32,3.22
20160216,17.73,N,0,126825.00,0.41,3.23
20160217,18.02,N,0,126883.00,0.44,3.23
20160218,17.67,N,0,126813.00,0.41,3.23
20160219,17.46,N,0,126771.00,0.39,3.23
20160222,18.16,N,0,126911.00,0.45,3.23
20160223,17.67,N,0,126813.00,0.41,3.23
20160224,18.36,N,0,126951.00,0.46,3.23
20160225,17.21,N,0,126721.00,0.37,3.22
20160226,16.45,N,0,126569.00,0.31,3.22
20160229,15.04,N,0,126287.00,0.20,3.21
20160301,15.48,N,0,126375.00,0.23,3.21
20160302,16.22,N,0,126523.00,0.29,3.22
20160303,15.94,N,0,126467.00,0.27,3.22
20160304,15.43,N,0,126365.00,0.23,3.21
20160307,15.82,N,0,126443.00,0.26,3.21
